品目,数量,単位,高値,安値,主な産地,日付,元ファイル
さけ,3668,1kg,1600,350,,令和元年5月18日（土）,suiexcel-11 (4).xls
しじみ,810,1kg,1296,324,,令和元年5月18日（土）,suiexcel-11 (4).xls
あさり,2978,1kg,972,360,,令和元年5月18日（土）,suiexcel-11 (4).xls
さざえ,1038,1kg,1100,400,,令和元年5月18日（土）,suiexcel-11 (4).xls
ほたて貝,1469,1kg,5110,160,,令和元年5月18日（土）,suiexcel-11 (4).xls
冷凍もんごいか,417,1kg,4104,702,,令和元年5月18日（土）,suiexcel-11 (4).xls
冷凍たこ,150,1kg,2268,1080,,令和元年5月18日（土）,suiexcel-11 (4).xls
冷凍えび,920,1kg,4320,720,,令和元年5月18日（土）,suiexcel-11 (4).xls
塩さば,2660,1kg,760,400,,令和元年5月18日（土）,suiexcel-11 (4).xls
塩さけ,1642,1kg,2350,970,,令和元年5月18日（土）,suiexcel-11 (4).xls
塩すけそうこ,304,1kg,2750,1230,,令和元年5月18日（土）,suiexcel-11 (4).xls
開干さんま,393,1kg,1400,350,,令和元年5月18日（土）,suiexcel-11 (4).xls
開干あじ,288,1kg,1080,550,,令和元年5月18日（土）,suiexcel-11 (4).xls
若干かれい,130,1kg,1944,972,,令和元年5月18日（土）,suiexcel-11 (4).xls
ちりめん,3622,1kg,4104,700,,令和元年5月18日（土）,suiexcel-11 (4).xls
なまりぶし,97,1kg,2450,800,,令和元年5月18日（土）,suiexcel-11 (4).xls
ほたるいか,1257,1kg,4500,500,,令和元年5月18日（土）,suiexcel-11 (4).xls
くろまぐろ,81,1kg,2900,2900,,令和元年5月20日（月）,suiexcel-12 (4).xls
きわだ,1427,1kg,2320,500,,令和元年5月20日（月）,suiexcel-12 (4).xls
あじ,856,1kg,1600,160,,令和元年5月20日（月）,suiexcel-12 (4).xls
さば,3965,1kg,700,110,,令和元年5月20日（月）,suiexcel-12 (4).xls
まいわし,1839,1kg,270,130,,令和元年5月20日（月）,suiexcel-12 (4).xls
養成ぶり,616,1kg,2430,850,,令和元年5月20日（月）,suiexcel-12 (4).xls
かつお,1660,1kg,900,324,,令和元年5月20日（月）,suiexcel-12 (4).xls
養成まだい,4725,1kg,1404,700,,令和元年5月20日（月）,suiexcel-12 (4).xls
さわら,126,1kg,1512,700,,令和元年5月20日（月）,suiexcel-12 (4).xls
かれい,855,1kg,756,340,,令和元年5月20日（月）,suiexcel-12 (4).xls
養成はまち,973,1kg,1242,700,,令和元年5月20日（月）,suiexcel-12 (4).xls
養成かんぱち,1424,1kg,1836,1100,,令和元年5月20日（月）,suiexcel-12 (4).xls
するめいか,1493,1kg,756,190,,令和元年5月20日（月）,suiexcel-12 (4).xls
さけ,2785,1kg,1850,780,,令和元年5月20日（月）,suiexcel-12 (4).xls
しじみ,550,1kg,1296,324,,令和元年5月20日（月）,suiexcel-12 (4).xls
あさり,3395,1kg,972,300,,令和元年5月20日（月）,suiexcel-12 (4).xls
さざえ,460,1kg,1100,700,,令和元年5月20日（月）,suiexcel-12 (4).xls
ほたて貝,300,1kg,5110,500,,令和元年5月20日（月）,suiexcel-12 (4).xls
冷凍もんごいか,430,1kg,4104,702,,令和元年5月20日（月）,suiexcel-12 (4).xls
冷凍たこ,160,1kg,2268,1080,,令和元年5月20日（月）,suiexcel-12 (4).xls
冷凍えび,865,1kg,4320,720,,令和元年5月20日（月）,suiexcel-12 (4).xls
塩さば,2026,1kg,680,400,,令和元年5月20日（月）,suiexcel-12 (4).xls
塩さけ,1780,1kg,1030,890,,令和元年5月20日（月）,suiexcel-12 (4).xls
塩すけそうこ,482,1kg,2916,850,,令和元年5月20日（月）,suiexcel-12 (4).xls
開干さんま,244,1kg,1296,350,,令和元年5月20日（月）,suiexcel-12 (4).xls
開干あじ,576,1kg,1080,120,,令和元年5月20日（月）,suiexcel-12 (4).xls
若干かれい,178,1kg,1944,972,,令和元年5月20日（月）,suiexcel-12 (4).xls
ちりめん,2174,1kg,3348,650,,令和元年5月20日（月）,suiexcel-12 (4).xls
なまりぶし,34,1kg,1050,800,,令和元年5月20日（月）,suiexcel-12 (4).xls
ほたるいか,623,1kg,5000,760,,令和元年5月20日（月）,suiexcel-12 (4).xls
くろまぐろ,179,1kg,2000,2000,,令和元年5月21日（火）,suiexcel-13 (4).xls
きわだ,1912,1kg,2320,200,,令和元年5月21日（火）,suiexcel-13 (4).xls
あじ,3775,1kg,1600,200,,令和元年5月21日（火）,suiexcel-13 (4).xls
さば,2160,1kg,500,260,,令和元年5月21日（火）,suiexcel-13 (4).xls
まいわし,2390,1kg,270,120,,令和元年5月21日（火）,suiexcel-13 (4).xls
養成ぶり,566,1kg,2430,840,,令和元年5月21日（火）,suiexcel-13 (4).xls
かつお,3730,1kg,900,360,,令和元年5月21日（火）,suiexcel-13 (4).xls
養成まだい,4098,1kg,1404,300,,令和元年5月21日（火）,suiexcel-13 (4).xls
さわら,315,1kg,1600,972,,令和元年5月21日（火）,suiexcel-13 (4).xls
かれい,974,1kg,2600,270,,令和元年5月21日（火）,suiexcel-13 (4).xls
養成はまち,686,1kg,1242,864,,令和元年5月21日（火）,suiexcel-13 (4).xls
養成かんぱち,1166,1kg,1836,1100,,令和元年5月21日（火）,suiexcel-13 (4).xls
するめいか,815,1kg,864,740,,令和元年5月21日（火）,suiexcel-13 (4).xls
さけ,2729,1kg,1810,350,,令和元年5月21日（火）,suiexcel-13 (4).xls
しじみ,860,1kg,1296,324,,令和元年5月21日（火）,suiexcel-13 (4).xls
あさり,3184,1kg,972,360,,令和元年5月21日（火）,suiexcel-13 (4).xls
さざえ,534,1kg,1100,270,,令和元年5月21日（火）,suiexcel-13 (4).xls
ほたて貝,1112,1kg,5110,110,,令和元年5月21日（火）,suiexcel-13 (4).xls
冷凍もんごいか,430,1kg,4104,702,,令和元年5月21日（火）,suiexcel-13 (4).xls
冷凍たこ,180,1kg,2268,1080,,令和元年5月21日（火）,suiexcel-13 (4).xls
冷凍えび,1057,1kg,4320,720,,令和元年5月21日（火）,suiexcel-13 (4).xls
塩さば,5138,1kg,648,160,,令和元年5月21日（火）,suiexcel-13 (4).xls
塩さけ,622,1kg,2160,660,,令和元年5月21日（火）,suiexcel-13 (4).xls
塩すけそうこ,567,1kg,3000,1700,,令和元年5月21日（火）,suiexcel-13 (4).xls
開干さんま,413,1kg,1400,350,,令和元年5月21日（火）,suiexcel-13 (4).xls
開干あじ,375,1kg,1080,550,,令和元年5月21日（火）,suiexcel-13 (4).xls
若干かれい,132,1kg,1944,850,,令和元年5月21日（火）,suiexcel-13 (4).xls
ちりめん,1841,1kg,3300,540,,令和元年5月21日（火）,suiexcel-13 (4).xls
なまりぶし,113,1kg,1470,800,,令和元年5月21日（火）,suiexcel-13 (4).xls
ほたるいか,663,1kg,4360,800,,令和元年5月21日（火）,suiexcel-13 (4).xls
くろまぐろ,242,1kg,3038.7179487179483,1700,,令和元年5月23日（木）,suiexcel-14 (4).xls
きわだ,1647,1kg,2631.133333333333,400,,令和元年5月23日（木）,suiexcel-14 (4).xls
あじ,1260,1kg,4200,622.5392156862745,,令和元年5月23日（木）,suiexcel-14 (4).xls
さば,3790,1kg,432,323.7984,,令和元年5月23日（木）,suiexcel-14 (4).xls
まいわし,2344,1kg,270,162,,令和元年5月23日（木）,suiexcel-14 (4).xls
養成ぶり,721,1kg,1700.1046153846155,450,,令和元年5月23日（木）,suiexcel-14 (4).xls
かつお,3131,1kg,1217.8875,216,,令和元年5月23日（木）,suiexcel-14 (4).xls
養成まだい,4995,1kg,2120.164350453172,972,,令和元年5月23日（木）,suiexcel-14 (4).xls
さわら,500,1kg,1404,650,,令和元年5月23日（木）,suiexcel-14 (4).xls
かれい,627,1kg,5200,501.70212765957444,,令和元年5月23日（木）,suiexcel-14 (4).xls
養成はまち,1097,1kg,1533.945537065053,700,,令和元年5月23日（木）,suiexcel-14 (4).xls
養成かんぱち,1492,1kg,2328.3,1100,,令和元年5月23日（木）,suiexcel-14 (4).xls
するめいか,885,1kg,972,864,,令和元年5月23日（木）,suiexcel-14 (4).xls
さけ,3030,1kg,2030.7444976076554,1095,,令和元年5月23日（木）,suiexcel-14 (4).xls
しじみ,610,1kg,1296,324,,令和元年5月23日（木）,suiexcel-14 (4).xls
あさり,4497,1kg,1045.2098092643052,130,,令和元年5月23日（木）,suiexcel-14 (4).xls
さざえ,320,1kg,1080,702,,令和元年5月23日（木）,suiexcel-14 (4).xls
ほたて貝,568,1kg,3703.2680851063833,500,,令和元年5月23日（木）,suiexcel-14 (4).xls
冷凍もんごいか,430,1kg,4104,702,,令和元年5月23日（木）,suiexcel-14 (4).xls
冷凍たこ,180,1kg,2268,1080,,令和元年5月23日（木）,suiexcel-14 (4).xls
冷凍えび,972,1kg,4320,756,,令和元年5月23日（木）,suiexcel-14 (4).xls
塩さば,5016,1kg,648,432,,令和元年5月23日（木）,suiexcel-14 (4).xls
塩さけ,4396,1kg,1508.0871766029245,680,,令和元年5月23日（木）,suiexcel-14 (4).xls
塩すけそうこ,418,1kg,3271.4916201117317,1706,,令和元年5月23日（木）,suiexcel-14 (4).xls
開干さんま,1026,1kg,1296,556,,令和元年5月23日（木）,suiexcel-14 (4).xls
開干あじ,412,1kg,1080,436,,令和元年5月23日（木）,suiexcel-14 (4).xls
若干かれい,50,1kg,1080,972,,令和元年5月23日（木）,suiexcel-14 (4).xls
ちりめん,1748,1kg,3780,810,,令和元年5月23日（木）,suiexcel-14 (4).xls
なまりぶし,53,1kg,1858.1886792452829,1039,,令和元年5月23日（木）,suiexcel-14 (4).xls
ほたるいか,570,1kg,2963.733009708738,1296,,令和元年5月23日（木）,suiexcel-14 (4).xls
くろまぐろ,399,1kg,2900,1800,,令和元年5月24日（金）,suiexcel-15 (4).xls
きわだ,2456,1kg,2320,500,,令和元年5月24日（金）,suiexcel-15 (4).xls
あじ,1993,1kg,1800,220,,令和元年5月24日（金）,suiexcel-15 (4).xls
さば,3275,1kg,540,200,,令和元年5月24日（金）,suiexcel-15 (4).xls
まいわし,1800,1kg,330,108,,令和元年5月24日（金）,suiexcel-15 (4).xls
養成ぶり,441,1kg,2430,870,,令和元年5月24日（金）,suiexcel-15 (4).xls
かつお,3498,1kg,1450,216,,令和元年5月24日（金）,suiexcel-15 (4).xls
養成まだい,3974,1kg,1404,830,,令和元年5月24日（金）,suiexcel-15 (4).xls
さわら,383,1kg,1700,1404,,令和元年5月24日（金）,suiexcel-15 (4).xls
かれい,735,1kg,4000,460,,令和元年5月24日（金）,suiexcel-15 (4).xls
養成はまち,801,1kg,1242,864,,令和元年5月24日（金）,suiexcel-15 (4).xls
養成かんぱち,1211,1kg,1836,790,,令和元年5月24日（金）,suiexcel-15 (4).xls
するめいか,1761,1kg,2170,660,,令和元年5月24日（金）,suiexcel-15 (4).xls
さけ,2501,1kg,1600,780,,令和元年5月24日（金）,suiexcel-15 (4).xls
しじみ,690,1kg,1296,324,,令和元年5月24日（金）,suiexcel-15 (4).xls
あさり,2575,1kg,972,350,,令和元年5月24日（金）,suiexcel-15 (4).xls
さざえ,606,1kg,1100,700,,令和元年5月24日（金）,suiexcel-15 (4).xls
ほたて貝,809,1kg,5110,500,,令和元年5月24日（金）,suiexcel-15 (4).xls
冷凍もんごいか,510,1kg,4104,702,,令和元年5月24日（金）,suiexcel-15 (4).xls
冷凍たこ,200,1kg,2268,1080,,令和元年5月24日（金）,suiexcel-15 (4).xls
冷凍えび,1138,1kg,4320,720,,令和元年5月24日（金）,suiexcel-15 (4).xls
塩さば,2154,1kg,3550,324,,令和元年5月24日（金）,suiexcel-15 (4).xls
塩さけ,1986,1kg,1250,900,,令和元年5月24日（金）,suiexcel-15 (4).xls
塩すけそうこ,455,1kg,2750,1080,,令和元年5月24日（金）,suiexcel-15 (4).xls
開干さんま,340,1kg,1400,350,,令和元年5月24日（金）,suiexcel-15 (4).xls
開干あじ,209,1kg,1080,550,,令和元年5月24日（金）,suiexcel-15 (4).xls
若干かれい,100,1kg,1620,756,,令和元年5月24日（金）,suiexcel-15 (4).xls
ちりめん,1378,1kg,3618,1090,,令和元年5月24日（金）,suiexcel-15 (4).xls
なまりぶし,60,1kg,1470,800,,令和元年5月24日（金）,suiexcel-15 (4).xls
ほたるいか,1056,1kg,5000,450,,令和元年5月24日（金）,suiexcel-15 (4).xls
くろまぐろ,155,1kg,3500,2900,,令和元年5月25日（土）,suiexcel-16 (4).xls
きわだ,2003,1kg,2320,648,,令和元年5月25日（土）,suiexcel-16 (4).xls
あじ,4113,1kg,1800,120,,令和元年5月25日（土）,suiexcel-16 (4).xls
さば,4140,1kg,500,160,,令和元年5月25日（土）,suiexcel-16 (4).xls
まいわし,2740,1kg,270,150,,令和元年5月25日（土）,suiexcel-16 (4).xls
養成ぶり,393,1kg,2430,850,,令和元年5月25日（土）,suiexcel-16 (4).xls
かつお,6215,1kg,900,216,,令和元年5月25日（土）,suiexcel-16 (4).xls
養成まだい,5106,1kg,1404,700,,令和元年5月25日（土）,suiexcel-16 (4).xls
さわら,1120,1kg,1600,972,,令和元年5月25日（土）,suiexcel-16 (4).xls
かれい,1431,1kg,3300,300,,令和元年5月25日（土）,suiexcel-16 (4).xls
養成はまち,1098,1kg,1242,864,,令和元年5月25日（土）,suiexcel-16 (4).xls
養成かんぱち,1448,1kg,1836,1100,,令和元年5月25日（土）,suiexcel-16 (4).xls
するめいか,1360,1kg,864,640,,令和元年5月25日（土）,suiexcel-16 (4).xls
さけ,3688,1kg,1800,700,,令和元年5月25日（土）,suiexcel-16 (4).xls
しじみ,885,1kg,1296,324,,令和元年5月25日（土）,suiexcel-16 (4).xls
あさり,2766,1kg,972,350,,令和元年5月25日（土）,suiexcel-16 (4).xls
さざえ,905,1kg,1100,600,,令和元年5月25日（土）,suiexcel-16 (4).xls
ほたて貝,647,1kg,5110,170,,令和元年5月25日（土）,suiexcel-16 (4).xls
冷凍もんごいか,460,1kg,4104,702,,令和元年5月25日（土）,suiexcel-16 (4).xls
冷凍たこ,200,1kg,2268,1080,,令和元年5月25日（土）,suiexcel-16 (4).xls
冷凍えび,1153,1kg,4320,720,,令和元年5月25日（土）,suiexcel-16 (4).xls
塩さば,6376,1kg,648,180,,令和元年5月25日（土）,suiexcel-16 (4).xls
塩さけ,1195,1kg,3564,940,,令和元年5月25日（土）,suiexcel-16 (4).xls
塩すけそうこ,667,1kg,2916,1230,,令和元年5月25日（土）,suiexcel-16 (4).xls
開干さんま,340,1kg,1500,350,,令和元年5月25日（土）,suiexcel-16 (4).xls
開干あじ,373,1kg,1080,150,,令和元年5月25日（土）,suiexcel-16 (4).xls
若干かれい,100,1kg,1728,864,,令和元年5月25日（土）,suiexcel-16 (4).xls
ちりめん,6415,1kg,3780,900,,令和元年5月25日（土）,suiexcel-16 (4).xls
なまりぶし,44,1kg,2450,800,,令和元年5月25日（土）,suiexcel-16 (4).xls
ほたるいか,958,1kg,5500,600,,令和元年5月25日（土）,suiexcel-16 (4).xls
くろまぐろ,81,1kg,2900,2900,,令和元年5月27日（月）,suiexcel-17 (4).xls
きわだ,1310,1kg,2230,600,,令和元年5月27日（月）,suiexcel-17 (4).xls
あじ,2772,1kg,1600,160,,令和元年5月27日（月）,suiexcel-17 (4).xls
さば,4020,1kg,500,130,,令和元年5月27日（月）,suiexcel-17 (4).xls
まいわし,2300,1kg,324,130,,令和元年5月27日（月）,suiexcel-17 (4).xls
養成ぶり,646,1kg,2430,870,,令和元年5月27日（月）,suiexcel-17 (4).xls
かつお,4428,1kg,1450,216,,令和元年5月27日（月）,suiexcel-17 (4).xls
養成まだい,4992,1kg,1404,650,,令和元年5月27日（月）,suiexcel-17 (4).xls
さわら,790,1kg,864,648,,令和元年5月27日（月）,suiexcel-17 (4).xls
かれい,1766,1kg,2500,300,,令和元年5月27日（月）,suiexcel-17 (4).xls
養成はまち,1008,1kg,1242,864,,令和元年5月27日（月）,suiexcel-17 (4).xls
養成かんぱち,1450,1kg,1944,1100,,令和元年5月27日（月）,suiexcel-17 (4).xls
するめいか,2685,1kg,840,300,,令和元年5月27日（月）,suiexcel-17 (4).xls
さけ,2334,1kg,1850,350,,令和元年5月27日（月）,suiexcel-17 (4).xls
しじみ,581,1kg,1296,324,,令和元年5月27日（月）,suiexcel-17 (4).xls
あさり,3728,1kg,972,340,,令和元年5月27日（月）,suiexcel-17 (4).xls
さざえ,515,1kg,1100,400,,令和元年5月27日（月）,suiexcel-17 (4).xls
ほたて貝,687,1kg,5110,500,,令和元年5月27日（月）,suiexcel-17 (4).xls
冷凍もんごいか,154,1kg,4104,702,,令和元年5月27日（月）,suiexcel-17 (4).xls
冷凍たこ,40,1kg,2268,1080,,令和元年5月27日（月）,suiexcel-17 (4).xls
冷凍えび,312,1kg,4320,756,,令和元年5月27日（月）,suiexcel-17 (4).xls
塩さば,2672,1kg,648,420,,令和元年5月27日（月）,suiexcel-17 (4).xls
塩さけ,1714,1kg,2160,920,,令和元年5月27日（月）,suiexcel-17 (4).xls
塩すけそうこ,451,1kg,3900,1000,,令和元年5月27日（月）,suiexcel-17 (4).xls
開干さんま,244,1kg,1400,550,,令和元年5月27日（月）,suiexcel-17 (4).xls
開干あじ,227,1kg,1080,550,,令和元年5月27日（月）,suiexcel-17 (4).xls
若干かれい,100,1kg,1620,972,,令和元年5月27日（月）,suiexcel-17 (4).xls
ちりめん,1582,1kg,3780,1090,,令和元年5月27日（月）,suiexcel-17 (4).xls
なまりぶし,44,1kg,1330,800,,令和元年5月27日（月）,suiexcel-17 (4).xls
ほたるいか,637,1kg,4750,800,,令和元年5月27日（月）,suiexcel-17 (4).xls
くろまぐろ,153,1kg,2000,2000,,令和元年5月28日（火）,suiexcel-18 (4).xls
きわだ,3057,1kg,2320,530,,令和元年5月28日（火）,suiexcel-18 (4).xls
あじ,6157,1kg,600,160,,令和元年5月28日（火）,suiexcel-18 (4).xls
さば,4966,1kg,1200,50,,令和元年5月28日（火）,suiexcel-18 (4).xls
まいわし,2602,1kg,216,100,,令和元年5月28日（火）,suiexcel-18 (4).xls
養成ぶり,571,1kg,1650,870,,令和元年5月28日（火）,suiexcel-18 (4).xls
かつお,3574,1kg,900,216,,令和元年5月28日（火）,suiexcel-18 (4).xls
養成まだい,3982,1kg,1404,700,,令和元年5月28日（火）,suiexcel-18 (4).xls
さわら,609,1kg,1800,1080,,令和元年5月28日（火）,suiexcel-18 (4).xls
かれい,846,1kg,2330,432,,令和元年5月28日（火）,suiexcel-18 (4).xls
養成はまち,595,1kg,1242,864,,令和元年5月28日（火）,suiexcel-18 (4).xls
養成かんぱち,1012,1kg,1944,1100,,令和元年5月28日（火）,suiexcel-18 (4).xls
するめいか,2087,1kg,740,490,,令和元年5月28日（火）,suiexcel-18 (4).xls
さけ,2618,1kg,1800,550,,令和元年5月28日（火）,suiexcel-18 (4).xls
しじみ,872,1kg,1400,324,,令和元年5月28日（火）,suiexcel-18 (4).xls
あさり,3073,1kg,972,200,,令和元年5月28日（火）,suiexcel-18 (4).xls
さざえ,420,1kg,1100,400,,令和元年5月28日（火）,suiexcel-18 (4).xls
ほたて貝,924,1kg,5110,450,,令和元年5月28日（火）,suiexcel-18 (4).xls
冷凍もんごいか,438,1kg,4104,702,,令和元年5月28日（火）,suiexcel-18 (4).xls
冷凍たこ,192,1kg,2268,1000,,令和元年5月28日（火）,suiexcel-18 (4).xls
冷凍えび,1218,1kg,4320,720,,令和元年5月28日（火）,suiexcel-18 (4).xls
塩さば,1673,1kg,760,400,,令和元年5月28日（火）,suiexcel-18 (4).xls
塩さけ,526,1kg,1600,700,,令和元年5月28日（火）,suiexcel-18 (4).xls
塩すけそうこ,1692,1kg,2750,1080,,令和元年5月28日（火）,suiexcel-18 (4).xls
開干さんま,353,1kg,1400,350,,令和元年5月28日（火）,suiexcel-18 (4).xls
開干あじ,161,1kg,1080,550,,令和元年5月28日（火）,suiexcel-18 (4).xls
若干かれい,142,1kg,1944,850,,令和元年5月28日（火）,suiexcel-18 (4).xls
ちりめん,2579,1kg,3780,900,,令和元年5月28日（火）,suiexcel-18 (4).xls
なまりぶし,70,1kg,1470,800,,令和元年5月28日（火）,suiexcel-18 (4).xls
ほたるいか,606,1kg,1100,670,,令和元年5月28日（火）,suiexcel-18 (4).xls
くろまぐろ,161,1kg,2800,1100,,令和元年5月30日（木）,suiexcel-19 (4).xls
きわだ,2326,1kg,2640,648,,令和元年5月30日（木）,suiexcel-19 (4).xls
あじ,3778,1kg,1300,160,,令和元年5月30日（木）,suiexcel-19 (4).xls
さば,1495,1kg,350,100,,令和元年5月30日（木）,suiexcel-19 (4).xls
まいわし,2382,1kg,378,200,,令和元年5月30日（木）,suiexcel-19 (4).xls
養成ぶり,343,1kg,1650,820,,令和元年5月30日（木）,suiexcel-19 (4).xls
かつお,3420,1kg,900,216,,令和元年5月30日（木）,suiexcel-19 (4).xls
養成まだい,4532,1kg,1404,200,,令和元年5月30日（木）,suiexcel-19 (4).xls
