品目,数量,単位,高値,安値,主な産地,日付,元ファイル
養成まだい,4374,1kg,1404,800,,平成28年12月2日（金）,suiexcel1 (23).xls
養成はまち,426,1kg,1464,972,,平成28年12月2日（金）,suiexcel1 (23).xls
養成かんぱち,1536,1kg,1566,500,,平成28年12月2日（金）,suiexcel1 (23).xls
するめいか,886,1Kg,1578.4606741573034,500,,平成28年12月2日（金）,suiexcel1 (23).xls
さけ,473,1kg,2808,600,,平成28年12月2日（金）,suiexcel1 (23).xls
養成ふぐ,711,1kg,4212,848,,平成28年12月2日（金）,suiexcel1 (23).xls
たこ,960,1kg,1641.8343373493976,780,,平成28年12月2日（金）,suiexcel1 (23).xls
かに,228,1kg,8800,1000,,平成28年12月2日（金）,suiexcel1 (23).xls
はまぐり,516,1kg,3444.569536423841,432,,平成28年12月2日（金）,suiexcel1 (23).xls
あさり,1240,1kg,972,324,,平成28年12月2日（金）,suiexcel1 (23).xls
ほたて貝,869,1kg,1080,530,,平成28年12月2日（金）,suiexcel1 (23).xls
かき,2547,1kg,3240,1151,,平成28年12月2日（金）,suiexcel1 (23).xls
冷凍たこ,200,1kg,1242,972,,平成28年12月2日（金）,suiexcel1 (23).xls
冷凍かに,1404,1kg,7020,1620,,平成28年12月2日（金）,suiexcel1 (23).xls
冷凍えび,1818,1kg,5400,1987,,平成28年12月2日（金）,suiexcel1 (23).xls
塩さば,2526,1kg,648,432,,平成28年12月2日（金）,suiexcel1 (23).xls
塩さけ,1080,1kg,2160,864,,平成28年12月2日（金）,suiexcel1 (23).xls
塩すけそうこ,617,1kg,4738.348623853211,864,,平成28年12月2日（金）,suiexcel1 (23).xls
塩かずのこ,1457,1kg,10532.005952380952,2160,,平成28年12月2日（金）,suiexcel1 (23).xls
開干あじ,350,1kg,985.6479999999999,520,,平成28年12月2日（金）,suiexcel1 (23).xls
若干かれい,145,1kg,1836,709,,平成28年12月2日（金）,suiexcel1 (23).xls
ちりめん,1824,1kg,2160,810,,平成28年12月2日（金）,suiexcel1 (23).xls
茹かに,837,1kg,16200,1180,,平成28年12月2日（金）,suiexcel1 (23).xls
いくら,300,1kg,7884,6696,,平成28年12月2日（金）,suiexcel1 (23).xls
くろまぐろ,675,1kg,4336.242962962963,2300,,平成28年12月3日（土）,suiexcel2 (23).xls
きわだ,2103,1kg,2291.814198071867,864,,平成28年12月3日（土）,suiexcel2 (23).xls
あじ,1224,1kg,324,216,,平成28年12月3日（土）,suiexcel2 (23).xls
さば,11759,1kg,432,324,,平成28年12月3日（土）,suiexcel2 (23).xls
まいわし,1393,1kg,270,162,,平成28年12月3日（土）,suiexcel2 (23).xls
養成ぶり,5239,1kg,1188,550,,平成28年12月3日（土）,suiexcel2 (23).xls
養成まだい,6059,1kg,1404,500,,平成28年12月3日（土）,suiexcel2 (23).xls
養成はまち,687,1kg,1598.771812080537,500,,平成28年12月3日（土）,suiexcel2 (23).xls
養成かんぱち,2099,1kg,1870.6447368421054,700,,平成28年12月3日（土）,suiexcel2 (23).xls
するめいか,950,1Kg,1080,756,,平成28年12月3日（土）,suiexcel2 (23).xls
さけ,2135,1kg,2808,550,,平成28年12月3日（土）,suiexcel2 (23).xls
養成ふぐ,854,1kg,4212,1850,,平成28年12月3日（土）,suiexcel2 (23).xls
たこ,405,1kg,9000,648,,平成28年12月3日（土）,suiexcel2 (23).xls
かに,619,1kg,4428,2207,,平成28年12月3日（土）,suiexcel2 (23).xls
はまぐり,487,1kg,2160,432,,平成28年12月3日（土）,suiexcel2 (23).xls
あさり,1806,1kg,1141,378,,平成28年12月3日（土）,suiexcel2 (23).xls
ほたて貝,2096,1kg,2014.9110396570204,648,,平成28年12月3日（土）,suiexcel2 (23).xls
かき,4744,1kg,3240,1127,,平成28年12月3日（土）,suiexcel2 (23).xls
冷凍たこ,200,1kg,1242,972,,平成28年12月3日（土）,suiexcel2 (23).xls
冷凍かに,2706,1kg,7020,1620,,平成28年12月3日（土）,suiexcel2 (23).xls
冷凍えび,2042,1kg,5400,2148,,平成28年12月3日（土）,suiexcel2 (23).xls
塩さば,5547,1kg,648,432,,平成28年12月3日（土）,suiexcel2 (23).xls
塩さけ,5447,1kg,2160,730,,平成28年12月3日（土）,suiexcel2 (23).xls
塩すけそうこ,1582,1kg,4224.181818181818,864,,平成28年12月3日（土）,suiexcel2 (23).xls
塩かずのこ,3369,1kg,6480,2700,,平成28年12月3日（土）,suiexcel2 (23).xls
開干あじ,314,1kg,1220.286432160804,633,,平成28年12月3日（土）,suiexcel2 (23).xls
若干かれい,100,1kg,2160,1296,,平成28年12月3日（土）,suiexcel2 (23).xls
ちりめん,1791,1kg,2700,780,,平成28年12月3日（土）,suiexcel2 (23).xls
茹かに,200,1kg,4320,2160,,平成28年12月3日（土）,suiexcel2 (23).xls
いくら,310,1kg,7236,6372,,平成28年12月3日（土）,suiexcel2 (23).xls
くろまぐろ,169,1kg,4142.887573964497,2400,,平成28年12月5日（月）,suiexcel3 (23).xls
きわだ,1627,1kg,2385.106542056075,540,,平成28年12月5日（月）,suiexcel3 (23).xls
あじ,9119,1kg,324,216,,平成28年12月5日（月）,suiexcel3 (23).xls
さば,5626,1kg,393.741420590583,270,,平成28年12月5日（月）,suiexcel3 (23).xls
まいわし,2157,1kg,216,108,,平成28年12月5日（月）,suiexcel3 (23).xls
養成ぶり,5419,1kg,1188,670,,平成28年12月5日（月）,suiexcel3 (23).xls
養成まだい,5445,1kg,1404,800,,平成28年12月5日（月）,suiexcel3 (23).xls
養成はまち,743,1kg,1617.087934560327,500,,平成28年12月5日（月）,suiexcel3 (23).xls
養成かんぱち,2181,1kg,1837.2967479674799,600,,平成28年12月5日（月）,suiexcel3 (23).xls
するめいか,1022,1kg,972,864,,平成28年12月5日（月）,suiexcel3 (23).xls
さけ,1822,1kg,2808,800,,平成28年12月5日（月）,suiexcel3 (23).xls
養成ふぐ,377,1kg,4104,1850,,平成28年12月5日（月）,suiexcel3 (23).xls
たこ,189,1kg,2968.03125,648,,平成28年12月5日（月）,suiexcel3 (23).xls
かに,649,1kg,4752,2146,,平成28年12月5日（月）,suiexcel3 (23).xls
はまぐり,325,1kg,2160,432,,平成28年12月5日（月）,suiexcel3 (23).xls
あさり,3347,1kg,1141,378,,平成28年12月5日（月）,suiexcel3 (23).xls
ほたて貝,1211,1kg,2407.413953488372,648,,平成28年12月5日（月）,suiexcel3 (23).xls
かき,3556,1kg,3240,1121,,平成28年12月5日（月）,suiexcel3 (23).xls
冷凍たこ,200,1kg,1242,972,,平成28年12月5日（月）,suiexcel3 (23).xls
冷凍かに,2523,1kg,7020,1620,,平成28年12月5日（月）,suiexcel3 (23).xls
冷凍えび,2073,1kg,5400,2130,,平成28年12月5日（月）,suiexcel3 (23).xls
塩さば,2214,1kg,648,324,,平成28年12月5日（月）,suiexcel3 (23).xls
塩さけ,1738,1kg,2160,740,,平成28年12月5日（月）,suiexcel3 (23).xls
塩すけそうこ,691,1kg,3751.8514851485147,1080,,平成28年12月5日（月）,suiexcel3 (23).xls
塩かずのこ,3381,1kg,5616,2563,,平成28年12月5日（月）,suiexcel3 (23).xls
開干あじ,428,1kg,1399.1097560975609,727,,平成28年12月5日（月）,suiexcel3 (23).xls
若干かれい,98,1kg,1944,1080,,平成28年12月5日（月）,suiexcel3 (23).xls
ちりめん,1412,1kg,2376,1180,,平成28年12月5日（月）,suiexcel3 (23).xls
茹かに,50,1kg,4320,2160,,平成28年12月5日（月）,suiexcel3 (23).xls
いくら,110,1kg,7807.09090909091,4500,,平成28年12月5日（月）,suiexcel3 (23).xls
くろまぐろ,84,1kg,4288.95,3400,,平成28年12月6日（月）,suiexcel4 (23).xls
きわだ,2757,1kg,2351.929313929314,864,,平成28年12月6日（月）,suiexcel4 (23).xls
あじ,2773,1kg,7200,216,,平成28年12月6日（月）,suiexcel4 (23).xls
さば,9404,1kg,329,162,,平成28年12月6日（月）,suiexcel4 (23).xls
まいわし,2315,1kg,228,108,,平成28年12月6日（月）,suiexcel4 (23).xls
養成ぶり,5674,1kg,1188,650,,平成28年12月6日（月）,suiexcel4 (23).xls
養成まだい,4467,1kg,1404,800,,平成28年12月6日（月）,suiexcel4 (23).xls
養成はまち,603,1kg,1557.4022988505749,500,,平成28年12月6日（月）,suiexcel4 (23).xls
養成かんぱち,1694,1kg,1976.530172413793,1188,,平成28年12月6日（月）,suiexcel4 (23).xls
するめいか,800,1Kg,1026,918,,平成28年12月6日（月）,suiexcel4 (23).xls
さけ,1258,1kg,2808,1168,,平成28年12月6日（月）,suiexcel4 (23).xls
養成ふぐ,701,1kg,4644,1850,,平成28年12月6日（月）,suiexcel4 (23).xls
たこ,233,1kg,10000,864,,平成28年12月6日（月）,suiexcel4 (23).xls
かに,479,1kg,4264.2558139534885,2205,,平成28年12月6日（月）,suiexcel4 (23).xls
はまぐり,376,1kg,2160,432,,平成28年12月6日（月）,suiexcel4 (23).xls
あさり,2496,1kg,1141,378,,平成28年12月6日（月）,suiexcel4 (23).xls
ほたて貝,2244,1kg,1836.5720122574057,540,,平成28年12月6日（月）,suiexcel4 (23).xls
かき,4297,1kg,3024,1171,,平成28年12月6日（月）,suiexcel4 (23).xls
冷凍たこ,200,1kg,1242,972,,平成28年12月6日（月）,suiexcel4 (23).xls
冷凍かに,1713,1kg,7020,1620,,平成28年12月6日（月）,suiexcel4 (23).xls
冷凍えび,2002,1kg,5400,1656,,平成28年12月6日（月）,suiexcel4 (23).xls
塩さば,1600,1kg,648,432,,平成28年12月6日（月）,suiexcel4 (23).xls
塩さけ,776,1kg,1058.2385057471265,600,,平成28年12月6日（月）,suiexcel4 (23).xls
塩すけそうこ,1071,1kg,4199.03663003663,864,,平成28年12月6日（月）,suiexcel4 (23).xls
塩かずのこ,1363,1kg,6480,2160,,平成28年12月6日（月）,suiexcel4 (23).xls
開干あじ,166,1kg,1239.3636363636363,647,,平成28年12月6日（月）,suiexcel4 (23).xls
若干かれい,50,1kg,972,864,,平成28年12月6日（月）,suiexcel4 (23).xls
ちりめん,1212,1kg,2300,1296,,平成28年12月6日（月）,suiexcel4 (23).xls
茹かに,50,1kg,3240,2160,,平成28年12月6日（月）,suiexcel4 (23).xls
いくら,92,1kg,7560,7016,,平成28年12月6日（月）,suiexcel4 (23).xls
くろまぐろ,451,1kg,3801.3283950617288,2400,,平成28年12月8日（木）,suiexcel5 (23).xls
きわだ,2692,1kg,2237.4431554524363,540,,平成28年12月8日（木）,suiexcel5 (23).xls
あじ,1025,1kg,864,416,,平成28年12月8日（木）,suiexcel5 (23).xls
さば,2590,1kg,807.178947368421,350,,平成28年12月8日（木）,suiexcel5 (23).xls
まいわし,2285,1kg,270,162,,平成28年12月8日（木）,suiexcel5 (23).xls
養成ぶり,5505,1kg,1188,640,,平成28年12月8日（木）,suiexcel5 (23).xls
養成まだい,5486,1kg,1693.5566951566952,864,,平成28年12月8日（木）,suiexcel5 (23).xls
養成はまち,657,1kg,1560.3015075376884,600,,平成28年12月8日（木）,suiexcel5 (23).xls
養成かんぱち,1968,1kg,1608.1267217630852,1000,,平成28年12月8日（木）,suiexcel5 (23).xls
するめいか,870,1Kg,1080,875,,平成28年12月8日（木）,suiexcel5 (23).xls
さけ,2127,1kg,2808,1208,,平成28年12月8日（木）,suiexcel5 (23).xls
養成ふぐ,1303,1kg,4644,1850,,平成28年12月8日（木）,suiexcel5 (23).xls
たこ,391,1kg,8200,680,,平成28年12月8日（木）,suiexcel5 (23).xls
かに,650,1kg,4766.146788990825,2458,,平成28年12月8日（木）,suiexcel5 (23).xls
はまぐり,457,1kg,2160,432,,平成28年12月8日（木）,suiexcel5 (23).xls
あさり,2774,1kg,1141,324,,平成28年12月8日（木）,suiexcel5 (23).xls
ほたて貝,1487,1kg,2303.75390625,540,,平成28年12月8日（木）,suiexcel5 (23).xls
かき,4128,1kg,3240,1205,,平成28年12月8日（木）,suiexcel5 (23).xls
冷凍たこ,224,1kg,1242,702,,平成28年12月8日（木）,suiexcel5 (23).xls
冷凍かに,8269,1kg,7020,1620,,平成28年12月8日（木）,suiexcel5 (23).xls
冷凍えび,1861,1kg,5400,2206,,平成28年12月8日（木）,suiexcel5 (23).xls
塩さば,2054,1kg,648,378,,平成28年12月8日（木）,suiexcel5 (23).xls
塩さけ,1758,1kg,1358.5340829234012,600,,平成28年12月8日（木）,suiexcel5 (23).xls
塩すけそうこ,1550,1kg,4752,864,,平成28年12月8日（木）,suiexcel5 (23).xls
塩かずのこ,2679,1kg,6480,2587,,平成28年12月8日（木）,suiexcel5 (23).xls
開干あじ,949,1kg,2708.6574307304786,864,,平成28年12月8日（木）,suiexcel5 (23).xls
若干かれい,42,1kg,2916,864,,平成28年12月8日（木）,suiexcel5 (23).xls
ちりめん,1974,1kg,2592,1080,,平成28年12月8日（木）,suiexcel5 (23).xls
茹かに,50,1kg,3780,2160,,平成28年12月8日（木）,suiexcel5 (23).xls
いくら,50,1kg,5648,4000,,平成28年12月8日（木）,suiexcel5 (23).xls
くろまぐろ,131,1kg,3672.5343511450383,2950,,平成28年12月9日（金）,suiexcel6 (23).xls
きわだ,1671,1kg,2609.4747826086955,864,,平成28年12月9日（金）,suiexcel6 (23).xls
あじ,3933,1kg,432,324,,平成28年12月9日（金）,suiexcel6 (23).xls
さば,3547,1kg,540,432,,平成28年12月9日（金）,suiexcel6 (23).xls
まいわし,2050,1kg,270,162,,平成28年12月9日（金）,suiexcel6 (23).xls
養成ぶり,5254,1kg,1188,650,,平成28年12月9日（金）,suiexcel6 (23).xls
養成まだい,4650,1kg,1404,800,,平成28年12月9日（金）,suiexcel6 (23).xls
養成はまち,591,1kg,1242,972,,平成28年12月9日（金）,suiexcel6 (23).xls
養成かんぱち,1711,1kg,1805.1314285714284,800,,平成28年12月9日（金）,suiexcel6 (23).xls
するめいか,1350,1Kg,1048,918,,平成28年12月9日（金）,suiexcel6 (23).xls
さけ,1593,1kg,2808,1383,,平成28年12月9日（金）,suiexcel6 (23).xls
養成ふぐ,1074,1kg,5616,1850,,平成28年12月9日（金）,suiexcel6 (23).xls
たこ,256,1kg,10600,810,,平成28年12月9日（金）,suiexcel6 (23).xls
かに,468,1kg,4505.248484848485,2325,,平成28年12月9日（金）,suiexcel6 (23).xls
はまぐり,841,1kg,2160,432,,平成28年12月9日（金）,suiexcel6 (23).xls
あさり,1635,1kg,1141,324,,平成28年12月9日（金）,suiexcel6 (23).xls
ほたて貝,2473,1kg,1625.8824644549763,540,,平成28年12月9日（金）,suiexcel6 (23).xls
かき,3671,1kg,3240,1131,,平成28年12月9日（金）,suiexcel6 (23).xls
冷凍たこ,200,1kg,1242,972,,平成28年12月9日（金）,suiexcel6 (23).xls
冷凍かに,1853,1kg,7854.665369649805,1620,,平成28年12月9日（金）,suiexcel6 (23).xls
冷凍えび,2138,1kg,5400,2376,,平成28年12月9日（金）,suiexcel6 (23).xls
塩さば,3366,1kg,698,432,,平成28年12月9日（金）,suiexcel6 (23).xls
塩さけ,439,1kg,1346.0291545189502,760,,平成28年12月9日（金）,suiexcel6 (23).xls
塩すけそうこ,764,1kg,4255.225806451613,864,,平成28年12月9日（金）,suiexcel6 (23).xls
塩かずのこ,1870,1kg,6480,2052,,平成28年12月9日（金）,suiexcel6 (23).xls
開干あじ,198,1kg,1288.4888888888888,675,,平成28年12月9日（金）,suiexcel6 (23).xls
若干かれい,50,1kg,1836,1080,,平成28年12月9日（金）,suiexcel6 (23).xls
ちりめん,1647,1kg,2500,1080,,平成28年12月9日（金）,suiexcel6 (23).xls
茹かに,100,1kg,4320,2160,,平成28年12月9日（金）,suiexcel6 (23).xls
いくら,58,1kg,7560,7020,,平成28年12月9日（金）,suiexcel6 (23).xls
くろまぐろ,473,1kg,3937.5856236786467,2880,,平成28年12月10日（土）,suiexcel7 (23).xls
きわだ,2548,1kg,2428.6860606060604,540,,平成28年12月10日（土）,suiexcel7 (23).xls
あじ,2649,1kg,324,216,,平成28年12月10日（土）,suiexcel7 (23).xls
さば,9320,1kg,476.84833997344,324,,平成28年12月10日（土）,suiexcel7 (23).xls
まいわし,2800,1kg,216,108,,平成28年12月10日（土）,suiexcel7 (23).xls
養成ぶり,5672,1kg,1188,550,,平成28年12月10日（土）,suiexcel7 (23).xls
養成まだい,5908,1kg,1715.310450038139,864,,平成28年12月10日（土）,suiexcel7 (23).xls
養成はまち,708,1kg,1776.6594982078855,972,,平成28年12月10日（土）,suiexcel7 (23).xls
養成かんぱち,2600,1kg,1800.8346213292116,720,,平成28年12月10日（土）,suiexcel7 (23).xls
するめいか,1325,1kg,918,810,,平成28年12月10日（土）,suiexcel7 (23).xls
さけ,1539,1kg,2808,1279,,平成28年12月10日（土）,suiexcel7 (23).xls
養成ふぐ,925,1kg,4644,1850,,平成28年12月10日（土）,suiexcel7 (23).xls
たこ,197,1kg,3023.923076923077,864,,平成28年12月10日（土）,suiexcel7 (23).xls
かに,473,1kg,4986,2435,,平成28年12月10日（土）,suiexcel7 (23).xls
はまぐり,1056,1kg,2160,432,,平成28年12月10日（土）,suiexcel7 (23).xls
あさり,1709,1kg,1141,324,,平成28年12月10日（土）,suiexcel7 (23).xls
ほたて貝,2864,1kg,1951.1202046035805,540,,平成28年12月10日（土）,suiexcel7 (23).xls
かき,5129,1kg,3240,1095,,平成28年12月10日（土）,suiexcel7 (23).xls
冷凍たこ,200,1kg,1242,972,,平成28年12月10日（土）,suiexcel7 (23).xls
冷凍かに,2206,1kg,10687.27236580517,1620,,平成28年12月10日（土）,suiexcel7 (23).xls
冷凍えび,2758,1kg,5400,2376,,平成28年12月10日（土）,suiexcel7 (23).xls
塩さば,1500,1kg,648,432,,平成28年12月10日（土）,suiexcel7 (23).xls
塩さけ,2562,1kg,934.8345042935207,740,,平成28年12月10日（土）,suiexcel7 (23).xls
塩すけそうこ,829,1kg,3928.944262295082,864,,平成28年12月10日（土）,suiexcel7 (23).xls
塩かずのこ,1621,1kg,6480,2052,,平成28年12月10日（土）,suiexcel7 (23).xls
開干あじ,230,1kg,1353.1692307692308,702,,平成28年12月10日（土）,suiexcel7 (23).xls
若干かれい,82,1kg,2700,1080,,平成28年12月10日（土）,suiexcel7 (23).xls
ちりめん,3807,1kg,3888,864,,平成28年12月10日（土）,suiexcel7 (23).xls
茹かに,100,1kg,3240,1944,,平成28年12月10日（土）,suiexcel7 (23).xls
いくら,280,1kg,7831.200000000001,4200,,平成28年12月10日（土）,suiexcel7 (23).xls
くろまぐろ,174,1kg,4131.022988505747,2400,,平成28年12月12日（月）,suiexcel8 (23).xls
きわだ,2350,1kg,2141.0305444887117,540,,平成28年12月12日（月）,suiexcel8 (23).xls
あじ,459,1kg,702,285.220077220077,,平成28年12月12日（月）,suiexcel8 (23).xls
さば,2310,1kg,540,350,,平成28年12月12日（月）,suiexcel8 (23).xls
まいわし,798,1kg,378,244.761306532663,,平成28年12月12日（月）,suiexcel8 (23).xls
養成ぶり,5810,1kg,1188,680,,平成28年12月12日（月）,suiexcel8 (23).xls
養成まだい,5903,1kg,1569.6087167070218,400,,平成28年12月12日（月）,suiexcel8 (23).xls
養成はまち,641,1kg,1573.210918114144,600,,平成28年12月12日（月）,suiexcel8 (23).xls
養成かんぱち,2201,1kg,1867.3177966101694,600,,平成28年12月12日（月）,suiexcel8 (23).xls
するめいか,775,1kg,1026,918,,平成28年12月12日（月）,suiexcel8 (23).xls
さけ,1946,1kg,2808,600,,平成28年12月12日（月）,suiexcel8 (23).xls
養成ふぐ,818,1kg,4860,1620,,平成28年12月12日（月）,suiexcel8 (23).xls
たこ,134,1kg,3095.0454545454545,864,,平成28年12月12日（月）,suiexcel8 (23).xls
かに,535,1kg,5616,2369,,平成28年12月12日（月）,suiexcel8 (23).xls
はまぐり,927,1kg,2160,432,,平成28年12月12日（月）,suiexcel8 (23).xls
あさり,2492,1kg,1141,324,,平成28年12月12日（月）,suiexcel8 (23).xls
ほたて貝,1463,1kg,1467.2923076923075,540,,平成28年12月12日（月）,suiexcel8 (23).xls
かき,4156,1kg,3240,1246,,平成28年12月12日（月）,suiexcel8 (23).xls
冷凍たこ,248,1kg,1242,702,,平成28年12月12日（月）,suiexcel8 (23).xls
冷凍かに,1594,1kg,7020,1620,,平成28年12月12日（月）,suiexcel8 (23).xls
冷凍えび,1972,1kg,5400,2376,,平成28年12月12日（月）,suiexcel8 (23).xls
塩さば,6296,1kg,648,432,,平成28年12月12日（月）,suiexcel8 (23).xls
塩さけ,588,1kg,1207.0272108843537,450,,平成28年12月12日（月）,suiexcel8 (23).xls
塩すけそうこ,722,1kg,3484.8618784530386,864,,平成28年12月12日（月）,suiexcel8 (23).xls
塩かずのこ,1049,1kg,6491.975642760487,3326,,平成28年12月12日（月）,suiexcel8 (23).xls
開干あじ,396,1kg,1266.1756756756756,661,,平成28年12月12日（月）,suiexcel8 (23).xls
若干かれい,315,1kg,1620,1080,,平成28年12月12日（月）,suiexcel8 (23).xls
ちりめん,2465,1kg,2376,972,,平成28年12月12日（月）,suiexcel8 (23).xls
茹かに,100,1kg,4320,1944,,平成28年12月12日（月）,suiexcel8 (23).xls
いくら,268,1kg,7236,7020,,平成28年12月12日（月）,suiexcel8 (23).xls
くろまぐろ,8,1kg,6664.75,6664.75,,平成28年12月13日（火）,suiexcel9 (23).xls
きわだ,1729,1kg,2766.4306220095696,540,,平成28年12月13日（火）,suiexcel9 (23).xls
あじ,1386,1kg,1800,400,,平成28年12月13日（火）,suiexcel9 (23).xls
さば,7300,1kg,486,350,,平成28年12月13日（火）,suiexcel9 (23).xls
まいわし,3078,1kg,270,162,,平成28年12月13日（火）,suiexcel9 (23).xls
養成ぶり,4582,1kg,1188,630,,平成28年12月13日（火）,suiexcel9 (23).xls
養成まだい,4535,1kg,1808.1953290870488,854,,平成28年12月13日（火）,suiexcel9 (23).xls
養成はまち,463,1kg,1242,972,,平成28年12月13日（火）,suiexcel9 (23).xls
養成かんぱち,1554,1kg,1889.984251968504,600,,平成28年12月13日（火）,suiexcel9 (23).xls
するめいか,500,1kg,1026,918,,平成28年12月13日（火）,suiexcel9 (23).xls
さけ,1289,1kg,2808,800,,平成28年12月13日（火）,suiexcel9 (23).xls
養成ふぐ,1562,1kg,4860,1620,,平成28年12月13日（火）,suiexcel9 (23).xls
たこ,181,1kg,2886.2558139534885,702,,平成28年12月13日（火）,suiexcel9 (23).xls
かに,244,1kg,5076,2127,,平成28年12月13日（火）,suiexcel9 (23).xls
はまぐり,914,1kg,2160,432,,平成28年12月13日（火）,suiexcel9 (23).xls
あさり,2278,1kg,1141,324,,平成28年12月13日（火）,suiexcel9 (23).xls
ほたて貝,2445,1kg,2362.3977528089886,540,,平成28年12月13日（火）,suiexcel9 (23).xls
かき,4397,1kg,3240,1123,,平成28年12月13日（火）,suiexcel9 (23).xls
冷凍たこ,200,1kg,1242,972,,平成28年12月13日（火）,suiexcel9 (23).xls
冷凍かに,1490,1kg,7020,1620,,平成28年12月13日（火）,suiexcel9 (23).xls
冷凍えび,1910,1kg,5400,2376,,平成28年12月13日（火）,suiexcel9 (23).xls
塩さば,1738,1kg,648,432,,平成28年12月13日（火）,suiexcel9 (23).xls
塩さけ,2917,1kg,2160,700,,平成28年12月13日（火）,suiexcel9 (23).xls
塩すけそうこ,704,1kg,3476.843137254902,1080,,平成28年12月13日（火）,suiexcel9 (23).xls
塩かずのこ,771,1kg,8640,2700,,平成28年12月13日（火）,suiexcel9 (23).xls
開干あじ,353,1kg,1472.8490566037735,702,,平成28年12月13日（火）,suiexcel9 (23).xls
若干かれい,66,1kg,4320,1188,,平成28年12月13日（火）,suiexcel9 (23).xls
ちりめん,2328,1kg,2300,1296,,平成28年12月13日（火）,suiexcel9 (23).xls
茹かに,150,1kg,2700,2160,,平成28年12月13日（火）,suiexcel9 (23).xls
いくら,10,1kg,8424,8424,,平成28年12月13日（火）,suiexcel9 (23).xls
くろまぐろ,175,1kg,3231,3231,,平成28年12月14日（水）,suiexcel10 (23).xls
きわだ,1575,1kg,2188.366666666667,216,,平成28年12月14日（水）,suiexcel10 (23).xls
あじ,908,1kg,912.6176470588234,300,,平成28年12月14日（水）,suiexcel10 (23).xls
さば,6014,1kg,432,324,,平成28年12月14日（水）,suiexcel10 (23).xls
まいわし,1598,1kg,270,162,,平成28年12月14日（水）,suiexcel10 (23).xls
養成ぶり,2975,1kg,1188,640,,平成28年12月14日（水）,suiexcel10 (23).xls
養成まだい,4448,1kg,1404,800,,平成28年12月14日（水）,suiexcel10 (23).xls
養成はまち,546,1kg,1520.184971098266,600,,平成28年12月14日（水）,suiexcel10 (23).xls
養成かんぱち,1472,1kg,1813.5666666666666,600,,平成28年12月14日（水）,suiexcel10 (23).xls
するめいか,1425,1Kg,904,756,,平成28年12月14日（水）,suiexcel10 (23).xls
さけ,1463,1kg,2808,1060,,平成28年12月14日（水）,suiexcel10 (23).xls
養成ふぐ,563,1kg,3564,1850,,平成28年12月14日（水）,suiexcel10 (23).xls
たこ,105,1kg,3500,918,,平成28年12月14日（水）,suiexcel10 (23).xls
かに,129,1kg,5076,2253,,平成28年12月14日（水）,suiexcel10 (23).xls
はまぐり,892,1kg,2160,432,,平成28年12月14日（水）,suiexcel10 (23).xls
あさり,1576,1kg,1141,324,,平成28年12月14日（水）,suiexcel10 (23).xls
ほたて貝,2067,1kg,2031.041935483871,540,,平成28年12月14日（水）,suiexcel10 (23).xls
かき,2556,1kg,3240,1214,,平成28年12月14日（水）,suiexcel10 (23).xls
冷凍たこ,200,1kg,1242,972,,平成28年12月14日（水）,suiexcel10 (23).xls
冷凍かに,1247,1kg,7020,1620,,平成28年12月14日（水）,suiexcel10 (23).xls
冷凍えび,2061,1kg,5400,1971,,平成28年12月14日（水）,suiexcel10 (23).xls
塩さば,1982,1kg,648,432,,平成28年12月14日（水）,suiexcel10 (23).xls
塩さけ,586,1kg,1785.3700623700624,980,,平成28年12月14日（水）,suiexcel10 (23).xls
塩すけそうこ,354,1kg,4097.9047619047615,864,,平成28年12月14日（水）,suiexcel10 (23).xls
塩かずのこ,851,1kg,6480,2808,,平成28年12月14日（水）,suiexcel10 (23).xls
開干あじ,118,1kg,1080,594,,平成28年12月14日（水）,suiexcel10 (23).xls
ちりめん,929,1kg,2500,1250,,平成28年12月14日（水）,suiexcel10 (23).xls
茹かに,30,1kg,4320,2160,,平成28年12月14日（水）,suiexcel10 (23).xls
くろまぐろ,166,1kg,4011.55421686747,2400,,平成28年12月15日（木）,suiexcel11 (23).xls
きわだ,2114,1kg,2352.1553672316386,800,,平成28年12月15日（木）,suiexcel11 (23).xls
あじ,1359,1kg,594,348.659147869674,,平成28年12月15日（木）,suiexcel11 (23).xls
さば,6805,1kg,442.63516976297245,324,,平成28年12月15日（木）,suiexcel11 (23).xls
まいわし,2726,1kg,270,162,,平成28年12月15日（木）,suiexcel11 (23).xls
養成ぶり,5073,1kg,1188,650,,平成28年12月15日（木）,suiexcel11 (23).xls
養成まだい,4588,1kg,1867.108527131783,864,,平成28年12月15日（木）,suiexcel11 (23).xls
養成はまち,490,1kg,1268.4225352112676,900,,平成28年12月15日（木）,suiexcel11 (23).xls
養成かんぱち,1572,1kg,1842.934426229508,700,,平成28年12月15日（木）,suiexcel11 (23).xls
するめいか,500,1kg,1080,972,,平成28年12月15日（木）,suiexcel11 (23).xls
さけ,1038,1kg,2808,1463,,平成28年12月15日（木）,suiexcel11 (23).xls
養成ふぐ,871,1kg,4860,1080,,平成28年12月15日（木）,suiexcel11 (23).xls
たこ,223,1kg,10000,864,,平成28年12月15日（木）,suiexcel11 (23).xls
かに,363,1kg,7500,2363,,平成28年12月15日（木）,suiexcel11 (23).xls
はまぐり,545,1kg,2160,432,,平成28年12月15日（木）,suiexcel11 (23).xls
あさり,1592,1kg,1141,324,,平成28年12月15日（木）,suiexcel11 (23).xls
