品目,数量,単位,高値,安値,主な産地,日付,元ファイル
塩さば,4219,1kg,648,432,,平成29年11月16日（木）,suiexcel10 (34).xls
塩さけ,2120,1kg,1064.5285714285715,880,,平成29年11月16日（木）,suiexcel10 (34).xls
塩すけそうこ,898,1Kg,3369.378238341969,1080,,平成29年11月16日（木）,suiexcel10 (34).xls
塩かずのこ,1858,1kg,5459.409006785934,2810,,平成29年11月16日（木）,suiexcel10 (34).xls
開干さんま,212,1kg,1925.5535714285713,756,,平成29年11月16日（木）,suiexcel10 (34).xls
開干あじ,762,1kg,1541.779104477612,648,,平成29年11月16日（木）,suiexcel10 (34).xls
若干かれい,100,1Kg,1836,864,,平成29年11月16日（木）,suiexcel10 (34).xls
ちりめん,2319,1Kg,4753.595925297113,1512,,平成29年11月16日（木）,suiexcel10 (34).xls
茹かに,300,1Kg,5400,3240,,平成29年11月16日（木）,suiexcel10 (34).xls
くろまぐろ,137,1kg,3466.4817518248174,2900,,平成29年11月17日（金）,suiexcel11 (34).xls
きわだ,1023,1kg,3187.2236842105262,540,,平成29年11月17日（金）,suiexcel11 (34).xls
あじ,813,1kg,901.779552715655,378,,平成29年11月17日（金）,suiexcel11 (34).xls
さば,4519,1kg,486,378,,平成29年11月17日（金）,suiexcel11 (34).xls
まいわし,4084,1kg,270,162,,平成29年11月17日（金）,suiexcel11 (34).xls
養成ぶり,2689,1kg,1188,850,,平成29年11月17日（金）,suiexcel11 (34).xls
養成まだい,4356,1kg,1421.9293193717276,950,,平成29年11月17日（金）,suiexcel11 (34).xls
さわら,1693,1kg,1200,500,,平成29年11月17日（金）,suiexcel11 (34).xls
かれい,361,1kg,1620,742,,平成29年11月17日（金）,suiexcel11 (34).xls
養成はまち,517,1kg,1613.4190476190474,650,,平成29年11月17日（金）,suiexcel11 (34).xls
養成かんぱち,1714,1kg,1706.2875816993464,800,,平成29年11月17日（金）,suiexcel11 (34).xls
するめいか,975,1kg,864,756,,平成29年11月17日（金）,suiexcel11 (34).xls
さけ,2267,1kg,2047.411704312115,1201,,平成29年11月17日（金）,suiexcel11 (34).xls
たこ,333,1kg,7200,918,,平成29年11月17日（金）,suiexcel11 (34).xls
かに,383,1kg,4390.632352941177,1944,,平成29年11月17日（金）,suiexcel11 (34).xls
はまぐり,279,1kg,1836,432,,平成29年11月17日（金）,suiexcel11 (34).xls
あさり,1902,1kg,1095.7088607594937,108,,平成29年11月17日（金）,suiexcel11 (34).xls
かき,2969,1kg,3240,1080,,平成29年11月17日（金）,suiexcel11 (34).xls
冷凍たこ,400,1kg,1620,1134,,平成29年11月17日（金）,suiexcel11 (34).xls
冷凍かに,1297,1kg,8121.195876288661,2180,,平成29年11月17日（金）,suiexcel11 (34).xls
冷凍えび,1051,1kg,2700,1080,,平成29年11月17日（金）,suiexcel11 (34).xls
塩さば,2140,1kg,648,432,,平成29年11月17日（金）,suiexcel11 (34).xls
塩さけ,1930,1kg,1988.6487046632124,1082,,平成29年11月17日（金）,suiexcel11 (34).xls
塩すけそうこ,681,1kg,3464.294314381271,1404,,平成29年11月17日（金）,suiexcel11 (34).xls
塩かずのこ,1110,1kg,6164.543511450382,3162,,平成29年11月17日（金）,suiexcel11 (34).xls
開干さんま,314,1kg,1296,651,,平成29年11月17日（金）,suiexcel11 (34).xls
開干あじ,200,1kg,1080,648,,平成29年11月17日（金）,suiexcel11 (34).xls
若干かれい,50,1kg,864,756,,平成29年11月17日（金）,suiexcel11 (34).xls
ちりめん,1119,1kg,5310.0625,1674,,平成29年11月17日（金）,suiexcel11 (34).xls
茹かに,300,1kg,5400,3240,,平成29年11月17日（金）,suiexcel11 (34).xls
くろまぐろ,403,1kg,3520.8035190615838,2800,,平成29年11月18日（土）,suiexcel12 (34).xls
きわだ,1258,1Kg,3558.134065934066,216,,平成29年11月18日（土）,suiexcel12 (34).xls
あじ,1710,1kg,648,339,,平成29年11月18日（土）,suiexcel12 (34).xls
さば,3925,1Kg,490.0168185003504,350,,平成29年11月18日（土）,suiexcel12 (34).xls
まいわし,3190,1Kg,216,108,,平成29年11月18日（土）,suiexcel12 (34).xls
養成ぶり,2409,1Kg,1508.2279069767442,900,,平成29年11月18日（土）,suiexcel12 (34).xls
養成まだい,5515,1Kg,1774.4162995594716,600,,平成29年11月18日（土）,suiexcel12 (34).xls
さわら,1137,1Kg,1160.962962962963,700,,平成29年11月18日（土）,suiexcel12 (34).xls
かれい,852,1Kg,1760.2857142857142,400,,平成29年11月18日（土）,suiexcel12 (34).xls
養成はまち,814,1Kg,1455.4466666666667,800,,平成29年11月18日（土）,suiexcel12 (34).xls
養成かんぱち,2245,1Kg,1724.4498269896194,650,,平成29年11月18日（土）,suiexcel12 (34).xls
するめいか,200,1Kg,1080,972,,平成29年11月18日（土）,suiexcel12 (34).xls
さけ,1694,1kg,1738.6902654867258,860,,平成29年11月18日（土）,suiexcel12 (34).xls
たこ,540,1kg,8000,972,,平成29年11月18日（土）,suiexcel12 (34).xls
かに,933,1kg,3907.5143884892086,2029,,平成29年11月18日（土）,suiexcel12 (34).xls
はまぐり,363,1Kg,1836,432,,平成29年11月18日（土）,suiexcel12 (34).xls
あさり,1952,1Kg,1069.1389645776567,270,,平成29年11月18日（土）,suiexcel12 (34).xls
かき,5228,1kg,3240,1080,,平成29年11月18日（土）,suiexcel12 (34).xls
冷凍たこ,500,1Kg,1620,1134,,平成29年11月18日（土）,suiexcel12 (34).xls
冷凍かに,1764,1Kg,8404.07142857143,2700,,平成29年11月18日（土）,suiexcel12 (34).xls
冷凍えび,653,1Kg,3001.2727272727275,1080,,平成29年11月18日（土）,suiexcel12 (34).xls
塩さば,2034,1Kg,648,270,,平成29年11月18日（土）,suiexcel12 (34).xls
塩さけ,1717,1kg,1176.7584170112227,950,,平成29年11月18日（土）,suiexcel12 (34).xls
塩すけそうこ,611,1kg,3192.9660574412533,1080,,平成29年11月18日（土）,suiexcel12 (34).xls
塩かずのこ,273,1kg,7358.916256157636,3759,,平成29年11月18日（土）,suiexcel12 (34).xls
開干さんま,134,1Kg,1296,492,,平成29年11月18日（土）,suiexcel12 (34).xls
開干あじ,209,1Kg,1080,594,,平成29年11月18日（土）,suiexcel12 (34).xls
若干かれい,100,1Kg,1080,864,,平成29年11月18日（土）,suiexcel12 (34).xls
ちりめん,1190,1Kg,6448.371084337349,1404,,平成29年11月18日（土）,suiexcel12 (34).xls
茹かに,300,1Kg,5400,3240,,平成29年11月18日（土）,suiexcel12 (34).xls
くろまぐろ,62,1kg,3240,3240,,平成29年11月20日（月）,suiexcel13 (34).xls
きわだ,1723,1kg,2974.6577287066248,1080,,平成29年11月20日（月）,suiexcel13 (34).xls
あじ,4877,1kg,431.93074054342037,102,,平成29年11月20日（月）,suiexcel13 (34).xls
さば,5665,1kg,439,324,,平成29年11月20日（月）,suiexcel13 (34).xls
まいわし,2000,1kg,270,162,,平成29年11月20日（月）,suiexcel13 (34).xls
養成ぶり,2868,1kg,1193.3848739495797,850,,平成29年11月20日（月）,suiexcel13 (34).xls
養成まだい,5060,1kg,1622.4204163868367,700,,平成29年11月20日（月）,suiexcel13 (34).xls
さわら,555,1kg,1451.8333333333333,400,,平成29年11月20日（月）,suiexcel13 (34).xls
かれい,90,1kg,1728,600,,平成29年11月20日（月）,suiexcel13 (34).xls
養成はまち,759,1kg,1666.4387755102039,550,,平成29年11月20日（月）,suiexcel13 (34).xls
養成かんぱち,1935,1kg,1581.4348327566322,800,,平成29年11月20日（月）,suiexcel13 (34).xls
するめいか,1200,1Kg,972,864,,平成29年11月20日（月）,suiexcel13 (34).xls
さけ,2682,1kg,1637.010629599346,800,,平成29年11月20日（月）,suiexcel13 (34).xls
たこ,352,1kg,8000,864,,平成29年11月20日（月）,suiexcel13 (34).xls
かに,269,1kg,3566.950943396226,1858,,平成29年11月20日（月）,suiexcel13 (34).xls
はまぐり,307,1kg,1836,432,,平成29年11月20日（月）,suiexcel13 (34).xls
あさり,2789,1kg,1091.692005242464,324,,平成29年11月20日（月）,suiexcel13 (34).xls
かき,3269,1kg,3240,1080,,平成29年11月20日（月）,suiexcel13 (34).xls
冷凍たこ,400,1kg,1620,1134,,平成29年11月20日（月）,suiexcel13 (34).xls
冷凍かに,1997,1kg,4938.94885361552,2700,,平成29年11月20日（月）,suiexcel13 (34).xls
冷凍えび,595,1kg,2852.4610169491525,1080,,平成29年11月20日（月）,suiexcel13 (34).xls
塩さば,5198,1kg,756,432,,平成29年11月20日（月）,suiexcel13 (34).xls
塩さけ,1385,1kg,1602.225414364641,680,,平成29年11月20日（月）,suiexcel13 (34).xls
塩すけそうこ,478,1kg,2916,1080,,平成29年11月20日（月）,suiexcel13 (34).xls
塩かずのこ,1960,1Kg,6480,2160,,平成29年11月20日（月）,suiexcel13 (34).xls
開干さんま,280,1kg,1490.8222222222223,60,,平成29年11月20日（月）,suiexcel13 (34).xls
開干あじ,288,1kg,1299.5454545454545,681,,平成29年11月20日（月）,suiexcel13 (34).xls
若干かれい,50,1kg,1620,864,,平成29年11月20日（月）,suiexcel13 (34).xls
ちりめん,1197,1kg,4100,1800,,平成29年11月20日（月）,suiexcel13 (34).xls
茹かに,200,1Kg,6480,3240,,平成29年11月20日（月）,suiexcel13 (34).xls
くろまぐろ,12,1kg,7906.666666666666,6600,,平成29年11月21日（火）,suiexcel14 (34).xls
きわだ,2302,1kg,2679.3729166666667,780,,平成29年11月21日（火）,suiexcel14 (34).xls
あじ,1237,1kg,1965.296703296703,270,,平成29年11月21日（火）,suiexcel14 (34).xls
さば,3564,1kg,431,216,,平成29年11月21日（火）,suiexcel14 (34).xls
まいわし,3327,1kg,216,108,,平成29年11月21日（火）,suiexcel14 (34).xls
養成ぶり,2554,1kg,1426.063211125158,860,,平成29年11月21日（火）,suiexcel14 (34).xls
養成まだい,4167,1kg,1615.6744186046512,700,,平成29年11月21日（火）,suiexcel14 (34).xls
さわら,330,1kg,1102.8677966101695,540,,平成29年11月21日（火）,suiexcel14 (34).xls
かれい,246,1Kg,1620,1404,,平成29年11月21日（火）,suiexcel14 (34).xls
養成はまち,457,1kg,1386.2470588235292,800,,平成29年11月21日（火）,suiexcel14 (34).xls
養成かんぱち,1446,1kg,1584.0388349514565,770,,平成29年11月21日（火）,suiexcel14 (34).xls
するめいか,1200,1Kg,3500,864,,平成29年11月21日（火）,suiexcel14 (34).xls
さけ,2230,1kg,1903.3190642110503,1127,,平成29年11月21日（火）,suiexcel14 (34).xls
たこ,392,1kg,3216.2289156626507,756,,平成29年11月21日（火）,suiexcel14 (34).xls
かに,269,1kg,3689.048,1920,,平成29年11月21日（火）,suiexcel14 (34).xls
はまぐり,256,1kg,1836,432,,平成29年11月21日（火）,suiexcel14 (34).xls
あさり,2419,1kg,1019.0833333333333,324,,平成29年11月21日（火）,suiexcel14 (34).xls
かき,3535,1kg,3240,1080,,平成29年11月21日（火）,suiexcel14 (34).xls
冷凍たこ,600,1kg,1620,1134,,平成29年11月21日（火）,suiexcel14 (34).xls
冷凍かに,2156,1kg,6982.959183673469,1300,,平成29年11月21日（火）,suiexcel14 (34).xls
冷凍えび,745,1kg,2968.769230769231,1080,,平成29年11月21日（火）,suiexcel14 (34).xls
塩さば,1632,1kg,648,432,,平成29年11月21日（火）,suiexcel14 (34).xls
塩さけ,764,1kg,2411.1140350877195,1254,,平成29年11月21日（火）,suiexcel14 (34).xls
塩すけそうこ,750,1kg,3294.888045540797,1188,,平成29年11月21日（火）,suiexcel14 (34).xls
塩かずのこ,8398,1kg,6480,1200,,平成29年11月21日（火）,suiexcel14 (34).xls
開干さんま,415,1kg,1296,611,,平成29年11月21日（火）,suiexcel14 (34).xls
開干あじ,305,1kg,1258.2761904761905,648,,平成29年11月21日（火）,suiexcel14 (34).xls
若干かれい,118,1kg,1296,864,,平成29年11月21日（火）,suiexcel14 (34).xls
ちりめん,1798,1kg,4149.3446808510635,1360,,平成29年11月21日（火）,suiexcel14 (34).xls
茹かに,200,1Kg,5400,3240,,平成29年11月21日（火）,suiexcel14 (34).xls
くろまぐろ,262,1kg,3530.442211055276,2800,,平成29年11月22日（水）,suiexcel15 (34).xls
きわだ,1549,1kg,2769.409356725146,880,,平成29年11月22日（水）,suiexcel15 (34).xls
あじ,1101,1kg,1080,424,,平成29年11月22日（水）,suiexcel15 (34).xls
さば,3598,1kg,758,310,,平成29年11月22日（水）,suiexcel15 (34).xls
まいわし,2000,1kg,324,216,,平成29年11月22日（水）,suiexcel15 (34).xls
養成ぶり,2145,1kg,1188.0275650842268,880,,平成29年11月22日（水）,suiexcel15 (34).xls
養成まだい,4287,1kg,1442.0497925311201,800,,平成29年11月22日（水）,suiexcel15 (34).xls
さわら,85,1kg,1404,1080,,平成29年11月22日（水）,suiexcel15 (34).xls
かれい,36,1Kg,5800,432,,平成29年11月22日（水）,suiexcel15 (34).xls
養成はまち,610,1kg,1325.6374269005846,950,,平成29年11月22日（水）,suiexcel15 (34).xls
養成かんぱち,1426,1kg,1592.9309462915603,800,,平成29年11月22日（水）,suiexcel15 (34).xls
するめいか,1480,1Kg,972,702,,平成29年11月22日（水）,suiexcel15 (34).xls
さけ,2240,1kg,2134.6311637080867,1240,,平成29年11月22日（水）,suiexcel15 (34).xls
たこ,252,1kg,11600,972,,平成29年11月22日（水）,suiexcel15 (34).xls
かに,331,1kg,3765.6339869281046,1958,,平成29年11月22日（水）,suiexcel15 (34).xls
はまぐり,362,1kg,1836,432,,平成29年11月22日（水）,suiexcel15 (34).xls
あさり,2207,1kg,1142.0489296636085,324,,平成29年11月22日（水）,suiexcel15 (34).xls
かき,2873,1kg,3240,1080,,平成29年11月22日（水）,suiexcel15 (34).xls
冷凍たこ,500,1kg,1620,1134,,平成29年11月22日（水）,suiexcel15 (34).xls
冷凍かに,2840,1kg,4320,1000,,平成29年11月22日（水）,suiexcel15 (34).xls
冷凍えび,1084,1kg,3028.741784037559,1080,,平成29年11月22日（水）,suiexcel15 (34).xls
塩さば,3050,1kg,648,432,,平成29年11月22日（水）,suiexcel15 (34).xls
塩さけ,372,1kg,1085.3924731182797,860,,平成29年11月22日（水）,suiexcel15 (34).xls
塩すけそうこ,493,1kg,3639.131474103586,1080,,平成29年11月22日（水）,suiexcel15 (34).xls
塩かずのこ,3864,1kg,6480,1500,,平成29年11月22日（水）,suiexcel15 (34).xls
開干さんま,181,1kg,1604.2716049382716,832,,平成29年11月22日（水）,suiexcel15 (34).xls
開干あじ,597,1kg,1080,542,,平成29年11月22日（水）,suiexcel15 (34).xls
若干かれい,116,1kg,1080,864,,平成29年11月22日（水）,suiexcel15 (34).xls
ちりめん,1418,1kg,4945.528089887641,800,,平成29年11月22日（水）,suiexcel15 (34).xls
茹かに,200,1Kg,5400,3240,,平成29年11月22日（水）,suiexcel15 (34).xls
くろまぐろ,202,1kg,3575.891089108911,2600,,平成29年11月24日（金）,suiexcel16 (34).xls
きわだ,1510,1Kg,2862.7830188679245,650,,平成29年11月24日（金）,suiexcel16 (34).xls
あじ,1517,1Kg,692.9208633093526,432,,平成29年11月24日（金）,suiexcel16 (34).xls
さば,11454,1kg,378,270,,平成29年11月24日（金）,suiexcel16 (34).xls
まいわし,3651,1Kg,270,162,,平成29年11月24日（金）,suiexcel16 (34).xls
養成ぶり,3396,1Kg,1311.4272474513436,880,,平成29年11月24日（金）,suiexcel16 (34).xls
養成まだい,5512,1kg,2210.651241534989,972,,平成29年11月24日（金）,suiexcel16 (34).xls
さわら,1011,1Kg,1624.776859504132,540,,平成29年11月24日（金）,suiexcel16 (34).xls
かれい,1548,1Kg,1296,1080,,平成29年11月24日（金）,suiexcel16 (34).xls
養成はまち,914,1kg,1670.3965517241381,600,,平成29年11月24日（金）,suiexcel16 (34).xls
養成かんぱち,2268,1Kg,1677.2591006423982,800,,平成29年11月24日（金）,suiexcel16 (34).xls
するめいか,410,1Kg,1026,712.8,,平成29年11月24日（金）,suiexcel16 (34).xls
さけ,4127,1kg,2123.7491847020456,1237,,平成29年11月24日（金）,suiexcel16 (34).xls
たこ,526,1Kg,2837.8447204968943,972,,平成29年11月24日（金）,suiexcel16 (34).xls
かに,448,1kg,4118.966360856269,2125,,平成29年11月24日（金）,suiexcel16 (34).xls
はまぐり,307,1Kg,1836,432,,平成29年11月24日（金）,suiexcel16 (34).xls
あさり,2554,1Kg,1073.7777777777778,324,,平成29年11月24日（金）,suiexcel16 (34).xls
かき,4348,1kg,3024,1080,,平成29年11月24日（金）,suiexcel16 (34).xls
冷凍たこ,300,1Kg,1620,1134,,平成29年11月24日（金）,suiexcel16 (34).xls
冷凍かに,1135,1Kg,5718.965517241379,2700,,平成29年11月24日（金）,suiexcel16 (34).xls
冷凍えび,1495,1kg,2700,1080,,平成29年11月24日（金）,suiexcel16 (34).xls
塩さば,2940,1kg,677.793103448276,432,,平成29年11月24日（金）,suiexcel16 (34).xls
塩さけ,1976,1kg,1075.7946884576097,750,,平成29年11月24日（金）,suiexcel16 (34).xls
塩すけそうこ,501,1kg,3077.263537906137,1404,,平成29年11月24日（金）,suiexcel16 (34).xls
塩かずのこ,943,1kg,6474.805111821086,3240,,平成29年11月24日（金）,suiexcel16 (34).xls
開干さんま,187,1Kg,1491.3563218390805,776,,平成29年11月24日（金）,suiexcel16 (34).xls
開干あじ,509,1kg,1706.3456221198157,648,,平成29年11月24日（金）,suiexcel16 (34).xls
若干かれい,100,1Kg,1080,648,,平成29年11月24日（金）,suiexcel16 (34).xls
ちりめん,812,1kg,5114.3387096774195,1200,,平成29年11月24日（金）,suiexcel16 (34).xls
茹かに,200,1Kg,6480,3240,,平成29年11月24日（金）,suiexcel16 (34).xls
くろまぐろ,409,1kg,3474.8,2800,,平成29年11月25日（土）,suiexcel17 (34).xls
きわだ,657,1kg,4128.319727891157,1080,,平成29年11月25日（土）,suiexcel17 (34).xls
あじ,671,1kg,2000,210,,平成29年11月25日（土）,suiexcel17 (34).xls
さば,6718,1kg,668.5707992448081,270,,平成29年11月25日（土）,suiexcel17 (34).xls
まいわし,3210,1kg,270,162,,平成29年11月25日（土）,suiexcel17 (34).xls
養成ぶり,2401,1kg,1483.0803571428573,850,,平成29年11月25日（土）,suiexcel17 (34).xls
養成まだい,5923,1kg,1424.0102739726026,900,,平成29年11月25日（土）,suiexcel17 (34).xls
さわら,961,1kg,1296,650,,平成29年11月25日（土）,suiexcel17 (34).xls
かれい,637,1Kg,1080,864,,平成29年11月25日（土）,suiexcel17 (34).xls
養成はまち,641,1kg,1454.0958904109589,800,,平成29年11月25日（土）,suiexcel17 (34).xls
養成かんぱち,2223,1kg,1639.4944237918216,800,,平成29年11月25日（土）,suiexcel17 (34).xls
するめいか,475,1Kg,1134,713,,平成29年11月25日（土）,suiexcel17 (34).xls
さけ,3696,1kg,1886.8110377924415,971,,平成29年11月25日（土）,suiexcel17 (34).xls
たこ,244,1kg,12000,756,,平成29年11月25日（土）,suiexcel17 (34).xls
かに,472,1kg,4691.677902621723,2421,,平成29年11月25日（土）,suiexcel17 (34).xls
はまぐり,399,1kg,1836,432,,平成29年11月25日（土）,suiexcel17 (34).xls
あさり,1957,1kg,1116.6236559139784,432,,平成29年11月25日（土）,suiexcel17 (34).xls
かき,6081,1kg,3240,1080,,平成29年11月25日（土）,suiexcel17 (34).xls
冷凍たこ,700,1kg,1620,1134,,平成29年11月25日（土）,suiexcel17 (34).xls
冷凍かに,2718,1kg,6709.894736842105,2700,,平成29年11月25日（土）,suiexcel17 (34).xls
冷凍えび,1045,1kg,3449.8663594470045,1080,,平成29年11月25日（土）,suiexcel17 (34).xls
塩さば,2796,1kg,648,324,,平成29年11月25日（土）,suiexcel17 (34).xls
塩さけ,2629,1kg,1587.9155621011291,994,,平成29年11月25日（土）,suiexcel17 (34).xls
塩すけそうこ,763,1kg,3107.5714285714284,1296,,平成29年11月25日（土）,suiexcel17 (34).xls
塩かずのこ,3436,1kg,6480,2484,,平成29年11月25日（土）,suiexcel17 (34).xls
開干さんま,377,1kg,1296,643,,平成29年11月25日（土）,suiexcel17 (34).xls
開干あじ,388,1kg,1080,540,,平成29年11月25日（土）,suiexcel17 (34).xls
若干かれい,148,1kg,2200,648,,平成29年11月25日（土）,suiexcel17 (34).xls
ちりめん,1956,1kg,5940,1800,,平成29年11月25日（土）,suiexcel17 (34).xls
茹かに,250,1Kg,6480,3780,,平成29年11月25日（土）,suiexcel17 (34).xls
くろまぐろ,67,1kg,3245,3245,,平成29年11月27日（月）,suiexcel18 (34).xls
きわだ,1854,1kg,2862.266666666667,1030,,平成29年11月27日（月）,suiexcel18 (34).xls
あじ,814,1kg,904.7368421052631,450,,平成29年11月27日（月）,suiexcel18 (34).xls
さば,6265,1kg,540,290,,平成29年11月27日（月）,suiexcel18 (34).xls
まいわし,2365,1kg,216,108,,平成29年11月27日（月）,suiexcel18 (34).xls
養成ぶり,3657,1kg,1196.7980884109916,850,,平成29年11月27日（月）,suiexcel18 (34).xls
養成まだい,5167,1kg,1981.296343001261,972,,平成29年11月27日（月）,suiexcel18 (34).xls
さわら,109,1kg,1022.2686567164178,756,,平成29年11月27日（月）,suiexcel18 (34).xls
かれい,134,1Kg,11100,300,,平成29年11月27日（月）,suiexcel18 (34).xls
養成はまち,850,1kg,1439.8894736842103,800,,平成29年11月27日（月）,suiexcel18 (34).xls
養成かんぱち,1420,1kg,2049.287197231834,1200,,平成29年11月27日（月）,suiexcel18 (34).xls
するめいか,550,1Kg,1102,918,,平成29年11月27日（月）,suiexcel18 (34).xls
さけ,2052,1kg,1920.8544795442776,470,,平成29年11月27日（月）,suiexcel18 (34).xls
たこ,386,1kg,8500,864,,平成29年11月27日（月）,suiexcel18 (34).xls
かに,268,1kg,4280.609053497942,2160,,平成29年11月27日（月）,suiexcel18 (34).xls
はまぐり,386,1kg,1836,432,,平成29年11月27日（月）,suiexcel18 (34).xls
あさり,2324,1kg,1026.7390648567118,432,,平成29年11月27日（月）,suiexcel18 (34).xls
かき,3633,1kg,3240,1080,,平成29年11月27日（月）,suiexcel18 (34).xls
冷凍たこ,500,1kg,1620,1134,,平成29年11月27日（月）,suiexcel18 (34).xls
冷凍かに,1784,1kg,4320,2180,,平成29年11月27日（月）,suiexcel18 (34).xls
冷凍えび,762,1kg,2700,1080,,平成29年11月27日（月）,suiexcel18 (34).xls
塩さば,4888,1kg,864,540,,平成29年11月27日（月）,suiexcel18 (34).xls
塩さけ,908,1kg,2268,910,,平成29年11月27日（月）,suiexcel18 (34).xls
塩すけそうこ,415,1Kg,3466.3711340206187,1242,,平成29年11月27日（月）,suiexcel18 (34).xls
塩かずのこ,2816,1kg,6480,2376,,平成29年11月27日（月）,suiexcel18 (34).xls
開干さんま,541,1kg,1298.7071651090343,681,,平成29年11月27日（月）,suiexcel18 (34).xls
開干あじ,304,1kg,1772.75,648,,平成29年11月27日（月）,suiexcel18 (34).xls
若干かれい,50,1kg,2376,864,,平成29年11月27日（月）,suiexcel18 (34).xls
ちりめん,1286,1kg,5724,1836,,平成29年11月27日（月）,suiexcel18 (34).xls
茹かに,80,1Kg,5400,4320,,平成29年11月27日（月）,suiexcel18 (34).xls
くろまぐろ,34,1kg,7615.882352941177,6600,,平成29年11月28日（火）,suiexcel19 (34).xls
きわだ,1875,1Kg,2643.74369189907,880,,平成29年11月28日（火）,suiexcel19 (34).xls
あじ,2912,1kg,616.7407878017789,378,,平成29年11月28日（火）,suiexcel19 (34).xls
さば,3989,1kg,1110.7117726657646,216,,平成29年11月28日（火）,suiexcel19 (34).xls
まいわし,2000,1Kg,216,108,,平成29年11月28日（火）,suiexcel19 (34).xls
養成ぶり,2627,1Kg,1393.9762470308788,850,,平成29年11月28日（火）,suiexcel19 (34).xls
養成まだい,4474,1Kg,2119.3163972286375,972,,平成29年11月28日（火）,suiexcel19 (34).xls
さわら,862,1Kg,1528.377049180328,691,,平成29年11月28日（火）,suiexcel19 (34).xls
かれい,395,1Kg,9500,440,,平成29年11月28日（火）,suiexcel19 (34).xls
養成はまち,441,1Kg,1505.8850574712642,700,,平成29年11月28日（火）,suiexcel19 (34).xls
養成かんぱち,1399,1Kg,1541.4419753086418,800,,平成29年11月28日（火）,suiexcel19 (34).xls
するめいか,30,1kg,712.8,712.8,,平成29年11月28日（火）,suiexcel19 (34).xls
さけ,1810,1kg,1452.6754385964914,880,,平成29年11月28日（火）,suiexcel19 (34).xls
たこ,311,1kg,7500,648,,平成29年11月28日（火）,suiexcel19 (34).xls
かに,254,1kg,3946.1360544217687,1048,,平成29年11月28日（火）,suiexcel19 (34).xls
はまぐり,285,1Kg,1836,432,,平成29年11月28日（火）,suiexcel19 (34).xls
あさり,2603,1Kg,1000.5593869731802,324,,平成29年11月28日（火）,suiexcel19 (34).xls
かき,3266,1kg,3240,1080,,平成29年11月28日（火）,suiexcel19 (34).xls
冷凍たこ,500,1Kg,1620,1134,,平成29年11月28日（火）,suiexcel19 (34).xls
冷凍かに,2697,1Kg,5227.187969924812,2700,,平成29年11月28日（火）,suiexcel19 (34).xls
冷凍えび,554,1Kg,4474.811188811189,1080,,平成29年11月28日（火）,suiexcel19 (34).xls
塩さば,4128,1kg,648,432,,平成29年11月28日（火）,suiexcel19 (34).xls
塩さけ,1124,1kg,1875.5978647686832,986,,平成29年11月28日（火）,suiexcel19 (34).xls
塩すけそうこ,562,1kg,2986.1657458563536,1080,,平成29年11月28日（火）,suiexcel19 (34).xls
塩かずのこ,2013,1kg,9298.388429752065,2268,,平成29年11月28日（火）,suiexcel19 (34).xls
開干さんま,267,1kg,1323.437125748503,692,,平成29年11月28日（火）,suiexcel19 (34).xls
開干あじ,409,1kg,1080,558,,平成29年11月28日（火）,suiexcel19 (34).xls
若干かれい,124,1kg,2000,607,,平成29年11月28日（火）,suiexcel19 (34).xls
ちりめん,1496,1kg,5184,1400,,平成29年11月28日（火）,suiexcel19 (34).xls
茹かに,100,1Kg,6480,4320,,平成29年11月28日（火）,suiexcel19 (34).xls
くろまぐろ,142,1kg,3136,3136,,平成29年11月29日（水）,suiexcel20 (29).xls
きわだ,1010,1kg,2388.856617647059,500,,平成29年11月29日（水）,suiexcel20 (29).xls
あじ,3901,1kg,432,200,,平成29年11月29日（水）,suiexcel20 (29).xls
さば,4813,1kg,540,429,,平成29年11月29日（水）,suiexcel20 (29).xls
まいわし,2455,1kg,216,108,,平成29年11月29日（水）,suiexcel20 (29).xls
養成ぶり,1644,1kg,1194.1043083900227,860,,平成29年11月29日（水）,suiexcel20 (29).xls
養成まだい,4336,1kg,1902.8217446270542,972,,平成29年11月29日（水）,suiexcel20 (29).xls
さわら,865,1kg,1266.118918918919,800,,平成29年11月29日（水）,suiexcel20 (29).xls
かれい,535,1Kg,8500,300,,平成29年11月29日（水）,suiexcel20 (29).xls
養成はまち,449,1kg,1595.651515151515,540,,平成29年11月29日（水）,suiexcel20 (29).xls
養成かんぱち,1271,1kg,1539.4650455927053,800,,平成29年11月29日（水）,suiexcel20 (29).xls
するめいか,490,1Kg,1134,1021,,平成29年11月29日（水）,suiexcel20 (29).xls
さけ,1367,1kg,1992.7868576242627,1171,,平成29年11月29日（水）,suiexcel20 (29).xls
たこ,226,1kg,4600,864,,平成29年11月29日（水）,suiexcel20 (29).xls
かに,239,1kg,4880.226804123711,1728,,平成29年11月29日（水）,suiexcel20 (29).xls
はまぐり,244,1kg,1836,432,,平成29年11月29日（水）,suiexcel20 (29).xls
あさり,1779,1kg,1033.4015748031495,270,,平成29年11月29日（水）,suiexcel20 (29).xls
かき,2208,1kg,3240,1080,,平成29年11月29日（水）,suiexcel20 (29).xls
冷凍たこ,400,1kg,1620,1134,,平成29年11月29日（水）,suiexcel20 (29).xls
冷凍かに,1427,1kg,4320,2375,,平成29年11月29日（水）,suiexcel20 (29).xls
冷凍えび,776,1kg,5022.474576271186,1080,,平成29年11月29日（水）,suiexcel20 (29).xls
