品目,数量,単位,高値,安値,主な産地,日付,元ファイル
冷凍かに,573,1kg,15500,4536,,令和3年11月27日（土）,suiexcel-19 (43).xls
冷凍えび,1472,1kg,4320,1060,,令和3年11月27日（土）,suiexcel-19 (43).xls
塩さば,1526,1kg,1100,300,,令和3年11月27日（土）,suiexcel-19 (43).xls
塩さけ,145,1kg,1200,400,,令和3年11月27日（土）,suiexcel-19 (43).xls
塩すけそうこ,620,1kg,2200,900,,令和3年11月27日（土）,suiexcel-19 (43).xls
塩かずのこ,1843,1kg,7560,2000,,令和3年11月27日（土）,suiexcel-19 (43).xls
開干さんま,201,1kg,1900,1080,,令和3年11月27日（土）,suiexcel-19 (43).xls
開干あじ,374,1kg,1620,620,,令和3年11月27日（土）,suiexcel-19 (43).xls
若干かれい,200,1kg,2160,864,,令和3年11月27日（土）,suiexcel-19 (43).xls
ちりめん,1500,1kg,2310,648,,令和3年11月27日（土）,suiexcel-19 (43).xls
茹かに,100,1kg,6480,2160,,令和3年11月27日（土）,suiexcel-19 (43).xls
くろまぐろ,400,1kg,3024,2700,,令和3年10月29日（金）,suiexcel-20 (32).xls
きわだ,1551,1kg,2320,360,,令和3年10月29日（金）,suiexcel-20 (32).xls
あじ,2098,1kg,3500,150,,令和3年10月29日（金）,suiexcel-20 (32).xls
さば,2359,1kg,3000,200,,令和3年10月29日（金）,suiexcel-20 (32).xls
まいわし,135,1kg,250,250,,令和3年10月29日（金）,suiexcel-20 (32).xls
さんま,2188,1kg,2250,900,,令和3年10月29日（金）,suiexcel-20 (32).xls
養成ぶり,663,1kg,1188,1080,,令和3年10月29日（金）,suiexcel-20 (32).xls
養成まだい,4592,1kg,1296,300,,令和3年10月29日（金）,suiexcel-20 (32).xls
さわら,986,1kg,3600,300,,令和3年10月29日（金）,suiexcel-20 (32).xls
かれい,552,1kg,3000,270,,令和3年10月29日（金）,suiexcel-20 (32).xls
養成はまち,473,1kg,1458,890,,令和3年10月29日（金）,suiexcel-20 (32).xls
養成かんぱち,1276,1kg,1350,930,,令和3年10月29日（金）,suiexcel-20 (32).xls
するめいか,918,1kg,1100,330,,令和3年10月29日（金）,suiexcel-20 (32).xls
いさぎ,57,1kg,2500,630,,令和3年10月29日（金）,suiexcel-20 (32).xls
さけ,7123,1kg,1400,400,,令和3年10月29日（金）,suiexcel-20 (32).xls
はまぐり,263,1kg,1728,500,,令和3年10月29日（金）,suiexcel-20 (32).xls
あさり,1130,1kg,972,432,,令和3年10月29日（金）,suiexcel-20 (32).xls
かき,1647,1kg,3750,270,,令和3年10月29日（金）,suiexcel-20 (32).xls
冷凍もんごいか,310,1kg,3240,594,,令和3年10月29日（金）,suiexcel-20 (32).xls
冷凍たこ,100,1kg,2700,1404,,令和3年10月29日（金）,suiexcel-20 (32).xls
冷凍えび,1495,1kg,4860,648,,令和3年10月29日（金）,suiexcel-20 (32).xls
塩さば,2568,1kg,864,410,,令和3年10月29日（金）,suiexcel-20 (32).xls
塩さけ,1100,1kg,1350,830,,令和3年10月29日（金）,suiexcel-20 (32).xls
塩すけそうこ,161,1kg,2240,1200,,令和3年10月29日（金）,suiexcel-20 (32).xls
開干さんま,225,1kg,1900,350,,令和3年10月29日（金）,suiexcel-20 (32).xls
開干あじ,131,1kg,1620,700,,令和3年10月29日（金）,suiexcel-20 (32).xls
若干かれい,100,1kg,1620,864,,令和3年10月29日（金）,suiexcel-20 (32).xls
ちりめん,1515,1kg,2310,450,,令和3年10月29日（金）,suiexcel-20 (32).xls
茹たこ,10,1kg,2484,2484,,令和3年10月29日（金）,suiexcel-20 (32).xls
くろまぐろ,400,1kg,3024,2700,,令和3年11月29日（月）,suiexcel-20 (31).xls
きわだ,1055,1kg,2320,540,,令和3年11月29日（月）,suiexcel-20 (31).xls
あじ,2585,1kg,3500,250,,令和3年11月29日（月）,suiexcel-20 (31).xls
さば,2267,1kg,5200,250,,令和3年11月29日（月）,suiexcel-20 (31).xls
養成ぶり,1642,1kg,1350,210,,令和3年11月29日（月）,suiexcel-20 (31).xls
養成まだい,4053,1kg,1350,320,,令和3年11月29日（月）,suiexcel-20 (31).xls
さわら,1928,1kg,1600,648,,令和3年11月29日（月）,suiexcel-20 (31).xls
かれい,139,1kg,1500,640,,令和3年11月29日（月）,suiexcel-20 (31).xls
養成はまち,454,1kg,1458,800,,令和3年11月29日（月）,suiexcel-20 (31).xls
養成かんぱち,1245,1kg,1458,900,,令和3年11月29日（月）,suiexcel-20 (31).xls
するめいか,541,1kg,2060,540,,令和3年11月29日（月）,suiexcel-20 (31).xls
さけ,2887,1kg,1700,1000,,令和3年11月29日（月）,suiexcel-20 (31).xls
たこ,247,1kg,4330,1000,,令和3年11月29日（月）,suiexcel-20 (31).xls
かに,104,1kg,8640,600,,令和3年11月29日（月）,suiexcel-20 (31).xls
はまぐり,321,1kg,1728,972,,令和3年11月29日（月）,suiexcel-20 (31).xls
あさり,1764,1kg,1080,420,,令和3年11月29日（月）,suiexcel-20 (31).xls
かき,2550,1kg,5140,630,,令和3年11月29日（月）,suiexcel-20 (31).xls
冷凍たこ,200,1kg,2484,1944,,令和3年11月29日（月）,suiexcel-20 (31).xls
冷凍かに,810,1kg,12960,500,,令和3年11月29日（月）,suiexcel-20 (31).xls
冷凍えび,1334,1kg,4320,1060,,令和3年11月29日（月）,suiexcel-20 (31).xls
塩さば,2898,1kg,700,250,,令和3年11月29日（月）,suiexcel-20 (31).xls
塩さけ,1719,1kg,1350,780,,令和3年11月29日（月）,suiexcel-20 (31).xls
塩すけそうこ,497,1kg,66000,650,,令和3年11月29日（月）,suiexcel-20 (31).xls
塩かずのこ,3229,1kg,7560,890,,令和3年11月29日（月）,suiexcel-20 (31).xls
開干さんま,208,1kg,1620,650,,令和3年11月29日（月）,suiexcel-20 (31).xls
開干あじ,310,1kg,1620,620,,令和3年11月29日（月）,suiexcel-20 (31).xls
若干かれい,150,1kg,1728,864,,令和3年11月29日（月）,suiexcel-20 (31).xls
ちりめん,1093,1kg,2000,500,,令和3年11月29日（月）,suiexcel-20 (31).xls
茹かに,100,1kg,6480,2160,,令和3年11月29日（月）,suiexcel-20 (31).xls
くろまぐろ,500,1kg,3024,2700,,令和3年10月30日（土）,suiexcel-21 (15).xls
きわだ,1268,1kg,2320,756,,令和3年10月30日（土）,suiexcel-21 (15).xls
あじ,2305,1kg,900,150,,令和3年10月30日（土）,suiexcel-21 (15).xls
さば,3178,1kg,1800,160,,令和3年10月30日（土）,suiexcel-21 (15).xls
まいわし,1620,1kg,324,216,,令和3年10月30日（土）,suiexcel-21 (15).xls
さんま,2144,1kg,1500,800,,令和3年10月30日（土）,suiexcel-21 (15).xls
養成ぶり,876,1kg,1550,210,,令和3年10月30日（土）,suiexcel-21 (15).xls
養成まだい,5536,1kg,1296,450,,令和3年10月30日（土）,suiexcel-21 (15).xls
さわら,510,1kg,1296,850,,令和3年10月30日（土）,suiexcel-21 (15).xls
かれい,530,1kg,2600,540,,令和3年10月30日（土）,suiexcel-21 (15).xls
養成はまち,489,1kg,1458,1080,,令和3年10月30日（土）,suiexcel-21 (15).xls
養成かんぱち,1685,1kg,1350,950,,令和3年10月30日（土）,suiexcel-21 (15).xls
するめいか,706,1kg,2060,400,,令和3年10月30日（土）,suiexcel-21 (15).xls
いさぎ,121,1kg,2000,756,,令和3年10月30日（土）,suiexcel-21 (15).xls
さけ,6503,1kg,1404,300,,令和3年10月30日（土）,suiexcel-21 (15).xls
はまぐり,250,1kg,1728,864,,令和3年10月30日（土）,suiexcel-21 (15).xls
あさり,1426,1kg,972,324,,令和3年10月30日（土）,suiexcel-21 (15).xls
かき,2151,1kg,3400,270,,令和3年10月30日（土）,suiexcel-21 (15).xls
冷凍もんごいか,400,1kg,3240,594,,令和3年10月30日（土）,suiexcel-21 (15).xls
冷凍たこ,100,1kg,2700,1404,,令和3年10月30日（土）,suiexcel-21 (15).xls
冷凍えび,1690,1kg,26400,648,,令和3年10月30日（土）,suiexcel-21 (15).xls
塩さば,2450,1kg,700,250,,令和3年10月30日（土）,suiexcel-21 (15).xls
塩さけ,148,1kg,1300,540,,令和3年10月30日（土）,suiexcel-21 (15).xls
塩すけそうこ,464,1kg,1780,900,,令和3年10月30日（土）,suiexcel-21 (15).xls
開干さんま,201,1kg,1900,350,,令和3年10月30日（土）,suiexcel-21 (15).xls
開干あじ,172,1kg,1620,620,,令和3年10月30日（土）,suiexcel-21 (15).xls
若干かれい,100,1kg,1944,864,,令和3年10月30日（土）,suiexcel-21 (15).xls
ちりめん,1195,1kg,1900,648,,令和3年10月30日（土）,suiexcel-21 (15).xls
茹たこ,10,1kg,2484,2484,,令和3年10月30日（土）,suiexcel-21 (15).xls
くろまぐろ,264,1kg,3024,2700,,令和3年11月30日（火）,suiexcel-21 (16).xls
きわだ,908,1kg,2320,648,,令和3年11月30日（火）,suiexcel-21 (16).xls
あじ,2020,1kg,1130,180,,令和3年11月30日（火）,suiexcel-21 (16).xls
さば,2531,1kg,3500,160,,令和3年11月30日（火）,suiexcel-21 (16).xls
まいわし,600,1kg,324,216,,令和3年11月30日（火）,suiexcel-21 (16).xls
養成ぶり,1273,1kg,1500,210,,令和3年11月30日（火）,suiexcel-21 (16).xls
養成まだい,3918,1kg,1350,450,,令和3年11月30日（火）,suiexcel-21 (16).xls
さわら,830,1kg,1800,300,,令和3年11月30日（火）,suiexcel-21 (16).xls
かれい,441,1kg,3000,700,,令和3年11月30日（火）,suiexcel-21 (16).xls
養成はまち,260,1kg,1458,1000,,令和3年11月30日（火）,suiexcel-21 (16).xls
養成かんぱち,981,1kg,1458,900,,令和3年11月30日（火）,suiexcel-21 (16).xls
するめいか,1020,1kg,648,540,,令和3年11月30日（火）,suiexcel-21 (16).xls
さけ,3124,1kg,2900,500,,令和3年11月30日（火）,suiexcel-21 (16).xls
たこ,184,1kg,2376,1000,,令和3年11月30日（火）,suiexcel-21 (16).xls
かに,94,1kg,9720,1360,,令和3年11月30日（火）,suiexcel-21 (16).xls
はまぐり,331,1kg,1728,630,,令和3年11月30日（火）,suiexcel-21 (16).xls
あさり,1329,1kg,1080,300,,令和3年11月30日（火）,suiexcel-21 (16).xls
かき,2939,1kg,3024,270,,令和3年11月30日（火）,suiexcel-21 (16).xls
冷凍たこ,200,1kg,2484,1944,,令和3年11月30日（火）,suiexcel-21 (16).xls
冷凍かに,528,1kg,12960,4300,,令和3年11月30日（火）,suiexcel-21 (16).xls
冷凍えび,1976,1kg,4320,1060,,令和3年11月30日（火）,suiexcel-21 (16).xls
塩さば,2038,1kg,760,324,,令和3年11月30日（火）,suiexcel-21 (16).xls
塩さけ,1511,1kg,1800,756,,令和3年11月30日（火）,suiexcel-21 (16).xls
塩すけそうこ,167,1kg,2700,1200,,令和3年11月30日（火）,suiexcel-21 (16).xls
塩かずのこ,589,1kg,5000,890,,令和3年11月30日（火）,suiexcel-21 (16).xls
開干さんま,150,1kg,1620,1080,,令和3年11月30日（火）,suiexcel-21 (16).xls
開干あじ,241,1kg,1620,670,,令和3年11月30日（火）,suiexcel-21 (16).xls
若干かれい,100,1kg,1944,864,,令和3年11月30日（火）,suiexcel-21 (16).xls
ちりめん,669,1kg,2310,648,,令和3年11月30日（火）,suiexcel-21 (16).xls
茹かに,100,1kg,6480,2160,,令和3年11月30日（火）,suiexcel-21 (16).xls
くろまぐろ,300,1kg,3024,2700,,令和3年11月1日（月）,suiexcel (95).xls
きわだ,1023,1kg,2320,700,,令和3年11月1日（月）,suiexcel (95).xls
あじ,6587,1kg,3500,170,,令和3年11月1日（月）,suiexcel (95).xls
さば,2590,1kg,1800,160,,令和3年11月1日（月）,suiexcel (95).xls
まいわし,1382,1kg,324,216,,令和3年11月1日（月）,suiexcel (95).xls
養成ぶり,875,1kg,1350,210,,令和3年11月1日（月）,suiexcel (95).xls
養成まだい,4822,1kg,1296,210,,令和3年11月1日（月）,suiexcel (95).xls
さわら,933,1kg,2000,700,,令和3年11月1日（月）,suiexcel (95).xls
かれい,1002,1kg,3000,180,,令和3年11月1日（月）,suiexcel (95).xls
養成はまち,513,1kg,1458,800,,令和3年11月1日（月）,suiexcel (95).xls
養成かんぱち,1402,1kg,1458,900,,令和3年11月1日（月）,suiexcel (95).xls
するめいか,2695,1kg,1680,756,,令和3年11月1日（月）,suiexcel (95).xls
さけ,7550,1kg,1404,360,,令和3年11月1日（月）,suiexcel (95).xls
たこ,307,1kg,3024,900,,令和3年11月1日（月）,suiexcel (95).xls
かに,324,1kg,5000,800,,令和3年11月1日（月）,suiexcel (95).xls
はまぐり,314,1kg,1620,500,,令和3年11月1日（月）,suiexcel (95).xls
あさり,1917,1kg,972,432,,令和3年11月1日（月）,suiexcel (95).xls
かき,2562,1kg,3240,170,,令和3年11月1日（月）,suiexcel (95).xls
冷凍たこ,200,1kg,2376,1188,,令和3年11月1日（月）,suiexcel (95).xls
冷凍かに,306,1kg,8890,490,,令和3年11月1日（月）,suiexcel (95).xls
冷凍えび,1846,1kg,4320,648,,令和3年11月1日（月）,suiexcel (95).xls
塩さば,5405,1kg,880,230,,令和3年11月1日（月）,suiexcel (95).xls
塩さけ,3728,1kg,1100,780,,令和3年11月1日（月）,suiexcel (95).xls
塩すけそうこ,1578,1kg,2200,900,,令和3年11月1日（月）,suiexcel (95).xls
塩かずのこ,4232,1kg,6480,470,,令和3年11月1日（月）,suiexcel (95).xls
開干さんま,309,1kg,1620,350,,令和3年11月1日（月）,suiexcel (95).xls
開干あじ,223,1kg,1620,700,,令和3年11月1日（月）,suiexcel (95).xls
若干かれい,264,1kg,2160,864,,令和3年11月1日（月）,suiexcel (95).xls
ちりめん,8877,1kg,4800,648,,令和3年11月1日（月）,suiexcel (95).xls
茹かに,200,1kg,2916,2160,,令和3年11月1日（月）,suiexcel (95).xls
くろまぐろ,269,1kg,3800,2700,,令和3年12月2日（木）,suiexcel (96).xls
きわだ,1297,1kg,2320,200,,令和3年12月2日（木）,suiexcel (96).xls
あじ,5105,1kg,3500,240,,令和3年12月2日（木）,suiexcel (96).xls
さば,4428,1kg,3500,260,,令和3年12月2日（木）,suiexcel (96).xls
養成ぶり,1486,1kg,1500,210,,令和3年12月2日（木）,suiexcel (96).xls
養成まだい,5039,1kg,1350,270,,令和3年12月2日（木）,suiexcel (96).xls
養成はまち,424,1kg,1458,800,,令和3年12月2日（木）,suiexcel (96).xls
養成かんぱち,1265,1kg,1630,950,,令和3年12月2日（木）,suiexcel (96).xls
するめいか,676,1kg,2170,648,,令和3年12月2日（木）,suiexcel (96).xls
さけ,5477,1kg,11600,720,,令和3年12月2日（木）,suiexcel (96).xls
養成ふぐ,696,1kg,3996,2700,,令和3年12月2日（木）,suiexcel (96).xls
たこ,183,1kg,4330,1000,,令和3年12月2日（木）,suiexcel (96).xls
かに,204,1kg,18420,800,,令和3年12月2日（木）,suiexcel (96).xls
はまぐり,462,1kg,1836,630,,令和3年12月2日（木）,suiexcel (96).xls
あさり,1936,1kg,1080,420,,令和3年12月2日（木）,suiexcel (96).xls
ほたて貝,353,1kg,4440,648,,令和3年12月2日（木）,suiexcel (96).xls
かき,2524,1kg,3024,230,,令和3年12月2日（木）,suiexcel (96).xls
冷凍たこ,200,1kg,2484,1944,,令和3年12月2日（木）,suiexcel (96).xls
冷凍かに,987,1kg,13750,1550,,令和3年12月2日（木）,suiexcel (96).xls
冷凍えび,1744,1kg,4320,1060,,令和3年12月2日（木）,suiexcel (96).xls
塩さば,6076,1kg,1250,250,,令和3年12月2日（木）,suiexcel (96).xls
塩さけ,6067,1kg,2050,830,,令和3年12月2日（木）,suiexcel (96).xls
塩すけそうこ,4346,1kg,3300,800,,令和3年12月2日（木）,suiexcel (96).xls
塩かずのこ,6549,1kg,7344,2000,,令和3年12月2日（木）,suiexcel (96).xls
開干あじ,365,1kg,1620,620,,令和3年12月2日（木）,suiexcel (96).xls
若干かれい,264,1kg,1620,864,,令和3年12月2日（木）,suiexcel (96).xls
ちりめん,6607,1kg,2310,910,,令和3年12月2日（木）,suiexcel (96).xls
茹かに,150,1kg,12960,2160,,令和3年12月2日（木）,suiexcel (96).xls
いくら,130,1kg,13500,8800,,令和3年12月2日（木）,suiexcel (96).xls
くろまぐろ,300,1kg,3024,2700,,令和3年11月2日（火）,suiexcel-1 (47).xls
きわだ,875,1kg,2320,648,,令和3年11月2日（火）,suiexcel-1 (47).xls
あじ,2359,1kg,3500,200,,令和3年11月2日（火）,suiexcel-1 (47).xls
さば,1580,1kg,3000,280,,令和3年11月2日（火）,suiexcel-1 (47).xls
まいわし,2362,1kg,324,200,,令和3年11月2日（火）,suiexcel-1 (47).xls
養成ぶり,890,1kg,1550,210,,令和3年11月2日（火）,suiexcel-1 (47).xls
養成まだい,4127,1kg,1296,140,,令和3年11月2日（火）,suiexcel-1 (47).xls
さわら,573,1kg,2000,850,,令和3年11月2日（火）,suiexcel-1 (47).xls
かれい,567,1kg,3000,330,,令和3年11月2日（火）,suiexcel-1 (47).xls
養成はまち,278,1kg,1458,1080,,令和3年11月2日（火）,suiexcel-1 (47).xls
養成かんぱち,488,1kg,1458,900,,令和3年11月2日（火）,suiexcel-1 (47).xls
するめいか,1037,1kg,864,756,,令和3年11月2日（火）,suiexcel-1 (47).xls
さけ,5449,1kg,1500,756,,令和3年11月2日（火）,suiexcel-1 (47).xls
たこ,160,1kg,4330,1080,,令和3年11月2日（火）,suiexcel-1 (47).xls
かに,258,1kg,11880,600,,令和3年11月2日（火）,suiexcel-1 (47).xls
はまぐり,354,1kg,1728,756,,令和3年11月2日（火）,suiexcel-1 (47).xls
あさり,1442,1kg,972,324,,令和3年11月2日（火）,suiexcel-1 (47).xls
かき,2399,1kg,3240,330,,令和3年11月2日（火）,suiexcel-1 (47).xls
冷凍たこ,200,1kg,2376,1188,,令和3年11月2日（火）,suiexcel-1 (47).xls
冷凍かに,515,1kg,7300,2160,,令和3年11月2日（火）,suiexcel-1 (47).xls
冷凍えび,1547,1kg,4320,648,,令和3年11月2日（火）,suiexcel-1 (47).xls
塩さば,2604,1kg,1230,230,,令和3年11月2日（火）,suiexcel-1 (47).xls
塩さけ,3836,1kg,1250,750,,令和3年11月2日（火）,suiexcel-1 (47).xls
塩すけそうこ,1685,1kg,2300,800,,令和3年11月2日（火）,suiexcel-1 (47).xls
塩かずのこ,728,1kg,6480,470,,令和3年11月2日（火）,suiexcel-1 (47).xls
開干さんま,308,1kg,1900,350,,令和3年11月2日（火）,suiexcel-1 (47).xls
開干あじ,659,1kg,1620,140,,令和3年11月2日（火）,suiexcel-1 (47).xls
若干かれい,200,1kg,2160,864,,令和3年11月2日（火）,suiexcel-1 (47).xls
ちりめん,1288,1kg,2310,500,,令和3年11月2日（火）,suiexcel-1 (47).xls
茹かに,200,1kg,2916,2160,,令和3年11月2日（火）,suiexcel-1 (47).xls
くろまぐろ,900,1kg,3024,2700,,令和3年12月3日（金）,suiexcel-1 (48).xls
きわだ,1391,1kg,2320,600,,令和3年12月3日（金）,suiexcel-1 (48).xls
あじ,1320,1kg,1100,230,,令和3年12月3日（金）,suiexcel-1 (48).xls
さば,1922,1kg,3500,280,,令和3年12月3日（金）,suiexcel-1 (48).xls
まいわし,90,1kg,450,450,,令和3年12月3日（金）,suiexcel-1 (48).xls
養成ぶり,1723,1kg,1350,210,,令和3年12月3日（金）,suiexcel-1 (48).xls
養成まだい,3964,1kg,1350,500,,令和3年12月3日（金）,suiexcel-1 (48).xls
養成はまち,281,1kg,1458,1200,,令和3年12月3日（金）,suiexcel-1 (48).xls
養成かんぱち,1067,1kg,1566,1200,,令和3年12月3日（金）,suiexcel-1 (48).xls
するめいか,507,1kg,648,540,,令和3年12月3日（金）,suiexcel-1 (48).xls
さけ,3133,1kg,7000,1000,,令和3年12月3日（金）,suiexcel-1 (48).xls
養成ふぐ,652,1kg,3672,1600,,令和3年12月3日（金）,suiexcel-1 (48).xls
たこ,182,1kg,4250,1300,,令和3年12月3日（金）,suiexcel-1 (48).xls
かに,74,1kg,19570,2140,,令和3年12月3日（金）,suiexcel-1 (48).xls
はまぐり,303,1kg,1620,630,,令和3年12月3日（金）,suiexcel-1 (48).xls
あさり,1249,1kg,1080,400,,令和3年12月3日（金）,suiexcel-1 (48).xls
ほたて貝,3377,1kg,4440,648,,令和3年12月3日（金）,suiexcel-1 (48).xls
かき,3495,1kg,3024,630,,令和3年12月3日（金）,suiexcel-1 (48).xls
冷凍たこ,200,1kg,2484,1944,,令和3年12月3日（金）,suiexcel-1 (48).xls
冷凍かに,821,1kg,12960,4300,,令和3年12月3日（金）,suiexcel-1 (48).xls
冷凍えび,1771,1kg,4320,1060,,令和3年12月3日（金）,suiexcel-1 (48).xls
塩さば,2582,1kg,700,300,,令和3年12月3日（金）,suiexcel-1 (48).xls
塩さけ,1084,1kg,2376,750,,令和3年12月3日（金）,suiexcel-1 (48).xls
塩すけそうこ,1040,1kg,2000,600,,令和3年12月3日（金）,suiexcel-1 (48).xls
塩かずのこ,473,1kg,7000,2200,,令和3年12月3日（金）,suiexcel-1 (48).xls
開干あじ,533,1kg,1620,140,,令和3年12月3日（金）,suiexcel-1 (48).xls
若干かれい,200,1kg,1944,864,,令和3年12月3日（金）,suiexcel-1 (48).xls
ちりめん,478,1kg,2000,450,,令和3年12月3日（金）,suiexcel-1 (48).xls
茹かに,150,1kg,8640,2160,,令和3年12月3日（金）,suiexcel-1 (48).xls
くろまぐろ,785,1kg,3800,2700,,令和3年11月4日（木）,suiexcel-2 (47).xls
きわだ,1084,1kg,2320,756,,令和3年11月4日（木）,suiexcel-2 (47).xls
あじ,896,1kg,1600,200,,令和3年11月4日（木）,suiexcel-2 (47).xls
さば,2515,1kg,1800,300,,令和3年11月4日（木）,suiexcel-2 (47).xls
まいわし,760,1kg,324,270,,令和3年11月4日（木）,suiexcel-2 (47).xls
養成ぶり,829,1kg,1350,210,,令和3年11月4日（木）,suiexcel-2 (47).xls
養成まだい,4689,1kg,1296,450,,令和3年11月4日（木）,suiexcel-2 (47).xls
さわら,1233,1kg,2500,300,,令和3年11月4日（木）,suiexcel-2 (47).xls
かれい,226,1kg,3000,240,,令和3年11月4日（木）,suiexcel-2 (47).xls
養成はまち,455,1kg,1560,800,,令和3年11月4日（木）,suiexcel-2 (47).xls
養成かんぱち,1461,1kg,2260,940,,令和3年11月4日（木）,suiexcel-2 (47).xls
するめいか,2228,1kg,2170,756,,令和3年11月4日（木）,suiexcel-2 (47).xls
さけ,5733,1kg,1750,380,,令和3年11月4日（木）,suiexcel-2 (47).xls
たこ,372,1kg,4330,420,,令和3年11月4日（木）,suiexcel-2 (47).xls
かに,268,1kg,5400,1000,,令和3年11月4日（木）,suiexcel-2 (47).xls
はまぐり,289,1kg,1728,500,,令和3年11月4日（木）,suiexcel-2 (47).xls
あさり,1923,1kg,972,324,,令和3年11月4日（木）,suiexcel-2 (47).xls
かき,1748,1kg,7500,330,,令和3年11月4日（木）,suiexcel-2 (47).xls
冷凍たこ,200,1kg,2484,1944,,令和3年11月4日（木）,suiexcel-2 (47).xls
冷凍かに,446,1kg,12960,2400,,令和3年11月4日（木）,suiexcel-2 (47).xls
冷凍えび,1485,1kg,4320,1060,,令和3年11月4日（木）,suiexcel-2 (47).xls
塩さば,3244,1kg,760,270,,令和3年11月4日（木）,suiexcel-2 (47).xls
塩さけ,1470,1kg,1400,756,,令和3年11月4日（木）,suiexcel-2 (47).xls
塩すけそうこ,521,1kg,2916,570,,令和3年11月4日（木）,suiexcel-2 (47).xls
塩かずのこ,2083,1kg,5970,890,,令和3年11月4日（木）,suiexcel-2 (47).xls
開干さんま,220,1kg,1620,320,,令和3年11月4日（木）,suiexcel-2 (47).xls
開干あじ,482,1kg,1620,140,,令和3年11月4日（木）,suiexcel-2 (47).xls
若干かれい,230,1kg,1650,864,,令和3年11月4日（木）,suiexcel-2 (47).xls
ちりめん,990,1kg,1500,850,,令和3年11月4日（木）,suiexcel-2 (47).xls
茹かに,100,1kg,2916,2160,,令和3年11月4日（木）,suiexcel-2 (47).xls
くろまぐろ,580,1kg,3024,2700,,令和3年11月5日（金）,suiexcel-3 (47).xls
きわだ,1172,1kg,2320,756,,令和3年11月5日（金）,suiexcel-3 (47).xls
あじ,1552,1kg,3500,250,,令和3年11月5日（金）,suiexcel-3 (47).xls
さば,2236,1kg,1800,110,,令和3年11月5日（金）,suiexcel-3 (47).xls
養成ぶり,756,1kg,1350,210,,令和3年11月5日（金）,suiexcel-3 (47).xls
養成まだい,4226,1kg,1296,450,,令和3年11月5日（金）,suiexcel-3 (47).xls
さわら,887,1kg,1200,280,,令和3年11月5日（金）,suiexcel-3 (47).xls
かれい,512,1kg,1000,310,,令和3年11月5日（金）,suiexcel-3 (47).xls
養成はまち,349,1kg,1458,1080,,令和3年11月5日（金）,suiexcel-3 (47).xls
養成かんぱち,1211,1kg,1600,950,,令和3年11月5日（金）,suiexcel-3 (47).xls
するめいか,920,1kg,756,648,,令和3年11月5日（金）,suiexcel-3 (47).xls
さけ,4636,1kg,1500,380,,令和3年11月5日（金）,suiexcel-3 (47).xls
たこ,197,1kg,3024,1000,,令和3年11月5日（金）,suiexcel-3 (47).xls
かに,427,1kg,5000,970,,令和3年11月5日（金）,suiexcel-3 (47).xls
はまぐり,400,1kg,1620,600,,令和3年11月5日（金）,suiexcel-3 (47).xls
あさり,1373,1kg,972,324,,令和3年11月5日（金）,suiexcel-3 (47).xls
かき,2067,1kg,3240,330,,令和3年11月5日（金）,suiexcel-3 (47).xls
冷凍たこ,200,1kg,2484,1944,,令和3年11月5日（金）,suiexcel-3 (47).xls
冷凍かに,468,1kg,12960,4536,,令和3年11月5日（金）,suiexcel-3 (47).xls
冷凍えび,1591,1kg,30000,500,,令和3年11月5日（金）,suiexcel-3 (47).xls
塩さば,4478,1kg,3150,240,,令和3年11月5日（金）,suiexcel-3 (47).xls
塩さけ,1276,1kg,2484,830,,令和3年11月5日（金）,suiexcel-3 (47).xls
塩すけそうこ,638,1kg,2376,700,,令和3年11月5日（金）,suiexcel-3 (47).xls
塩かずのこ,318,1kg,3940,1790,,令和3年11月5日（金）,suiexcel-3 (47).xls
開干さんま,302,1kg,1620,800,,令和3年11月5日（金）,suiexcel-3 (47).xls
開干あじ,230,1kg,1620,140,,令和3年11月5日（金）,suiexcel-3 (47).xls
若干かれい,100,1kg,1620,864,,令和3年11月5日（金）,suiexcel-3 (47).xls
ちりめん,920,1kg,2310,540,,令和3年11月5日（金）,suiexcel-3 (47).xls
茹かに,100,1kg,2916,2160,,令和3年11月5日（金）,suiexcel-3 (47).xls
くろまぐろ,643,1kg,3024,2550,,令和3年12月4日（土）,suiexcel-2 (48).xls
きわだ,1123,1kg,2320,700,,令和3年12月4日（土）,suiexcel-2 (48).xls
あじ,2240,1kg,2500,150,,令和3年12月4日（土）,suiexcel-2 (48).xls
さば,4092,1kg,2000,140,,令和3年12月4日（土）,suiexcel-2 (48).xls
まいわし,1500,1kg,378,210,,令和3年12月4日（土）,suiexcel-2 (48).xls
養成ぶり,2533,1kg,1700,210,,令和3年12月4日（土）,suiexcel-2 (48).xls
養成まだい,5546,1kg,1350,540,,令和3年12月4日（土）,suiexcel-2 (48).xls
養成はまち,427,1kg,1458,1180,,令和3年12月4日（土）,suiexcel-2 (48).xls
養成かんぱち,1471,1kg,1800,1200,,令和3年12月4日（土）,suiexcel-2 (48).xls
するめいか,995,1kg,648,540,,令和3年12月4日（土）,suiexcel-2 (48).xls
さけ,3360,1kg,5600,750,,令和3年12月4日（土）,suiexcel-2 (48).xls
養成ふぐ,810,1kg,3800,1600,,令和3年12月4日（土）,suiexcel-2 (48).xls
たこ,187,1kg,4330,1296,,令和3年12月4日（土）,suiexcel-2 (48).xls
かに,174,1kg,19410,1360,,令和3年12月4日（土）,suiexcel-2 (48).xls
