品目,数量,単位,高値,安値,主な産地,日付,元ファイル
たこ,423,1kg,10200,1188,,平成30年11月26日（月）,suiexcel17 (46).xls
かに,307,1kg,4899.520295202952,1728,,平成30年11月26日（月）,suiexcel17 (46).xls
はまぐり,512,1kg,1836,540,,平成30年11月26日（月）,suiexcel17 (46).xls
あさり,2512,1kg,1018.7027027027027,432,,平成30年11月26日（月）,suiexcel17 (46).xls
かき,3734,1kg,3024,864,,平成30年11月26日（月）,suiexcel17 (46).xls
冷凍たこ,90,1kg,2538,1620,,平成30年11月26日（月）,suiexcel17 (46).xls
冷凍かに,1061,1kg,6480,1250,,平成30年11月26日（月）,suiexcel17 (46).xls
冷凍えび,1323,1kg,4320,972,,平成30年11月26日（月）,suiexcel17 (46).xls
塩さば,6190,1kg,648,324,,平成30年11月26日（月）,suiexcel17 (46).xls
塩さけ,1088,1kg,2916,955,,平成30年11月26日（月）,suiexcel17 (46).xls
塩すけそうこ,576,1kg,2376,1080,,平成30年11月26日（月）,suiexcel17 (46).xls
塩かずのこ,4451,1kg,6660.981175566654,1080,,平成30年11月26日（月）,suiexcel17 (46).xls
開干さんま,200,1kg,1412.2,724,,平成30年11月26日（月）,suiexcel17 (46).xls
開干あじ,221,1kg,1589.280991735537,817,,平成30年11月26日（月）,suiexcel17 (46).xls
若干かれい,200,1kg,1944,972,,平成30年11月26日（月）,suiexcel17 (46).xls
ちりめん,1055,1kg,4860,1080,,平成30年11月26日（月）,suiexcel17 (46).xls
茹かに,100,1kg,4320,2700,,平成30年11月26日（月）,suiexcel17 (46).xls
くろまぐろ,36,1kg,7553.555555555555,6100,,平成30年11月27日（火）,suiexcel18 (46).xls
きわだ,1106,1kg,2401.1083743842364,1080,,平成30年11月27日（火）,suiexcel18 (46).xls
あじ,1289,1kg,540,343.6719883889695,,平成30年11月27日（火）,suiexcel18 (46).xls
さば,3650,1Kg,432,324,,平成30年11月27日（火）,suiexcel18 (46).xls
まいわし,2625,1Kg,216,108,,平成30年11月27日（火）,suiexcel18 (46).xls
養成ぶり,2424,1Kg,1257.881606765328,850,,平成30年11月27日（火）,suiexcel18 (46).xls
養成まだい,4328,1Kg,2250.550279329609,972,,平成30年11月27日（火）,suiexcel18 (46).xls
さわら,554,1Kg,1620,1200,,平成30年11月27日（火）,suiexcel18 (46).xls
かれい,830,1Kg,1971.7600000000002,432,,平成30年11月27日（火）,suiexcel18 (46).xls
養成はまち,399,1Kg,1282.1863354037268,540,,平成30年11月27日（火）,suiexcel18 (46).xls
養成かんぱち,1378,1Kg,1779.4580335731416,1000,,平成30年11月27日（火）,suiexcel18 (46).xls
さけ,2865,1kg,2241.9336492890993,1188,,平成30年11月27日（火）,suiexcel18 (46).xls
たこ,309,1Kg,10300,1188,,平成30年11月27日（火）,suiexcel18 (46).xls
かに,396,1Kg,5568.546448087432,2700,,平成30年11月27日（火）,suiexcel18 (46).xls
はまぐり,538,1Kg,1836,540,,平成30年11月27日（火）,suiexcel18 (46).xls
あさり,1886,1Kg,1032.14696485623,432,,平成30年11月27日（火）,suiexcel18 (46).xls
かき,3986,1kg,3024,864,,平成30年11月27日（火）,suiexcel18 (46).xls
冷凍たこ,180,1Kg,2538,1620,,平成30年11月27日（火）,suiexcel18 (46).xls
冷凍かに,454,1Kg,6480,2200,,平成30年11月27日（火）,suiexcel18 (46).xls
冷凍えび,3180,1Kg,4320,972,,平成30年11月27日（火）,suiexcel18 (46).xls
塩さば,4537,1kg,648,324,,平成30年11月27日（火）,suiexcel18 (46).xls
塩さけ,1136,1kg,1453.7591240875913,940,,平成30年11月27日（火）,suiexcel18 (46).xls
塩すけそうこ,622,1kg,2916,1080,,平成30年11月27日（火）,suiexcel18 (46).xls
塩かずのこ,1363,1Kg,8510,3240,,平成30年11月27日（火）,suiexcel18 (46).xls
開干さんま,239,1kg,1369,702,,平成30年11月27日（火）,suiexcel18 (46).xls
開干あじ,473,1kg,1080,321,,平成30年11月27日（火）,suiexcel18 (46).xls
若干かれい,200,1Kg,1620,972,,平成30年11月27日（火）,suiexcel18 (46).xls
ちりめん,671,1kg,5735.532019704434,1620,,平成30年11月27日（火）,suiexcel18 (46).xls
茹かに,300,1Kg,4860,2484,,平成30年11月27日（火）,suiexcel18 (46).xls
くろまぐろ,200,1kg,3680.281879194631,2200,,平成30年11月29日（木）,suiexcel19 (45).xls
きわだ,1801,1kg,2686.9222222222224,300,,平成30年11月29日（木）,suiexcel19 (45).xls
あじ,1535,1kg,648,300,,平成30年11月29日（木）,suiexcel19 (45).xls
さば,5747,1kg,3300,324,,平成30年11月29日（木）,suiexcel19 (45).xls
まいわし,1815,1kg,216,108,,平成30年11月29日（木）,suiexcel19 (45).xls
養成ぶり,3068,1kg,1296.7694974003466,850,,平成30年11月29日（木）,suiexcel19 (45).xls
養成まだい,4745,1kg,2425.081322609473,972,,平成30年11月29日（木）,suiexcel19 (45).xls
さわら,1345,1kg,1414.8235294117649,756,,平成30年11月29日（木）,suiexcel19 (45).xls
かれい,1979,1kg,11100,540,,平成30年11月29日（木）,suiexcel19 (45).xls
養成はまち,681,1kg,1596.276595744681,540,,平成30年11月29日（木）,suiexcel19 (45).xls
養成かんぱち,1922,1kg,1747.0627306273063,648,,平成30年11月29日（木）,suiexcel19 (45).xls
するめいか,270,1kg,1080,972,,平成30年11月29日（木）,suiexcel19 (45).xls
さけ,3060,1kg,1987.4082098061572,1074,,平成30年11月29日（木）,suiexcel19 (45).xls
たこ,539,1kg,13000,864,,平成30年11月29日（木）,suiexcel19 (45).xls
かに,536,1kg,4926.373493975903,2538,,平成30年11月29日（木）,suiexcel19 (45).xls
はまぐり,495,1kg,1836,540,,平成30年11月29日（木）,suiexcel19 (45).xls
あさり,2808,1kg,1032.6553122465532,432,,平成30年11月29日（木）,suiexcel19 (45).xls
かき,3487,1kg,3024,864,,平成30年11月29日（木）,suiexcel19 (45).xls
冷凍たこ,158,1kg,2538,918,,平成30年11月29日（木）,suiexcel19 (45).xls
冷凍かに,1840,1kg,6480,2600,,平成30年11月29日（木）,suiexcel19 (45).xls
冷凍えび,1190,1kg,4320,972,,平成30年11月29日（木）,suiexcel19 (45).xls
塩さば,2476,1kg,648,432,,平成30年11月29日（木）,suiexcel19 (45).xls
塩さけ,455,1kg,1436.4983606557375,980,,平成30年11月29日（木）,suiexcel19 (45).xls
塩すけそうこ,237,1kg,3656.1826484018266,1888,,平成30年11月29日（木）,suiexcel19 (45).xls
塩かずのこ,1174,1kg,8640,3732,,平成30年11月29日（木）,suiexcel19 (45).xls
開干さんま,305,1kg,1296,663,,平成30年11月29日（木）,suiexcel19 (45).xls
開干あじ,729,1kg,1185.2332563510392,598,,平成30年11月29日（木）,suiexcel19 (45).xls
若干かれい,50,1kg,1620,972,,平成30年11月29日（木）,suiexcel19 (45).xls
ちりめん,1025,1kg,6134.315369261477,1080,,平成30年11月29日（木）,suiexcel19 (45).xls
茹かに,100,1kg,4320,2700,,平成30年11月29日（木）,suiexcel19 (45).xls
くろまぐろ,123,1kg,3796.0341880341884,2600,,平成30年11月30日（金）,suiexcel20 (39).xls
きわだ,1121,1kg,2143.6,350,,平成30年11月30日（金）,suiexcel20 (39).xls
あじ,370,1kg,756,443,,平成30年11月30日（金）,suiexcel20 (39).xls
さば,6083,1kg,412,270,,平成30年11月30日（金）,suiexcel20 (39).xls
まいわし,1375,1kg,216,108,,平成30年11月30日（金）,suiexcel20 (39).xls
養成ぶり,2060,1kg,1455.2811387900356,700,,平成30年11月30日（金）,suiexcel20 (39).xls
養成まだい,4417,1kg,2234.562577447336,972,,平成30年11月30日（金）,suiexcel20 (39).xls
さわら,741,1kg,1805.0497237569061,600,,平成30年11月30日（金）,suiexcel20 (39).xls
かれい,2643,1kg,7200,432,,平成30年11月30日（金）,suiexcel20 (39).xls
養成はまち,487,1kg,1610,540,,平成30年11月30日（金）,suiexcel20 (39).xls
養成かんぱち,1680,1kg,1794.1293103448274,1000,,平成30年11月30日（金）,suiexcel20 (39).xls
するめいか,270,1kg,1080,972,,平成30年11月30日（金）,suiexcel20 (39).xls
さけ,2758,1kg,2328.005984440455,1198,,平成30年11月30日（金）,suiexcel20 (39).xls
たこ,242,1kg,9500,864,,平成30年11月30日（金）,suiexcel20 (39).xls
かに,414,1kg,5600.454545454545,2592,,平成30年11月30日（金）,suiexcel20 (39).xls
はまぐり,506,1kg,1836,540,,平成30年11月30日（金）,suiexcel20 (39).xls
あさり,1731,1kg,1029.3898305084747,432,,平成30年11月30日（金）,suiexcel20 (39).xls
かき,3263,1kg,2808,864,,平成30年11月30日（金）,suiexcel20 (39).xls
冷凍たこ,50,1kg,2538,1620,,平成30年11月30日（金）,suiexcel20 (39).xls
冷凍かに,768,1kg,6480,2130,,平成30年11月30日（金）,suiexcel20 (39).xls
冷凍えび,571,1kg,4320,972,,平成30年11月30日（金）,suiexcel20 (39).xls
塩さば,1692,1kg,648,432,,平成30年11月30日（金）,suiexcel20 (39).xls
塩さけ,232,1kg,1576.8879310344828,1030,,平成30年11月30日（金）,suiexcel20 (39).xls
塩すけそうこ,495,1kg,2569.801242236025,1345,,平成30年11月30日（金）,suiexcel20 (39).xls
塩かずのこ,3902,1kg,7713.73173391494,3240,,平成30年11月30日（金）,suiexcel20 (39).xls
開干さんま,262,1kg,1402.6666666666667,719,,平成30年11月30日（金）,suiexcel20 (39).xls
開干あじ,120,1kg,2529.4,972,,平成30年11月30日（金）,suiexcel20 (39).xls
若干かれい,100,1kg,1620,972,,平成30年11月30日（金）,suiexcel20 (39).xls
ちりめん,672,1kg,4860,324,,平成30年11月30日（金）,suiexcel20 (39).xls
茹かに,300,1kg,4860,2484,,平成30年11月30日（金）,suiexcel20 (39).xls
くろまぐろ,222,1kg,3353.8828828828828,2650,,平成30年12月1日（土）,suiexcel (47).xls
きわだ,2451,1kg,3152.128205128205,1080,,平成30年12月1日（土）,suiexcel (47).xls
あじ,1950,1kg,590.6378947368421,300,,平成30年12月1日（土）,suiexcel (47).xls
さば,6483,1kg,500.48932487016737,216,,平成30年12月1日（土）,suiexcel (47).xls
まいわし,3455,1kg,216,108,,平成30年12月1日（土）,suiexcel (47).xls
養成ぶり,2879,1kg,1278.2441008950368,880,,平成30年12月1日（土）,suiexcel (47).xls
養成まだい,5906,1kg,2299.95611814346,972,,平成30年12月1日（土）,suiexcel (47).xls
養成はまち,832,1kg,1269.4889867841412,648,,平成30年12月1日（土）,suiexcel (47).xls
養成かんぱち,2276,1kg,1787.884563758389,1000,,平成30年12月1日（土）,suiexcel (47).xls
するめいか,36,1kg,2340,2340,,平成30年12月1日（土）,suiexcel (47).xls
さけ,7671,1kg,1404,669,,平成30年12月1日（土）,suiexcel (47).xls
養成ふぐ,1148,1kg,3240,1800,,平成30年12月1日（土）,suiexcel (47).xls
たこ,397,1kg,12500,1188,,平成30年12月1日（土）,suiexcel (47).xls
かに,1172,1kg,6123.48370273794,2700,,平成30年12月1日（土）,suiexcel (47).xls
はまぐり,492,1kg,1836,540,,平成30年12月1日（土）,suiexcel (47).xls
あさり,1724,1kg,1141,432,,平成30年12月1日（土）,suiexcel (47).xls
ほたて貝,1396,1kg,2749.960199004975,540,,平成30年12月1日（土）,suiexcel (47).xls
かき,5216,1kg,3024,864,,平成30年12月1日（土）,suiexcel (47).xls
冷凍たこ,500,1kg,2592,1512,,平成30年12月1日（土）,suiexcel (47).xls
冷凍かに,1985,1kg,6579.8328125,2700,,平成30年12月1日（土）,suiexcel (47).xls
冷凍えび,3048,1kg,4251.81881533101,972,,平成30年12月1日（土）,suiexcel (47).xls
塩さば,7610,1kg,648,432,,平成30年12月1日（土）,suiexcel (47).xls
塩さけ,4590,1kg,1289.9975384615386,594,,平成30年12月1日（土）,suiexcel (47).xls
塩すけそうこ,3372,1kg,3240,1495,,平成30年12月1日（土）,suiexcel (47).xls
塩かずのこ,6122,1kg,7452,2796,,平成30年12月1日（土）,suiexcel (47).xls
開干あじ,265,1kg,1160.490909090909,608,,平成30年12月1日（土）,suiexcel (47).xls
若干かれい,100,1kg,1620,972,,平成30年12月1日（土）,suiexcel (47).xls
ちりめん,1433,1kg,3780,2052,,平成30年12月1日（土）,suiexcel (47).xls
茹かに,300,1kg,3780,2160,,平成30年12月1日（土）,suiexcel (47).xls
いくら,1460,1kg,8316,4500,,平成30年12月1日（土）,suiexcel (47).xls
くろまぐろ,84,1kg,4434.388888888889,2900,,平成30年12月3日（月）,suiexcel1 (47).xls
きわだ,1629,1kg,2854.6838905775076,1080,,平成30年12月3日（月）,suiexcel1 (47).xls
あじ,2337,1kg,594,120,,平成30年12月3日（月）,suiexcel1 (47).xls
さば,4290,1kg,3000,270,,平成30年12月3日（月）,suiexcel1 (47).xls
まいわし,2537,1kg,216,108,,平成30年12月3日（月）,suiexcel1 (47).xls
養成ぶり,4023,1kg,1188,850,,平成30年12月3日（月）,suiexcel1 (47).xls
養成まだい,5104,1kg,2249.564698075647,972,,平成30年12月3日（月）,suiexcel1 (47).xls
養成はまち,772,1kg,1583.1555555555556,600,,平成30年12月3日（月）,suiexcel1 (47).xls
養成かんぱち,1999,1kg,1920.773526370217,850,,平成30年12月3日（月）,suiexcel1 (47).xls
するめいか,75,1kg,539,539,,平成30年12月3日（月）,suiexcel1 (47).xls
さけ,3325,1kg,2285.2518392756083,1223,,平成30年12月3日（月）,suiexcel1 (47).xls
養成ふぐ,609,1kg,3240,1620,,平成30年12月3日（月）,suiexcel1 (47).xls
たこ,291,1kg,9500,1350,,平成30年12月3日（月）,suiexcel1 (47).xls
かに,318,1kg,5004.585034013606,300,,平成30年12月3日（月）,suiexcel1 (47).xls
はまぐり,432,1kg,1836,540,,平成30年12月3日（月）,suiexcel1 (47).xls
あさり,2279,1kg,1141,432,,平成30年12月3日（月）,suiexcel1 (47).xls
ほたて貝,1325,1kg,2301.480093676815,540,,平成30年12月3日（月）,suiexcel1 (47).xls
かき,3370,1kg,3024,864,,平成30年12月3日（月）,suiexcel1 (47).xls
冷凍たこ,112,1kg,2592,918,,平成30年12月3日（月）,suiexcel1 (47).xls
冷凍かに,374,1kg,6880.818181818182,2700,,平成30年12月3日（月）,suiexcel1 (47).xls
冷凍えび,1278,1kg,2916,972,,平成30年12月3日（月）,suiexcel1 (47).xls
塩さば,3560,1kg,648,324,,平成30年12月3日（月）,suiexcel1 (47).xls
塩さけ,1031,1kg,1283.626168224299,658,,平成30年12月3日（月）,suiexcel1 (47).xls
塩すけそうこ,1565,1kg,2916,1080,,平成30年12月3日（月）,suiexcel1 (47).xls
塩かずのこ,1426,1kg,7026.366930917327,1944,,平成30年12月3日（月）,suiexcel1 (47).xls
開干あじ,273,1kg,1080,261,,平成30年12月3日（月）,suiexcel1 (47).xls
若干かれい,100,1kg,1620,972,,平成30年12月3日（月）,suiexcel1 (47).xls
ちりめん,436,1kg,4320,1300,,平成30年12月3日（月）,suiexcel1 (47).xls
茹かに,200,1kg,3780,2160,,平成30年12月3日（月）,suiexcel1 (47).xls
いくら,1570,1kg,6219.264968152866,5300,,平成30年12月3日（月）,suiexcel1 (47).xls
くろまぐろ,4,1kg,6459,6459,,平成30年12月4日（火）,suiexcel2 (47).xls
きわだ,2778,1kg,2485.923928077455,690,,平成30年12月4日（火）,suiexcel2 (47).xls
あじ,1323,1kg,708.9508196721312,399,,平成30年12月4日（火）,suiexcel2 (47).xls
さば,8020,1kg,356,216,,平成30年12月4日（火）,suiexcel2 (47).xls
まいわし,2330,1kg,216,108,,平成30年12月4日（火）,suiexcel2 (47).xls
養成ぶり,2627,1kg,1324.826171875,800,,平成30年12月4日（火）,suiexcel2 (47).xls
養成まだい,4506,1kg,2091.7171945701357,972,,平成30年12月4日（火）,suiexcel2 (47).xls
養成はまち,367,1kg,1270.8827586206899,756,,平成30年12月4日（火）,suiexcel2 (47).xls
養成かんぱち,1329,1kg,1780.756380510441,1000,,平成30年12月4日（火）,suiexcel2 (47).xls
するめいか,150,1kg,994,994,,平成30年12月4日（火）,suiexcel2 (47).xls
さけ,2744,1kg,1997.7915057915056,1033,,平成30年12月4日（火）,suiexcel2 (47).xls
養成ふぐ,822,1kg,3240,1404,,平成30年12月4日（火）,suiexcel2 (47).xls
たこ,237,1kg,5000,1080,,平成30年12月4日（火）,suiexcel2 (47).xls
かに,453,1kg,4182,1200,,平成30年12月4日（火）,suiexcel2 (47).xls
はまぐり,432,1kg,1836,540,,平成30年12月4日（火）,suiexcel2 (47).xls
あさり,1851,1kg,1141,432,,平成30年12月4日（火）,suiexcel2 (47).xls
ほたて貝,1260,1kg,3064.3835616438355,540,,平成30年12月4日（火）,suiexcel2 (47).xls
かき,3528,1kg,2700,864,,平成30年12月4日（火）,suiexcel2 (47).xls
冷凍たこ,200,1kg,2592,1512,,平成30年12月4日（火）,suiexcel2 (47).xls
冷凍かに,6000,1kg,10927.23546994354,2700,,平成30年12月4日（火）,suiexcel2 (47).xls
冷凍えび,1854,1kg,2916,972,,平成30年12月4日（火）,suiexcel2 (47).xls
塩さば,2280,1Kg,648,324,,平成30年12月4日（火）,suiexcel2 (47).xls
塩さけ,609,1kg,1784.9348914858097,1020,,平成30年12月4日（火）,suiexcel2 (47).xls
塩すけそうこ,1284,1kg,3528.0267260579067,1080,,平成30年12月4日（火）,suiexcel2 (47).xls
塩かずのこ,1421,1kg,7710.40489432703,3935,,平成30年12月4日（火）,suiexcel2 (47).xls
開干あじ,120,1kg,2180.6,864,,平成30年12月4日（火）,suiexcel2 (47).xls
若干かれい,50,1kg,1620,972,,平成30年12月4日（火）,suiexcel2 (47).xls
ちりめん,856,1kg,3300,864,,平成30年12月4日（火）,suiexcel2 (47).xls
茹かに,100,1kg,4320,2160,,平成30年12月4日（火）,suiexcel2 (47).xls
いくら,170,1kg,8992.033333333333,2600,,平成30年12月4日（火）,suiexcel2 (47).xls
くろまぐろ,187,1kg,3292.148148148148,2200,,平成30年12月6日（木）,suiexcel3 (47).xls
きわだ,2048,1kg,2678.8348623853212,1080,,平成30年12月6日（木）,suiexcel3 (47).xls
あじ,1998,1kg,666.041975308642,100,,平成30年12月6日（木）,suiexcel3 (47).xls
さば,5569,1kg,432,324,,平成30年12月6日（木）,suiexcel3 (47).xls
まいわし,260,1kg,216,108,,平成30年12月6日（木）,suiexcel3 (47).xls
養成ぶり,2907,1kg,1331.261410788382,880,,平成30年12月6日（木）,suiexcel3 (47).xls
養成まだい,4999,1kg,2253.7166666666667,972,,平成30年12月6日（木）,suiexcel3 (47).xls
養成はまち,627,1kg,1367.2142857142858,648,,平成30年12月6日（木）,suiexcel3 (47).xls
養成かんぱち,1838,1kg,1773.8000000000002,1000,,平成30年12月6日（木）,suiexcel3 (47).xls
するめいか,485,1Kg,1188,751,,平成30年12月6日（木）,suiexcel3 (47).xls
さけ,3126,1kg,2454.8832923832924,1277,,平成30年12月6日（木）,suiexcel3 (47).xls
養成ふぐ,2086,1kg,3909,1296,,平成30年12月6日（木）,suiexcel3 (47).xls
たこ,260,1kg,10600,1404,,平成30年12月6日（木）,suiexcel3 (47).xls
かに,483,1kg,4981.166077738516,2566,,平成30年12月6日（木）,suiexcel3 (47).xls
はまぐり,502,1kg,1836,540,,平成30年12月6日（木）,suiexcel3 (47).xls
あさり,2374,1kg,1141,432,,平成30年12月6日（木）,suiexcel3 (47).xls
ほたて貝,1232,1kg,2462.0417633410675,540,,平成30年12月6日（木）,suiexcel3 (47).xls
かき,3975,1kg,2700,972,,平成30年12月6日（木）,suiexcel3 (47).xls
冷凍たこ,200,1kg,2592,1512,,平成30年12月6日（木）,suiexcel3 (47).xls
冷凍かに,1289,1kg,6480,1950,,平成30年12月6日（木）,suiexcel3 (47).xls
冷凍えび,1125,1kg,3253.52,972,,平成30年12月6日（木）,suiexcel3 (47).xls
塩さば,3402,1Kg,648,432,,平成30年12月6日（木）,suiexcel3 (47).xls
塩さけ,2926,1kg,2376,580,,平成30年12月6日（木）,suiexcel3 (47).xls
塩すけそうこ,804,1kg,3447.037878787879,1296,,平成30年12月6日（木）,suiexcel3 (47).xls
塩かずのこ,1702,1kg,8088.8775000000005,3240,,平成30年12月6日（木）,suiexcel3 (47).xls
開干あじ,637,1kg,1422.8,716,,平成30年12月6日（木）,suiexcel3 (47).xls
若干かれい,50,1kg,1620,972,,平成30年12月6日（木）,suiexcel3 (47).xls
ちりめん,447,1kg,3240,1944,,平成30年12月6日（木）,suiexcel3 (47).xls
茹かに,100,1kg,4320,2160,,平成30年12月6日（木）,suiexcel3 (47).xls
くろまぐろ,186,1kg,3782.438202247191,2600,,平成30年12月7日（金）,suiexcel4 (47).xls
きわだ,2029,1kg,2565.0773480662983,432,,平成30年12月7日（金）,suiexcel4 (47).xls
あじ,1133,1kg,486,300,,平成30年12月7日（金）,suiexcel4 (47).xls
さば,6119,1kg,506.95974440894565,324,,平成30年12月7日（金）,suiexcel4 (47).xls
まいわし,1750,1kg,216,108,,平成30年12月7日（金）,suiexcel4 (47).xls
養成ぶり,3489,1kg,1188,850,,平成30年12月7日（金）,suiexcel4 (47).xls
養成まだい,4631,1kg,2353.716371220021,972,,平成30年12月7日（金）,suiexcel4 (47).xls
養成はまち,550,1kg,1596.1722488038276,648,,平成30年12月7日（金）,suiexcel4 (47).xls
養成かんぱち,1790,1kg,1800.3984375,1000,,平成30年12月7日（金）,suiexcel4 (47).xls
するめいか,374,1Kg,1782,1080,,平成30年12月7日（金）,suiexcel4 (47).xls
さけ,5208,1kg,2371.453275380317,1188,,平成30年12月7日（金）,suiexcel4 (47).xls
養成ふぐ,1341,1kg,3240,1850,,平成30年12月7日（金）,suiexcel4 (47).xls
たこ,275,1kg,14200,1296,,平成30年12月7日（金）,suiexcel4 (47).xls
かに,325,1kg,5553.160220994475,2852,,平成30年12月7日（金）,suiexcel4 (47).xls
はまぐり,492,1kg,1836,540,,平成30年12月7日（金）,suiexcel4 (47).xls
あさり,1745,1kg,1141,432,,平成30年12月7日（金）,suiexcel4 (47).xls
ほたて貝,1917,1kg,2354.833644859813,500,,平成30年12月7日（金）,suiexcel4 (47).xls
かき,5304,1kg,2700,864,,平成30年12月7日（金）,suiexcel4 (47).xls
冷凍たこ,300,1kg,2592,1512,,平成30年12月7日（金）,suiexcel4 (47).xls
冷凍かに,7045,1kg,6877.1954344281385,1950,,平成30年12月7日（金）,suiexcel4 (47).xls
冷凍えび,1293,1kg,3217.684210526316,972,,平成30年12月7日（金）,suiexcel4 (47).xls
塩さば,2732,1kg,648,324,,平成30年12月7日（金）,suiexcel4 (47).xls
塩さけ,1119,1kg,1442.4376840039254,626,,平成30年12月7日（金）,suiexcel4 (47).xls
塩すけそうこ,762,1kg,3427.6258992805756,1188,,平成30年12月7日（金）,suiexcel4 (47).xls
塩かずのこ,1114,1kg,9598.49042145594,3456,,平成30年12月7日（金）,suiexcel4 (47).xls
開干あじ,331,1kg,3099.5454545454545,864,,平成30年12月7日（金）,suiexcel4 (47).xls
若干かれい,100,1kg,1296,864,,平成30年12月7日（金）,suiexcel4 (47).xls
ちりめん,1324,1kg,4860,1296,,平成30年12月7日（金）,suiexcel4 (47).xls
茹かに,100,1kg,5400,2700,,平成30年12月7日（金）,suiexcel4 (47).xls
いくら,232,1kg,11811.872727272726,6246,,平成30年12月7日（金）,suiexcel4 (47).xls
くろまぐろ,175,1kg,3410.693641618497,2650,,平成30年12月8日（土）,suiexcel5 (47).xls
きわだ,1932,1kg,2567.5333333333333,432,,平成30年12月8日（土）,suiexcel5 (47).xls
あじ,1603,1kg,648,431.4125113327289,,平成30年12月8日（土）,suiexcel5 (47).xls
さば,5203,1kg,432,324,,平成30年12月8日（土）,suiexcel5 (47).xls
まいわし,300,1kg,324,216,,平成30年12月8日（土）,suiexcel5 (47).xls
養成ぶり,3618,1kg,1344.4276550249465,870,,平成30年12月8日（土）,suiexcel5 (47).xls
養成まだい,5829,1kg,2254.2340234023404,972,,平成30年12月8日（土）,suiexcel5 (47).xls
養成はまち,804,1kg,1589.8859315589352,700,,平成30年12月8日（土）,suiexcel5 (47).xls
養成かんぱち,2252,1kg,1806.2089947089949,1000,,平成30年12月8日（土）,suiexcel5 (47).xls
するめいか,250,1kg,1350,1242,,平成30年12月8日（土）,suiexcel5 (47).xls
さけ,3685,1kg,2381.942410932162,1225,,平成30年12月8日（土）,suiexcel5 (47).xls
養成ふぐ,2356,1kg,3240,1850,,平成30年12月8日（土）,suiexcel5 (47).xls
たこ,181,1kg,12000,1404,,平成30年12月8日（土）,suiexcel5 (47).xls
かに,573,1kg,5966.760736196319,3058,,平成30年12月8日（土）,suiexcel5 (47).xls
はまぐり,549,1kg,1836,540,,平成30年12月8日（土）,suiexcel5 (47).xls
あさり,1607,1kg,1141,432,,平成30年12月8日（土）,suiexcel5 (47).xls
ほたて貝,1701,1kg,2442.2620689655173,540,,平成30年12月8日（土）,suiexcel5 (47).xls
かき,4714,1kg,2700,864,,平成30年12月8日（土）,suiexcel5 (47).xls
冷凍たこ,500,1kg,2592,1512,,平成30年12月8日（土）,suiexcel5 (47).xls
冷凍かに,813,1kg,6480,2250,,平成30年12月8日（土）,suiexcel5 (47).xls
冷凍えび,2814,1kg,3617.185667752443,972,,平成30年12月8日（土）,suiexcel5 (47).xls
塩さば,3446,1kg,648,324,,平成30年12月8日（土）,suiexcel5 (47).xls
塩さけ,2826,1kg,2808,1097,,平成30年12月8日（土）,suiexcel5 (47).xls
塩すけそうこ,1248,1kg,3278.063224446786,1080,,平成30年12月8日（土）,suiexcel5 (47).xls
塩かずのこ,409,1kg,6326.016713091922,3243,,平成30年12月8日（土）,suiexcel5 (47).xls
開干あじ,280,1kg,1296,495,,平成30年12月8日（土）,suiexcel5 (47).xls
若干かれい,300,1kg,1080,972,,平成30年12月8日（土）,suiexcel5 (47).xls
ちりめん,1330,1kg,4320,1620,,平成30年12月8日（土）,suiexcel5 (47).xls
茹かに,100,1kg,5400,2700,,平成30年12月8日（土）,suiexcel5 (47).xls
いくら,84,1kg,7398,7398,,平成30年12月8日（土）,suiexcel5 (47).xls
くろまぐろ,141,1kg,3917.292307692308,2900,,平成30年12月10日（月）,suiexcel6 (47).xls
きわだ,932,1kg,3515.2241379310344,1080,,平成30年12月10日（月）,suiexcel6 (47).xls
あじ,808,1kg,1065.2903225806451,600,,平成30年12月10日（月）,suiexcel6 (47).xls
さば,2900,1kg,434,324,,平成30年12月10日（月）,suiexcel6 (47).xls
まいわし,680,1kg,432,324,,平成30年12月10日（月）,suiexcel6 (47).xls
養成ぶり,3831,1kg,1197.813694267516,900,,平成30年12月10日（月）,suiexcel6 (47).xls
養成まだい,4978,1kg,12130,972,,平成30年12月10日（月）,suiexcel6 (47).xls
養成はまち,806,1kg,1606.688524590164,600,,平成30年12月10日（月）,suiexcel6 (47).xls
養成かんぱち,2002,1kg,1758.830225711482,1000,,平成30年12月10日（月）,suiexcel6 (47).xls
するめいか,250,1kg,1350,1242,,平成30年12月10日（月）,suiexcel6 (47).xls
さけ,5513,1kg,3077.482198625859,1188,,平成30年12月10日（月）,suiexcel6 (47).xls
養成ふぐ,921,1kg,3240,1814,,平成30年12月10日（月）,suiexcel6 (47).xls
たこ,186,1kg,13100,1922,,平成30年12月10日（月）,suiexcel6 (47).xls
かに,604,1kg,6578,2592,,平成30年12月10日（月）,suiexcel6 (47).xls
はまぐり,448,1kg,1836,540,,平成30年12月10日（月）,suiexcel6 (47).xls
あさり,2220,1kg,1141,432,,平成30年12月10日（月）,suiexcel6 (47).xls
ほたて貝,1918,1kg,1728.7939972714871,540,,平成30年12月10日（月）,suiexcel6 (47).xls
かき,4021,1kg,2700,864,,平成30年12月10日（月）,suiexcel6 (47).xls
冷凍たこ,100,1kg,2592,1512,,平成30年12月10日（月）,suiexcel6 (47).xls
