品目,数量,単位,高値,安値,主な産地,日付,元ファイル
塩さば,2416,1kg,1050,324,,令和4年1月18日（火）,suiexcel-10 (50).xls
塩さけ,248,1Kg,1404,1188,,令和4年1月18日（火）,suiexcel-10 (50).xls
塩すけそうこ,302,1kg,2000,1090,,令和4年1月18日（火）,suiexcel-10 (50).xls
塩いわし,10,1kg,480,480,,令和4年1月18日（火）,suiexcel-10 (50).xls
開干あじ,238,1Kg,1620,620,,令和4年1月18日（火）,suiexcel-10 (50).xls
若干かれい,300,1Kg,2160,864,,令和4年1月18日（火）,suiexcel-10 (50).xls
ちりめん,241,1kg,3240,600,,令和4年1月18日（火）,suiexcel-10 (50).xls
茹かに,50,1Kg,6480,3240,,令和4年1月18日（火）,suiexcel-10 (50).xls
かますごかまあげ,70,1Kg,1080,972,,令和4年1月18日（火）,suiexcel-10 (50).xls
くろまぐろ,472,1Kg,3024,2700,,令和4年1月20日（木）,suiexcel-11 (48).xls
きわだ,910,1Kg,2320,864,,令和4年1月20日（木）,suiexcel-11 (48).xls
あじ,433,1kg,3500,250,,令和4年1月20日（木）,suiexcel-11 (48).xls
さば,3922,1Kg,2000,320,,令和4年1月20日（木）,suiexcel-11 (48).xls
まいわし,2249,1Kg,400,170,,令和4年1月20日（木）,suiexcel-11 (48).xls
養成ぶり,1758,1kg,1350,210,,令和4年1月20日（木）,suiexcel-11 (48).xls
養成まだい,4818,1kg,1350,500,,令和4年1月20日（木）,suiexcel-11 (48).xls
さごし,504,1Kg,756,540,,令和4年1月20日（木）,suiexcel-11 (48).xls
養成はまち,534,1kg,1458,800,,令和4年1月20日（木）,suiexcel-11 (48).xls
養成かんぱち,1178,1Kg,1566,1200,,令和4年1月20日（木）,suiexcel-11 (48).xls
するめいか,622,1Kg,2060,1140,,令和4年1月20日（木）,suiexcel-11 (48).xls
さけ,1710,1Kg,2450,1150,,令和4年1月20日（木）,suiexcel-11 (48).xls
養成ふぐ,471,1Kg,42860,1600,,令和4年1月20日（木）,suiexcel-11 (48).xls
たこ,153,1kg,4330,1100,,令和4年1月20日（木）,suiexcel-11 (48).xls
かに,121,1kg,8160,710,,令和4年1月20日（木）,suiexcel-11 (48).xls
はまぐり,214,1Kg,1944,864,,令和4年1月20日（木）,suiexcel-11 (48).xls
あさり,1631,1Kg,940,486,,令和4年1月20日（木）,suiexcel-11 (48).xls
かき,3343,1kg,3400,420,,令和4年1月20日（木）,suiexcel-11 (48).xls
冷凍もんごいか,200,1Kg,3240,1026,,令和4年1月20日（木）,suiexcel-11 (48).xls
冷凍たこ,100,1Kg,2700,1296,,令和4年1月20日（木）,suiexcel-11 (48).xls
冷凍えび,1635,1Kg,19800,756,,令和4年1月20日（木）,suiexcel-11 (48).xls
塩さば,1766,1Kg,800,324,,令和4年1月20日（木）,suiexcel-11 (48).xls
塩さけ,1418,1kg,1450,400,,令和4年1月20日（木）,suiexcel-11 (48).xls
塩すけそうこ,1355,1kg,2000,570,,令和4年1月20日（木）,suiexcel-11 (48).xls
塩いわし,1400,1Kg,760,500,,令和4年1月20日（木）,suiexcel-11 (48).xls
開干あじ,425,1kg,1620,100,,令和4年1月20日（木）,suiexcel-11 (48).xls
若干かれい,50,1Kg,1944,864,,令和4年1月20日（木）,suiexcel-11 (48).xls
ちりめん,471,1Kg,3780,648,,令和4年1月20日（木）,suiexcel-11 (48).xls
茹かに,50,1Kg,6480,3240,,令和4年1月20日（木）,suiexcel-11 (48).xls
かますごかまあげ,113,1Kg,3100,972,,令和4年1月20日（木）,suiexcel-11 (48).xls
くろまぐろ,472,1Kg,3024,2700,,令和4年1月20日（木）,suiexcel-12 (48).xls
きわだ,910,1Kg,2320,864,,令和4年1月20日（木）,suiexcel-12 (48).xls
あじ,433,1kg,3500,250,,令和4年1月20日（木）,suiexcel-12 (48).xls
さば,3922,1Kg,2000,320,,令和4年1月20日（木）,suiexcel-12 (48).xls
まいわし,2249,1Kg,400,170,,令和4年1月20日（木）,suiexcel-12 (48).xls
養成ぶり,1758,1kg,1350,210,,令和4年1月20日（木）,suiexcel-12 (48).xls
養成まだい,4818,1kg,1350,500,,令和4年1月20日（木）,suiexcel-12 (48).xls
さごし,504,1Kg,756,540,,令和4年1月20日（木）,suiexcel-12 (48).xls
養成はまち,534,1kg,1458,800,,令和4年1月20日（木）,suiexcel-12 (48).xls
養成かんぱち,1178,1Kg,1566,1200,,令和4年1月20日（木）,suiexcel-12 (48).xls
するめいか,622,1Kg,2060,1140,,令和4年1月20日（木）,suiexcel-12 (48).xls
さけ,1710,1Kg,2450,1150,,令和4年1月20日（木）,suiexcel-12 (48).xls
養成ふぐ,471,1Kg,42860,1600,,令和4年1月20日（木）,suiexcel-12 (48).xls
たこ,153,1kg,4330,1100,,令和4年1月20日（木）,suiexcel-12 (48).xls
かに,121,1kg,8160,710,,令和4年1月20日（木）,suiexcel-12 (48).xls
はまぐり,214,1Kg,1944,864,,令和4年1月20日（木）,suiexcel-12 (48).xls
あさり,1631,1Kg,940,486,,令和4年1月20日（木）,suiexcel-12 (48).xls
かき,3343,1kg,3400,420,,令和4年1月20日（木）,suiexcel-12 (48).xls
冷凍もんごいか,200,1Kg,3240,1026,,令和4年1月20日（木）,suiexcel-12 (48).xls
冷凍たこ,100,1Kg,2700,1296,,令和4年1月20日（木）,suiexcel-12 (48).xls
冷凍えび,1635,1Kg,19800,756,,令和4年1月20日（木）,suiexcel-12 (48).xls
塩さば,1766,1Kg,800,324,,令和4年1月20日（木）,suiexcel-12 (48).xls
塩さけ,1418,1kg,1450,400,,令和4年1月20日（木）,suiexcel-12 (48).xls
塩すけそうこ,1355,1kg,2000,570,,令和4年1月20日（木）,suiexcel-12 (48).xls
塩いわし,1400,1Kg,760,500,,令和4年1月20日（木）,suiexcel-12 (48).xls
開干あじ,425,1kg,1620,100,,令和4年1月20日（木）,suiexcel-12 (48).xls
若干かれい,50,1Kg,1944,864,,令和4年1月20日（木）,suiexcel-12 (48).xls
ちりめん,471,1Kg,3780,648,,令和4年1月20日（木）,suiexcel-12 (48).xls
茹かに,50,1Kg,6480,3240,,令和4年1月20日（木）,suiexcel-12 (48).xls
かますごかまあげ,113,1Kg,3100,972,,令和4年1月20日（木）,suiexcel-12 (48).xls
くろまぐろ,439,1kg,3024,2700,,令和4年1月21日（金）,suiexcel-13 (48).xls
きわだ,1453,1kg,2320,600,,令和4年1月21日（金）,suiexcel-13 (48).xls
あじ,853,1kg,3500,540,,令和4年1月21日（金）,suiexcel-13 (48).xls
さば,2573,1kg,2000,200,,令和4年1月21日（金）,suiexcel-13 (48).xls
まいわし,2025,1kg,400,162,,令和4年1月21日（金）,suiexcel-13 (48).xls
養成ぶり,1688,1kg,1350,210,,令和4年1月21日（金）,suiexcel-13 (48).xls
養成まだい,3779,1kg,1350,500,,令和4年1月21日（金）,suiexcel-13 (48).xls
さごし,285,1kg,756,540,,令和4年1月21日（金）,suiexcel-13 (48).xls
養成はまち,371,1kg,1458,1200,,令和4年1月21日（金）,suiexcel-13 (48).xls
養成かんぱち,944,1kg,1566,1200,,令和4年1月21日（金）,suiexcel-13 (48).xls
するめいか,558,1kg,1560,1080,,令和4年1月21日（金）,suiexcel-13 (48).xls
さけ,2384,1kg,1750,1000,,令和4年1月21日（金）,suiexcel-13 (48).xls
養成ふぐ,339,1kg,3500,3000,,令和4年1月21日（金）,suiexcel-13 (48).xls
たこ,166,1Kg,4330,1600,,令和4年1月21日（金）,suiexcel-13 (48).xls
かに,146,1kg,17500,710,,令和4年1月21日（金）,suiexcel-13 (48).xls
はまぐり,235,1kg,1944,864,,令和4年1月21日（金）,suiexcel-13 (48).xls
あさり,1448,1kg,1296,400,,令和4年1月21日（金）,suiexcel-13 (48).xls
かき,3658,1kg,3400,140,,令和4年1月21日（金）,suiexcel-13 (48).xls
冷凍もんごいか,250,1kg,3240,1026,,令和4年1月21日（金）,suiexcel-13 (48).xls
冷凍たこ,115,1kg,2700,1296,,令和4年1月21日（金）,suiexcel-13 (48).xls
冷凍えび,1700,1kg,4860,756,,令和4年1月21日（金）,suiexcel-13 (48).xls
塩さば,2302,1kg,648,390,,令和4年1月21日（金）,suiexcel-13 (48).xls
塩さけ,1172,1kg,1450,830,,令和4年1月21日（金）,suiexcel-13 (48).xls
塩すけそうこ,563,1kg,2300,1090,,令和4年1月21日（金）,suiexcel-13 (48).xls
塩いわし,900,1kg,702,540,,令和4年1月21日（金）,suiexcel-13 (48).xls
開干あじ,598,1kg,1620,620,,令和4年1月21日（金）,suiexcel-13 (48).xls
若干かれい,200,1kg,1944,864,,令和4年1月21日（金）,suiexcel-13 (48).xls
ちりめん,250,1kg,2310,600,,令和4年1月21日（金）,suiexcel-13 (48).xls
茹かに,30,1kg,6480,3240,,令和4年1月21日（金）,suiexcel-13 (48).xls
かますごかまあげ,104,1kg,3100,972,,令和4年1月21日（金）,suiexcel-13 (48).xls
くろまぐろ,779,1kg,3024,2550,,令和4年1月22日（土）,suiexcel-14 (48).xls
きわだ,989,1kg,3600,756,,令和4年1月22日（土）,suiexcel-14 (48).xls
あじ,556,1kg,3500,330,,令和4年1月22日（土）,suiexcel-14 (48).xls
さば,3041,1kg,3500,140,,令和4年1月22日（土）,suiexcel-14 (48).xls
まいわし,1846,1kg,270,162,,令和4年1月22日（土）,suiexcel-14 (48).xls
養成ぶり,2369,1kg,1700,210,,令和4年1月22日（土）,suiexcel-14 (48).xls
養成まだい,5128,1kg,1350,300,,令和4年1月22日（土）,suiexcel-14 (48).xls
さごし,176,1kg,756,540,,令和4年1月22日（土）,suiexcel-14 (48).xls
養成はまち,411,1kg,1830,1200,,令和4年1月22日（土）,suiexcel-14 (48).xls
養成かんぱち,1414,1kg,1960,1200,,令和4年1月22日（土）,suiexcel-14 (48).xls
するめいか,1026,1kg,1200,750,,令和4年1月22日（土）,suiexcel-14 (48).xls
さけ,2873,1kg,1620,280,,令和4年1月22日（土）,suiexcel-14 (48).xls
養成ふぐ,419,1kg,35000,1600,,令和4年1月22日（土）,suiexcel-14 (48).xls
たこ,129,1kg,4330,1000,,令和4年1月22日（土）,suiexcel-14 (48).xls
かに,142,1kg,11250,710,,令和4年1月22日（土）,suiexcel-14 (48).xls
はまぐり,223,1kg,1944,630,,令和4年1月22日（土）,suiexcel-14 (48).xls
あさり,1507,1kg,1404,300,,令和4年1月22日（土）,suiexcel-14 (48).xls
かき,5140,1kg,3400,300,,令和4年1月22日（土）,suiexcel-14 (48).xls
冷凍もんごいか,208,1kg,3240,1026,,令和4年1月22日（土）,suiexcel-14 (48).xls
冷凍たこ,100,1kg,2700,1296,,令和4年1月22日（土）,suiexcel-14 (48).xls
冷凍えび,1766,1kg,4860,756,,令和4年1月22日（土）,suiexcel-14 (48).xls
塩さば,3172,1kg,1230,324,,令和4年1月22日（土）,suiexcel-14 (48).xls
塩さけ,1364,1kg,1450,400,,令和4年1月22日（土）,suiexcel-14 (48).xls
塩すけそうこ,515,1kg,2300,900,,令和4年1月22日（土）,suiexcel-14 (48).xls
塩いわし,1730,1kg,700,360,,令和4年1月22日（土）,suiexcel-14 (48).xls
開干あじ,124,1kg,1620,670,,令和4年1月22日（土）,suiexcel-14 (48).xls
若干かれい,100,1kg,2160,864,,令和4年1月22日（土）,suiexcel-14 (48).xls
ちりめん,822,1kg,2000,540,,令和4年1月22日（土）,suiexcel-14 (48).xls
茹かに,30,1kg,6480,3240,,令和4年1月22日（土）,suiexcel-14 (48).xls
かますごかまあげ,52,1kg,6000,972,,令和4年1月22日（土）,suiexcel-14 (48).xls
くろまぐろ,300,1kg,3024,2700,,令和4年1月24日（月）,suiexcel-15 (48).xls
きわだ,738,1kg,2640,600,,令和4年1月24日（月）,suiexcel-15 (48).xls
あじ,1576,1kg,4200,300,,令和4年1月24日（月）,suiexcel-15 (48).xls
さば,2772,1kg,4200,360,,令和4年1月24日（月）,suiexcel-15 (48).xls
まいわし,1870,1kg,380,162,,令和4年1月24日（月）,suiexcel-15 (48).xls
養成ぶり,1628,1kg,1350,210,,令和4年1月24日（月）,suiexcel-15 (48).xls
養成まだい,4640,1kg,1350,540,,令和4年1月24日（月）,suiexcel-15 (48).xls
さごし,52,1kg,756,540,,令和4年1月24日（月）,suiexcel-15 (48).xls
養成はまち,608,1kg,1610,1000,,令和4年1月24日（月）,suiexcel-15 (48).xls
養成かんぱち,1201,1kg,2670,1200,,令和4年1月24日（月）,suiexcel-15 (48).xls
するめいか,470,1kg,1560,900,,令和4年1月24日（月）,suiexcel-15 (48).xls
さけ,2771,1kg,2900,280,,令和4年1月24日（月）,suiexcel-15 (48).xls
養成ふぐ,531,1kg,13640,1600,,令和4年1月24日（月）,suiexcel-15 (48).xls
たこ,127,1kg,4330,1080,,令和4年1月24日（月）,suiexcel-15 (48).xls
かに,111,1kg,6480,600,,令和4年1月24日（月）,suiexcel-15 (48).xls
はまぐり,220,1kg,1944,864,,令和4年1月24日（月）,suiexcel-15 (48).xls
あさり,1717,1kg,1296,324,,令和4年1月24日（月）,suiexcel-15 (48).xls
かき,3351,1kg,3400,330,,令和4年1月24日（月）,suiexcel-15 (48).xls
冷凍もんごいか,200,1kg,3240,1026,,令和4年1月24日（月）,suiexcel-15 (48).xls
冷凍たこ,124,1kg,2700,1296,,令和4年1月24日（月）,suiexcel-15 (48).xls
冷凍えび,1554,1kg,4860,756,,令和4年1月24日（月）,suiexcel-15 (48).xls
塩さば,2886,1kg,648,250,,令和4年1月24日（月）,suiexcel-15 (48).xls
塩さけ,243,1kg,1450,450,,令和4年1月24日（月）,suiexcel-15 (48).xls
塩すけそうこ,211,1kg,1800,700,,令和4年1月24日（月）,suiexcel-15 (48).xls
塩いわし,180,1kg,500,500,,令和4年1月24日（月）,suiexcel-15 (48).xls
開干あじ,440,1kg,1620,630,,令和4年1月24日（月）,suiexcel-15 (48).xls
若干かれい,232,1kg,1944,864,,令和4年1月24日（月）,suiexcel-15 (48).xls
ちりめん,419,1kg,2310,550,,令和4年1月24日（月）,suiexcel-15 (48).xls
茹かに,30,1kg,6480,3240,,令和4年1月24日（月）,suiexcel-15 (48).xls
かますごかまあげ,50,1kg,1620,972,,令和4年1月24日（月）,suiexcel-15 (48).xls
くろまぐろ,269,1kg,3024,2700,,令和4年1月25日（火）,suiexcel-16 (48).xls
きわだ,1364,1kg,1700,756,,令和4年1月25日（火）,suiexcel-16 (48).xls
あじ,788,1kg,1100,250,,令和4年1月25日（火）,suiexcel-16 (48).xls
さば,4523,1kg,1700,270,,令和4年1月25日（火）,suiexcel-16 (48).xls
まいわし,2534,1kg,400,150,,令和4年1月25日（火）,suiexcel-16 (48).xls
養成ぶり,1929,1kg,1500,1000,,令和4年1月25日（火）,suiexcel-16 (48).xls
養成まだい,3419,1kg,1350,540,,令和4年1月25日（火）,suiexcel-16 (48).xls
さごし,728,1kg,756,350,,令和4年1月25日（火）,suiexcel-16 (48).xls
養成はまち,330,1kg,1458,1000,,令和4年1月25日（火）,suiexcel-16 (48).xls
養成かんぱち,904,1kg,1674,1200,,令和4年1月25日（火）,suiexcel-16 (48).xls
するめいか,1200,1kg,1300,756,,令和4年1月25日（火）,suiexcel-16 (48).xls
さけ,3617,1kg,1620,800,,令和4年1月25日（火）,suiexcel-16 (48).xls
養成ふぐ,285,1kg,3500,2916,,令和4年1月25日（火）,suiexcel-16 (48).xls
たこ,154,1Kg,1836,1500,,令和4年1月25日（火）,suiexcel-16 (48).xls
かに,91,1kg,7000,2000,,令和4年1月25日（火）,suiexcel-16 (48).xls
はまぐり,238,1kg,1728,650,,令和4年1月25日（火）,suiexcel-16 (48).xls
あさり,1342,1kg,1404,432,,令和4年1月25日（火）,suiexcel-16 (48).xls
かき,3476,1kg,3400,350,,令和4年1月25日（火）,suiexcel-16 (48).xls
冷凍もんごいか,200,1kg,3240,1026,,令和4年1月25日（火）,suiexcel-16 (48).xls
冷凍たこ,100,1kg,2700,1296,,令和4年1月25日（火）,suiexcel-16 (48).xls
冷凍えび,1552,1kg,4860,756,,令和4年1月25日（火）,suiexcel-16 (48).xls
塩さば,1928,1kg,700,350,,令和4年1月25日（火）,suiexcel-16 (48).xls
塩さけ,552,1kg,1450,800,,令和4年1月25日（火）,suiexcel-16 (48).xls
塩すけそうこ,828,1kg,2400,900,,令和4年1月25日（火）,suiexcel-16 (48).xls
開干あじ,245,1kg,1620,650,,令和4年1月25日（火）,suiexcel-16 (48).xls
若干かれい,300,1kg,1944,864,,令和4年1月25日（火）,suiexcel-16 (48).xls
ちりめん,795,1kg,2000,648,,令和4年1月25日（火）,suiexcel-16 (48).xls
茹かに,30,1kg,6480,3240,,令和4年1月25日（火）,suiexcel-16 (48).xls
かますごかまあげ,104,1kg,2850,972,,令和4年1月25日（火）,suiexcel-16 (48).xls
くろまぐろ,300,1kg,3024,2700,,令和4年1月27日（木）,suiexcel-17 (48).xls
きわだ,854,1kg,1800,864,,令和4年1月27日（木）,suiexcel-17 (48).xls
あじ,1817,1kg,1100,200,,令和4年1月27日（木）,suiexcel-17 (48).xls
さば,2533,1kg,2750,250,,令和4年1月27日（木）,suiexcel-17 (48).xls
まいわし,2324,1kg,400,150,,令和4年1月27日（木）,suiexcel-17 (48).xls
養成ぶり,1817,1kg,1500,1000,,令和4年1月27日（木）,suiexcel-17 (48).xls
養成まだい,4494,1kg,1350,540,,令和4年1月27日（木）,suiexcel-17 (48).xls
さごし,488,1kg,864,600,,令和4年1月27日（木）,suiexcel-17 (48).xls
養成はまち,487,1kg,1458,1000,,令和4年1月27日（木）,suiexcel-17 (48).xls
養成かんぱち,1286,1kg,1674,1200,,令和4年1月27日（木）,suiexcel-17 (48).xls
するめいか,1171,1kg,1200,800,,令和4年1月27日（木）,suiexcel-17 (48).xls
さけ,3921,1kg,1728,800,,令和4年1月27日（木）,suiexcel-17 (48).xls
養成ふぐ,315,1kg,3500,1620,,令和4年1月27日（木）,suiexcel-17 (48).xls
たこ,81,1Kg,1944,1620,,令和4年1月27日（木）,suiexcel-17 (48).xls
かに,232,1kg,5400,2000,,令和4年1月27日（木）,suiexcel-17 (48).xls
はまぐり,231,1kg,1728,864,,令和4年1月27日（木）,suiexcel-17 (48).xls
あさり,1487,1kg,1404,432,,令和4年1月27日（木）,suiexcel-17 (48).xls
かき,3346,1kg,3150,350,,令和4年1月27日（木）,suiexcel-17 (48).xls
冷凍もんごいか,210,1kg,3240,1026,,令和4年1月27日（木）,suiexcel-17 (48).xls
冷凍たこ,100,1kg,2700,1296,,令和4年1月27日（木）,suiexcel-17 (48).xls
冷凍えび,1746,1kg,4860,756,,令和4年1月27日（木）,suiexcel-17 (48).xls
塩さば,1364,1kg,750,350,,令和4年1月27日（木）,suiexcel-17 (48).xls
塩さけ,2880,1kg,1620,800,,令和4年1月27日（木）,suiexcel-17 (48).xls
塩すけそうこ,292,1kg,1800,1150,,令和4年1月27日（木）,suiexcel-17 (48).xls
塩いわし,1100,1kg,648,450,,令和4年1月27日（木）,suiexcel-17 (48).xls
開干あじ,349,1kg,1620,350,,令和4年1月27日（木）,suiexcel-17 (48).xls
若干かれい,200,1kg,2160,864,,令和4年1月27日（木）,suiexcel-17 (48).xls
ちりめん,812,1kg,2700,600,,令和4年1月27日（木）,suiexcel-17 (48).xls
茹かに,30,1kg,6480,3240,,令和4年1月27日（木）,suiexcel-17 (48).xls
かますごかまあげ,54,1kg,2850,972,,令和4年1月27日（木）,suiexcel-17 (48).xls
くろまぐろ,500,1Kg,3024,2700,,令和4年1月28日（金）,suiexcel-18 (48).xls
きわだ,750,1Kg,1944,600,,令和4年1月28日（金）,suiexcel-18 (48).xls
あじ,1204,1Kg,1200,250,,令和4年1月28日（金）,suiexcel-18 (48).xls
さば,3720,1Kg,1700,200,,令和4年1月28日（金）,suiexcel-18 (48).xls
まいわし,1948,1kg,400,150,,令和4年1月28日（金）,suiexcel-18 (48).xls
養成ぶり,1272,1Kg,1500,1000,,令和4年1月28日（金）,suiexcel-18 (48).xls
養成まだい,3692,1kg,1350,540,,令和4年1月28日（金）,suiexcel-18 (48).xls
さごし,120,1Kg,864,648,,令和4年1月28日（金）,suiexcel-18 (48).xls
養成はまち,403,1kg,1458,1000,,令和4年1月28日（金）,suiexcel-18 (48).xls
養成かんぱち,880,1Kg,1674,1200,,令和4年1月28日（金）,suiexcel-18 (48).xls
するめいか,682,1Kg,1200,800,,令和4年1月28日（金）,suiexcel-18 (48).xls
さけ,2157,1kg,1728,650,,令和4年1月28日（金）,suiexcel-18 (48).xls
養成ふぐ,437,1Kg,3500,3000,,令和4年1月28日（金）,suiexcel-18 (48).xls
たこ,109,1kg,2000,1296,,令和4年1月28日（金）,suiexcel-18 (48).xls
かに,179,1kg,5500,2000,,令和4年1月28日（金）,suiexcel-18 (48).xls
はまぐり,180,1Kg,1944,864,,令和4年1月28日（金）,suiexcel-18 (48).xls
あさり,1565,1Kg,1296,432,,令和4年1月28日（金）,suiexcel-18 (48).xls
かき,2699,1kg,3400,350,,令和4年1月28日（金）,suiexcel-18 (48).xls
冷凍もんごいか,200,1Kg,3240,1026,,令和4年1月28日（金）,suiexcel-18 (48).xls
冷凍たこ,100,1Kg,2700,1296,,令和4年1月28日（金）,suiexcel-18 (48).xls
冷凍えび,1544,1Kg,4860,756,,令和4年1月28日（金）,suiexcel-18 (48).xls
塩さば,1648,1Kg,750,324,,令和4年1月28日（金）,suiexcel-18 (48).xls
塩さけ,652,1kg,1350,800,,令和4年1月28日（金）,suiexcel-18 (48).xls
塩すけそうこ,137,1kg,2300,1300,,令和4年1月28日（金）,suiexcel-18 (48).xls
塩いわし,2120,1kg,650,450,,令和4年1月28日（金）,suiexcel-18 (48).xls
開干あじ,221,1kg,1620,650,,令和4年1月28日（金）,suiexcel-18 (48).xls
若干かれい,100,1Kg,1944,864,,令和4年1月28日（金）,suiexcel-18 (48).xls
