品目,数量,単位,高値,安値,主な産地,日付,元ファイル
かますごかまあげ,236,1kg,2332.8,1080,,平成31年1月17日（木）,suiexcel-1 (2).xls
くろまぐろ,134,1kg,3489.833333333333,2900,,平成31年1月19日（土）,suiexcel-2 (2).xls
きわだ,1659,1kg,2814.137566137566,1100,,平成31年1月19日（土）,suiexcel-2 (2).xls
あじ,1070,1kg,750.0560747663551,120,,平成31年1月19日（土）,suiexcel-2 (2).xls
さば,3705,1kg,324,216,,平成31年1月19日（土）,suiexcel-2 (2).xls
まいわし,1400,1kg,324,216,,平成31年1月19日（土）,suiexcel-2 (2).xls
養成ぶり,2852,1kg,1386.3595505617977,850,,平成31年1月19日（土）,suiexcel-2 (2).xls
養成まだい,5636,1kg,2249.9959266802443,972,,平成31年1月19日（土）,suiexcel-2 (2).xls
さごし,614,1kg,756,240,,平成31年1月19日（土）,suiexcel-2 (2).xls
養成はまち,735,1kg,1270.1506276150626,540,,平成31年1月19日（土）,suiexcel-2 (2).xls
養成かんぱち,2123,1kg,1792.5931232091689,648,,平成31年1月19日（土）,suiexcel-2 (2).xls
するめいか,316,1kg,2676,756,,平成31年1月19日（土）,suiexcel-2 (2).xls
さけ,3984,1kg,2114.0893071686023,1094,,平成31年1月19日（土）,suiexcel-2 (2).xls
養成ふぐ,831,1kg,4414.3125,2052,,平成31年1月19日（土）,suiexcel-2 (2).xls
たこ,130,1kg,10000,1404,,平成31年1月19日（土）,suiexcel-2 (2).xls
かに,150,1kg,6243.946428571428,3197,,平成31年1月19日（土）,suiexcel-2 (2).xls
はまぐり,520,1kg,1836,540,,平成31年1月19日（土）,suiexcel-2 (2).xls
あさり,1433,1kg,1056.6153846153845,432,,平成31年1月19日（土）,suiexcel-2 (2).xls
かき,5250,1kg,2160,864,,平成31年1月19日（土）,suiexcel-2 (2).xls
冷凍もんごいか,408,1kg,4428,864,,平成31年1月19日（土）,suiexcel-2 (2).xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月19日（土）,suiexcel-2 (2).xls
冷凍えび,1650,1kg,2779.84,972,,平成31年1月19日（土）,suiexcel-2 (2).xls
塩さば,3090,1kg,648,432,,平成31年1月19日（土）,suiexcel-2 (2).xls
塩さけ,662,1kg,2700,1146,,平成31年1月19日（土）,suiexcel-2 (2).xls
塩すけそうこ,465,1kg,3917.1117824773414,1080,,平成31年1月19日（土）,suiexcel-2 (2).xls
塩いわし,370,1kg,482,482,,平成31年1月19日（土）,suiexcel-2 (2).xls
開干あじ,278,1kg,1080,70,,平成31年1月19日（土）,suiexcel-2 (2).xls
若干かれい,100,1kg,1836,972,,平成31年1月19日（土）,suiexcel-2 (2).xls
ちりめん,650,1kg,3456,1753,,平成31年1月19日（土）,suiexcel-2 (2).xls
かますごかまあげ,296,1kg,1080,1047,,平成31年1月19日（土）,suiexcel-2 (2).xls
くろまぐろ,93,1kg,4727.636363636364,2900,,平成31年1月21日（月）,suiexcel-3 (2).xls
きわだ,1714,1kg,2479.236311239193,1080,,平成31年1月21日（月）,suiexcel-3 (2).xls
あじ,403,1kg,627.6501240694789,336,,平成31年1月21日（月）,suiexcel-3 (2).xls
さば,4693,1kg,370,162,,平成31年1月21日（月）,suiexcel-3 (2).xls
まいわし,2686,1kg,324,216,,平成31年1月21日（月）,suiexcel-3 (2).xls
養成ぶり,3817,1kg,1200.6242424242423,850,,平成31年1月21日（月）,suiexcel-3 (2).xls
養成まだい,5190,1kg,2304.5,972,,平成31年1月21日（月）,suiexcel-3 (2).xls
さごし,690,1kg,648,432,,平成31年1月21日（月）,suiexcel-3 (2).xls
養成はまち,773,1kg,1356.481561822126,700,,平成31年1月21日（月）,suiexcel-3 (2).xls
養成かんぱち,1865,1kg,1786.49419218585,1000,,平成31年1月21日（月）,suiexcel-3 (2).xls
するめいか,630,1kg,972,864,,平成31年1月21日（月）,suiexcel-3 (2).xls
さけ,2465,1kg,2339.3333333333335,1188,,平成31年1月21日（月）,suiexcel-3 (2).xls
養成ふぐ,751,1kg,2808,1800,,平成31年1月21日（月）,suiexcel-3 (2).xls
たこ,215,1kg,10000,1404,,平成31年1月21日（月）,suiexcel-3 (2).xls
かに,198,1kg,5400,1754,,平成31年1月21日（月）,suiexcel-3 (2).xls
はまぐり,487,1kg,1836,540,,平成31年1月21日（月）,suiexcel-3 (2).xls
あさり,1958,1kg,1022.5728518057285,100,,平成31年1月21日（月）,suiexcel-3 (2).xls
かき,4411,1kg,2160,648,,平成31年1月21日（月）,suiexcel-3 (2).xls
冷凍もんごいか,428,1kg,4112,864,,平成31年1月21日（月）,suiexcel-3 (2).xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月21日（月）,suiexcel-3 (2).xls
冷凍えび,1697,1kg,2718.0812182741115,972,,平成31年1月21日（月）,suiexcel-3 (2).xls
塩さば,5162,1kg,648,432,,平成31年1月21日（月）,suiexcel-3 (2).xls
塩さけ,349,1kg,1230,1230,,平成31年1月21日（月）,suiexcel-3 (2).xls
塩すけそうこ,473,1kg,3595.486274509804,1620,,平成31年1月21日（月）,suiexcel-3 (2).xls
塩いわし,180,1kg,740,370,,平成31年1月21日（月）,suiexcel-3 (2).xls
開干あじ,158,1kg,1425.2413793103449,748,,平成31年1月21日（月）,suiexcel-3 (2).xls
若干かれい,100,1kg,1944,972,,平成31年1月21日（月）,suiexcel-3 (2).xls
ちりめん,317,1kg,4320,1409,,平成31年1月21日（月）,suiexcel-3 (2).xls
かますごかまあげ,348,1kg,2124,1062,,平成31年1月21日（月）,suiexcel-3 (2).xls
きわだ,2275,1kg,2738.9572039942936,1000,,平成31年1月22日（火）,suiexcel-4 (2).xls
あじ,444,1kg,755.7297297297297,100,,平成31年1月22日（火）,suiexcel-4 (2).xls
さば,5397,1kg,378,270,,平成31年1月22日（火）,suiexcel-4 (2).xls
まいわし,790,1kg,270,162,,平成31年1月22日（火）,suiexcel-4 (2).xls
養成ぶり,2590,1kg,1266.8282685512368,860,,平成31年1月22日（火）,suiexcel-4 (2).xls
養成まだい,5652,1kg,2053.0458536585365,200,,平成31年1月22日（火）,suiexcel-4 (2).xls
さごし,510,1kg,648,432,,平成31年1月22日（火）,suiexcel-4 (2).xls
養成はまち,387,1kg,1588.897435897436,700,,平成31年1月22日（火）,suiexcel-4 (2).xls
養成かんぱち,1268,1kg,1831.109489051095,1000,,平成31年1月22日（火）,suiexcel-4 (2).xls
するめいか,1054,1kg,864,708,,平成31年1月22日（火）,suiexcel-4 (2).xls
さけ,2054,1kg,2430.344434706398,1188,,平成31年1月22日（火）,suiexcel-4 (2).xls
養成ふぐ,457,1kg,5298.860986547085,1836,,平成31年1月22日（火）,suiexcel-4 (2).xls
たこ,183,1kg,12000,1404,,平成31年1月22日（火）,suiexcel-4 (2).xls
かに,199,1kg,8284.146341463415,2160,,平成31年1月22日（火）,suiexcel-4 (2).xls
はまぐり,474,1kg,1836,540,,平成31年1月22日（火）,suiexcel-4 (2).xls
あさり,1736,1kg,1014.172744721689,100,,平成31年1月22日（火）,suiexcel-4 (2).xls
かき,4636,1kg,2160,864,,平成31年1月22日（火）,suiexcel-4 (2).xls
冷凍もんごいか,418,1kg,4308,864,,平成31年1月22日（火）,suiexcel-4 (2).xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月22日（火）,suiexcel-4 (2).xls
冷凍えび,1778,1kg,3948.357142857143,972,,平成31年1月22日（火）,suiexcel-4 (2).xls
塩さば,2048,1kg,648,432,,平成31年1月22日（火）,suiexcel-4 (2).xls
塩さけ,3968,1kg,1086,1086,,平成31年1月22日（火）,suiexcel-4 (2).xls
塩すけそうこ,228,1kg,3911.7403846153848,1962,,平成31年1月22日（火）,suiexcel-4 (2).xls
塩いわし,10,1kg,464,464,,平成31年1月22日（火）,suiexcel-4 (2).xls
開干あじ,463,1kg,1080,70,,平成31年1月22日（火）,suiexcel-4 (2).xls
若干かれい,100,1kg,1620,972,,平成31年1月22日（火）,suiexcel-4 (2).xls
ちりめん,412,1kg,6096.547619047619,1620,,平成31年1月22日（火）,suiexcel-4 (2).xls
かますごかまあげ,275,1kg,1139,1080,,平成31年1月22日（火）,suiexcel-4 (2).xls
くろまぐろ,72,1kg,3574.202898550725,2800,,平成31年1月24日（木）,suiexcel-5 (2).xls
きわだ,1960,1kg,2571.6766917293235,700,,平成31年1月24日（木）,suiexcel-5 (2).xls
あじ,801,1kg,1270.878048780488,170,,平成31年1月24日（木）,suiexcel-5 (2).xls
さば,4398,1kg,362,216,,平成31年1月24日（木）,suiexcel-5 (2).xls
まいわし,3023,1kg,324,216,,平成31年1月24日（木）,suiexcel-5 (2).xls
養成ぶり,3464,1kg,1305.509708737864,830,,平成31年1月24日（木）,suiexcel-5 (2).xls
養成まだい,4826,1kg,2310.1216545012167,972,,平成31年1月24日（木）,suiexcel-5 (2).xls
さごし,1000,1kg,756,540,,平成31年1月24日（木）,suiexcel-5 (2).xls
養成はまち,633,1kg,1578.022038567493,700,,平成31年1月24日（木）,suiexcel-5 (2).xls
養成かんぱち,1819,1kg,1798.9351851851852,1000,,平成31年1月24日（木）,suiexcel-5 (2).xls
するめいか,472,1kg,1760.3791469194314,756,,平成31年1月24日（木）,suiexcel-5 (2).xls
さけ,3256,1kg,2298.5323090826932,1229,,平成31年1月24日（木）,suiexcel-5 (2).xls
養成ふぐ,1118,1kg,4074.8757763975154,1620,,平成31年1月24日（木）,suiexcel-5 (2).xls
たこ,223,1kg,9000,1000,,平成31年1月24日（木）,suiexcel-5 (2).xls
かに,199,1kg,6731.28,2160,,平成31年1月24日（木）,suiexcel-5 (2).xls
はまぐり,468,1kg,1836,540,,平成31年1月24日（木）,suiexcel-5 (2).xls
あさり,1907,1kg,972,324,,平成31年1月24日（木）,suiexcel-5 (2).xls
かき,3819,1kg,2160,864,,平成31年1月24日（木）,suiexcel-5 (2).xls
冷凍もんごいか,440,1kg,2838.05,864,,平成31年1月24日（木）,suiexcel-5 (2).xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月24日（木）,suiexcel-5 (2).xls
冷凍えび,2486,1kg,3326.9955423476968,972,,平成31年1月24日（木）,suiexcel-5 (2).xls
塩さば,2986,1kg,648,424,,平成31年1月24日（木）,suiexcel-5 (2).xls
塩さけ,2128,1kg,2161.063909774436,1111,,平成31年1月24日（木）,suiexcel-5 (2).xls
塩すけそうこ,597,1kg,3736.672268907563,1080,,平成31年1月24日（木）,suiexcel-5 (2).xls
塩いわし,456,1kg,534,534,,平成31年1月24日（木）,suiexcel-5 (2).xls
開干あじ,390,1kg,1080,195,,平成31年1月24日（木）,suiexcel-5 (2).xls
若干かれい,100,1kg,2160,864,,平成31年1月24日（木）,suiexcel-5 (2).xls
ちりめん,249,1kg,4463.313131313132,1404,,平成31年1月24日（木）,suiexcel-5 (2).xls
かますごかまあげ,110,1kg,1142,1080,,平成31年1月24日（木）,suiexcel-5 (2).xls
くろまぐろ,202,1kg,3978.5,2650,,平成31年1月25日（金）,suiexcel-6 (2).xls
きわだ,2545,1kg,2567.2493175614195,480,,平成31年1月25日（金）,suiexcel-6 (2).xls
あじ,337,1kg,1533,600,,平成31年1月25日（金）,suiexcel-6 (2).xls
さば,6510,1kg,614.8,324,,平成31年1月25日（金）,suiexcel-6 (2).xls
まいわし,1926,1kg,324,216,,平成31年1月25日（金）,suiexcel-6 (2).xls
養成ぶり,2898,1kg,1230.8975155279504,860,,平成31年1月25日（金）,suiexcel-6 (2).xls
養成まだい,4563,1kg,2245.6759156492785,972,,平成31年1月25日（金）,suiexcel-6 (2).xls
さごし,520,1kg,648,432,,平成31年1月25日（金）,suiexcel-6 (2).xls
養成はまち,467,1kg,1603.9120879120878,700,,平成31年1月25日（金）,suiexcel-6 (2).xls
養成かんぱち,1611,1kg,1897.75390625,950,,平成31年1月25日（金）,suiexcel-6 (2).xls
するめいか,210,1kg,3078,918,,平成31年1月25日（金）,suiexcel-6 (2).xls
さけ,4392,1kg,2075.459912536443,1118,,平成31年1月25日（金）,suiexcel-6 (2).xls
養成ふぐ,1124,1kg,4058.837398373984,1836,,平成31年1月25日（金）,suiexcel-6 (2).xls
たこ,220,1kg,11500,1000,,平成31年1月25日（金）,suiexcel-6 (2).xls
かに,162,1kg,6777.797468354431,400,,平成31年1月25日（金）,suiexcel-6 (2).xls
はまぐり,464,1kg,1836,540,,平成31年1月25日（金）,suiexcel-6 (2).xls
あさり,1476,1kg,1036.8900255754477,378,,平成31年1月25日（金）,suiexcel-6 (2).xls
かき,3860,1kg,2160,864,,平成31年1月25日（金）,suiexcel-6 (2).xls
冷凍もんごいか,400,1kg,2808,864,,平成31年1月25日（金）,suiexcel-6 (2).xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月25日（金）,suiexcel-6 (2).xls
冷凍えび,1584,1kg,3494,972,,平成31年1月25日（金）,suiexcel-6 (2).xls
塩さば,1868,1kg,648,432,,平成31年1月25日（金）,suiexcel-6 (2).xls
塩さけ,654,1kg,2376,1046,,平成31年1月25日（金）,suiexcel-6 (2).xls
塩すけそうこ,1454,1kg,3194.2280701754385,1188,,平成31年1月25日（金）,suiexcel-6 (2).xls
塩いわし,680,1kg,496,475,,平成31年1月25日（金）,suiexcel-6 (2).xls
開干あじ,359,1kg,1080,531,,平成31年1月25日（金）,suiexcel-6 (2).xls
若干かれい,100,1kg,1944,972,,平成31年1月25日（金）,suiexcel-6 (2).xls
ちりめん,183,1kg,3456,1059,,平成31年1月25日（金）,suiexcel-6 (2).xls
かますごかまあげ,302,1kg,1106,1080,,平成31年1月25日（金）,suiexcel-6 (2).xls
くろまぐろ,168,1kg,3409.7023809523807,2650,,平成31年1月26日（土）,suiexcel-7 (2).xls
きわだ,2063,1kg,2635.4874371859296,700,,平成31年1月26日（土）,suiexcel-7 (2).xls
あじ,2172,1kg,745.1744840525328,400,,平成31年1月26日（土）,suiexcel-7 (2).xls
さば,7290,1kg,413.619330855019,270,,平成31年1月26日（土）,suiexcel-7 (2).xls
まいわし,2401,1kg,324,216,,平成31年1月26日（土）,suiexcel-7 (2).xls
養成ぶり,3323,1kg,1388.355421686747,780,,平成31年1月26日（土）,suiexcel-7 (2).xls
養成まだい,5627,1kg,2239.843216080402,972,,平成31年1月26日（土）,suiexcel-7 (2).xls
さごし,1302,1kg,648,432,,平成31年1月26日（土）,suiexcel-7 (2).xls
養成はまち,634,1kg,1281.1787439613527,648,,平成31年1月26日（土）,suiexcel-7 (2).xls
養成かんぱち,2089,1kg,1838.4333333333334,1000,,平成31年1月26日（土）,suiexcel-7 (2).xls
するめいか,530,1kg,1080,972,,平成31年1月26日（土）,suiexcel-7 (2).xls
さけ,2759,1kg,2314.93110367893,1188,,平成31年1月26日（土）,suiexcel-7 (2).xls
養成ふぐ,634,1kg,4140.76217765043,1836,,平成31年1月26日（土）,suiexcel-7 (2).xls
たこ,268,1kg,12300,1620,,平成31年1月26日（土）,suiexcel-7 (2).xls
かに,172,1kg,7116.758620689655,3240,,平成31年1月26日（土）,suiexcel-7 (2).xls
はまぐり,512,1kg,1836,540,,平成31年1月26日（土）,suiexcel-7 (2).xls
あさり,1532,1kg,1024.3653395784543,100,,平成31年1月26日（土）,suiexcel-7 (2).xls
かき,5962,1kg,2160,864,,平成31年1月26日（土）,suiexcel-7 (2).xls
冷凍もんごいか,480,1kg,3618,864,,平成31年1月26日（土）,suiexcel-7 (2).xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月26日（土）,suiexcel-7 (2).xls
冷凍えび,1810,1kg,2966.4709677419355,972,,平成31年1月26日（土）,suiexcel-7 (2).xls
塩さば,3987,1kg,648,432,,平成31年1月26日（土）,suiexcel-7 (2).xls
塩さけ,2528,1kg,1112.78994845361,1112.7899484536083,,平成31年1月26日（土）,suiexcel-7 (2).xls
塩すけそうこ,308,1kg,3614.9266666666667,1832,,平成31年1月26日（土）,suiexcel-7 (2).xls
塩いわし,100,1kg,496,475,,平成31年1月26日（土）,suiexcel-7 (2).xls
開干あじ,427,1kg,1350.1574803149606,710,,平成31年1月26日（土）,suiexcel-7 (2).xls
若干かれい,100,1kg,1620,864,,平成31年1月26日（土）,suiexcel-7 (2).xls
ちりめん,436,1kg,5460.368098159509,2160,,平成31年1月26日（土）,suiexcel-7 (2).xls
かますごかまあげ,244,1kg,1134.45,1080,,平成31年1月26日（土）,suiexcel-7 (2).xls
くろまぐろ,85,1kg,4524.416666666667,2900,,平成31年1月28日（月）,suiexcel-8 (2).xls
きわだ,2688,1kg,2224.828965517241,540,,平成31年1月28日（月）,suiexcel-8 (2).xls
あじ,1664,1kg,1249.4397905759163,216,,平成31年1月28日（月）,suiexcel-8 (2).xls
さば,5025,1kg,378,270,,平成31年1月28日（月）,suiexcel-8 (2).xls
まいわし,2008,1kg,324,216,,平成31年1月28日（月）,suiexcel-8 (2).xls
養成ぶり,2894,1kg,1254.9478198713368,850,,平成31年1月28日（月）,suiexcel-8 (2).xls
養成まだい,5260,1kg,1691.1627906976746,700,,平成31年1月28日（月）,suiexcel-8 (2).xls
さごし,890,1kg,648,432,,平成31年1月28日（月）,suiexcel-8 (2).xls
養成はまち,818,1kg,1368.1252525252526,700,,平成31年1月28日（月）,suiexcel-8 (2).xls
養成かんぱち,2024,1kg,2496.295719844358,1350,,平成31年1月28日（月）,suiexcel-8 (2).xls
するめいか,385,1kg,810,702,,平成31年1月28日（月）,suiexcel-8 (2).xls
さけ,2393,1kg,2306.8786313750807,1190,,平成31年1月28日（月）,suiexcel-8 (2).xls
養成ふぐ,395,1kg,3888,1600,,平成31年1月28日（月）,suiexcel-8 (2).xls
たこ,336,1kg,11400,1512,,平成31年1月28日（月）,suiexcel-8 (2).xls
かに,180,1kg,4738.453781512605,2160,,平成31年1月28日（月）,suiexcel-8 (2).xls
はまぐり,508,1kg,1836,540,,平成31年1月28日（月）,suiexcel-8 (2).xls
あさり,1794,1kg,1062.7861445783133,432,,平成31年1月28日（月）,suiexcel-8 (2).xls
かき,4263,1kg,2376,864,,平成31年1月28日（月）,suiexcel-8 (2).xls
冷凍もんごいか,440,1kg,2808,864,,平成31年1月28日（月）,suiexcel-8 (2).xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月28日（月）,suiexcel-8 (2).xls
冷凍えび,1824,1kg,3016.1042345276874,972,,平成31年1月28日（月）,suiexcel-8 (2).xls
塩さば,6168,1kg,648,324,,平成31年1月28日（月）,suiexcel-8 (2).xls
塩さけ,644,1kg,1620,1080,,平成31年1月28日（月）,suiexcel-8 (2).xls
塩すけそうこ,1261,1kg,4298,972,,平成31年1月28日（月）,suiexcel-8 (2).xls
塩いわし,220,1kg,1166.4,475,,平成31年1月28日（月）,suiexcel-8 (2).xls
開干あじ,201,1kg,1997.5876288659792,864,,平成31年1月28日（月）,suiexcel-8 (2).xls
若干かれい,100,1kg,1944,864,,平成31年1月28日（月）,suiexcel-8 (2).xls
ちりめん,509,1kg,5539.1292134831465,1620,,平成31年1月28日（月）,suiexcel-8 (2).xls
かますごかまあげ,196,1kg,2174.4,1080,,平成31年1月28日（月）,suiexcel-8 (2).xls
くろまぐろ,4,1kg,5546,5546,,平成31年1月29日（火）,suiexcel-9 (2).xls
きわだ,2699,1kg,2752.6592356687897,540,,平成31年1月29日（火）,suiexcel-9 (2).xls
あじ,2202,1kg,906.379157427938,130,,平成31年1月29日（火）,suiexcel-9 (2).xls
さば,5474,1kg,391.35123749341756,270,,平成31年1月29日（火）,suiexcel-9 (2).xls
まいわし,791,1kg,324,216,,平成31年1月29日（火）,suiexcel-9 (2).xls
養成ぶり,2773,1kg,1326.358870967742,800,,平成31年1月29日（火）,suiexcel-9 (2).xls
養成まだい,4351,1kg,2112.5587467362925,972,,平成31年1月29日（火）,suiexcel-9 (2).xls
さごし,1891,1kg,2000,324,,平成31年1月29日（火）,suiexcel-9 (2).xls
養成はまち,539,1kg,1561.9,648,,平成31年1月29日（火）,suiexcel-9 (2).xls
養成かんぱち,1420,1kg,1799.9724137931034,1000,,平成31年1月29日（火）,suiexcel-9 (2).xls
するめいか,1425,1kg,881,756,,平成31年1月29日（火）,suiexcel-9 (2).xls
さけ,2474,1kg,2045.819538670285,400,,平成31年1月29日（火）,suiexcel-9 (2).xls
