品目,数量,単位,高値,安値,主な産地,日付,元ファイル
養成ふぐ,656,1kg,4504.743243243243,250,,平成27年1月20日（火）,suiexcel11.xls
たこ,298,1Kg,14000,195,,平成27年1月20日（火）,suiexcel11.xls
かに,938,1kg,2565.128404669261,130,,平成27年1月20日（火）,suiexcel11.xls
はまぐり,964,1kg,1404,490,,平成27年1月20日（火）,suiexcel11.xls
あさり,2869,1kg,984.0442374854481,90,,平成27年1月20日（火）,suiexcel11.xls
かき,2791,1kg,2808,40,,平成27年1月20日（火）,suiexcel11.xls
冷凍もんごいか,208,1kg,3045,630,,平成27年1月20日（火）,suiexcel11.xls
冷凍たこ,320,1kg,11000,756,,平成27年1月20日（火）,suiexcel11.xls
冷凍えび,1786,1kg,3689.064516129032,250,,平成27年1月20日（火）,suiexcel11.xls
塩さば,5390,1kg,813.0135669869983,140,,平成27年1月20日（火）,suiexcel11.xls
塩さけ,146,1kg,1600,1097,,平成27年1月20日（火）,suiexcel11.xls
塩すけそうこ,854,1kg,4569.730994152047,60,,平成27年1月20日（火）,suiexcel11.xls
塩いわし,1280,1kg,4362,180,,平成27年1月20日（火）,suiexcel11.xls
開干あじ,1276,1kg,2009,70,,平成27年1月20日（火）,suiexcel11.xls
若干かれい,266,1kg,4752,955,,平成27年1月20日（火）,suiexcel11.xls
ちりめん,3573,1kg,3024,1383,,平成27年1月20日（火）,suiexcel11.xls
茹かに,200,1kg,3780,2295,,平成27年1月20日（火）,suiexcel11.xls
くろまぐろ,395,1kg,4439.618798955614,1500,,平成27年1月22日（木）,suiexcel12.xls
きわだ,1864,1kg,1893.049275362319,216,,平成27年1月22日（木）,suiexcel12.xls
あじ,1362,1kg,4500,500,,平成27年1月22日（木）,suiexcel12.xls
さば,4455,1kg,1200,70,,平成27年1月22日（木）,suiexcel12.xls
まいわし,3592,1kg,248.9360675512666,108,,平成27年1月22日（木）,suiexcel12.xls
養成ぶり,5552,1kg,1188,750,,平成27年1月22日（木）,suiexcel12.xls
養成まだい,8733,1kg,1156,162,,平成27年1月22日（木）,suiexcel12.xls
さごし,1075,1kg,1080,500,,平成27年1月22日（木）,suiexcel12.xls
養成はまち,1504,1kg,1445.6746031746034,808,,平成27年1月22日（木）,suiexcel12.xls
養成かんぱち,2902,1kg,1688.7774158523343,638,,平成27年1月22日（木）,suiexcel12.xls
するめいか,8800,1kg,450,312,,平成27年1月22日（木）,suiexcel12.xls
さけ,2342,1kg,1785.2987136731776,240,,平成27年1月22日（木）,suiexcel12.xls
養成ふぐ,618,1kg,3867.0825082508254,400,,平成27年1月22日（木）,suiexcel12.xls
たこ,357,1kg,11000,195,,平成27年1月22日（木）,suiexcel12.xls
かに,792,1kg,3132.6666666666665,150,,平成27年1月22日（木）,suiexcel12.xls
はまぐり,1244,1kg,1404,138,,平成27年1月22日（木）,suiexcel12.xls
あさり,3627,1kg,968.3509645301804,90,,平成27年1月22日（木）,suiexcel12.xls
かき,32880,1kg,2592,60,,平成27年1月22日（木）,suiexcel12.xls
冷凍もんごいか,281,1kg,3353.925925925926,320,,平成27年1月22日（木）,suiexcel12.xls
冷凍たこ,220,1kg,1296,756,,平成27年1月22日（木）,suiexcel12.xls
冷凍えび,1081,1kg,3228.509977827051,250,,平成27年1月22日（木）,suiexcel12.xls
塩さば,4278,1kg,756,170,,平成27年1月22日（木）,suiexcel12.xls
塩さけ,1299,1kg,1080,864,,平成27年1月22日（木）,suiexcel12.xls
塩すけそうこ,876,1kg,3605.590277777778,72,,平成27年1月22日（木）,suiexcel12.xls
塩いわし,660,1kg,1656,180,,平成27年1月22日（木）,suiexcel12.xls
開干あじ,797,1kg,719,287,,平成27年1月22日（木）,suiexcel12.xls
若干かれい,596,1kg,4752,679,,平成27年1月22日（木）,suiexcel12.xls
ちりめん,2208,1kg,3456,1404,,平成27年1月22日（木）,suiexcel12.xls
茹かに,200,1kg,3780,1728,,平成27年1月22日（木）,suiexcel12.xls
かますごかまあげ,40,1kg,2700,1350,,平成27年1月22日（木）,suiexcel12.xls
きわだ,1936,1kg,2497.0399159663866,216,,平成27年1月23日（木）,suiexcel13.xls
あじ,1674,1kg,4800,486,,平成27年1月23日（木）,suiexcel13.xls
さば,1556,1kg,1500,648,,平成27年1月23日（木）,suiexcel13.xls
まいわし,1550,1kg,400,162,,平成27年1月23日（木）,suiexcel13.xls
養成ぶり,5446,1kg,1188,899,,平成27年1月23日（木）,suiexcel13.xls
養成まだい,5922,1kg,1404,233,,平成27年1月23日（木）,suiexcel13.xls
さごし,490,1kg,756,540,,平成27年1月23日（木）,suiexcel13.xls
養成はまち,749,1kg,1340.6666666666665,815,,平成27年1月23日（木）,suiexcel13.xls
養成かんぱち,1765,1kg,2014.0291438979962,868,,平成27年1月23日（木）,suiexcel13.xls
するめいか,3315,1kg,486,378,,平成27年1月23日（木）,suiexcel13.xls
さけ,1986,1kg,1631.9841269841268,972,,平成27年1月23日（木）,suiexcel13.xls
養成ふぐ,1404,1kg,4347.982389937107,1620,,平成27年1月23日（木）,suiexcel13.xls
たこ,257,1kg,13000,1477,,平成27年1月23日（木）,suiexcel13.xls
かに,1267,1kg,2802.4444444444443,1296,,平成27年1月23日（木）,suiexcel13.xls
はまぐり,1084,1kg,1404,509,,平成27年1月23日（木）,suiexcel13.xls
あさり,2527,1kg,1008.48046875,486,,平成27年1月23日（木）,suiexcel13.xls
かき,3099,1kg,2592,993,,平成27年1月23日（木）,suiexcel13.xls
冷凍もんごいか,229,1kg,3045,630,,平成27年1月23日（木）,suiexcel13.xls
冷凍たこ,1042,1kg,945,756,,平成27年1月23日（木）,suiexcel13.xls
冷凍えび,2484,1kg,3955.593220338983,788,,平成27年1月23日（木）,suiexcel13.xls
塩さば,4810,1kg,818.6516853932584,324,,平成27年1月23日（木）,suiexcel13.xls
塩さけ,881,1kg,2300,903,,平成27年1月23日（木）,suiexcel13.xls
塩すけそうこ,1118,1kg,4320,972,,平成27年1月23日（木）,suiexcel13.xls
塩いわし,1080,1kg,834.6,507,,平成27年1月23日（木）,suiexcel13.xls
開干あじ,675,1kg,871.6800000000001,287,,平成27年1月23日（木）,suiexcel13.xls
若干かれい,350,1kg,3499,441,,平成27年1月23日（木）,suiexcel13.xls
ちりめん,4013,1kg,3186,1132.3367776502105,,平成27年1月23日（木）,suiexcel13.xls
茹かに,200,1kg,3780,2025,,平成27年1月23日（木）,suiexcel13.xls
かますごかまあげ,40,1kg,1350,1350,,平成27年1月23日（木）,suiexcel13.xls
くろまぐろ,193,1kg,3474.3005181347153,3187,,平成27年1月24日（土）,suiexcel14.xls
きわだ,1336,1kg,2298.4231678487,216,,平成27年1月24日（土）,suiexcel14.xls
あじ,1532,1kg,2800,324,,平成27年1月24日（土）,suiexcel14.xls
さば,1042,1kg,1600,810,,平成27年1月24日（土）,suiexcel14.xls
養成ぶり,6290,1kg,1188,905,,平成27年1月24日（土）,suiexcel14.xls
養成まだい,6802,1kg,1440,540,,平成27年1月24日（土）,suiexcel14.xls
さごし,511,1kg,756,540,,平成27年1月24日（土）,suiexcel14.xls
養成はまち,1092,1kg,1675.6666666666665,916,,平成27年1月24日（土）,suiexcel14.xls
養成かんぱち,2213,1kg,1847.5176470588235,968,,平成27年1月24日（土）,suiexcel14.xls
するめいか,2675,1kg,2500,486,,平成27年1月24日（土）,suiexcel14.xls
さけ,3778,1kg,1593.2867373245488,922,,平成27年1月24日（土）,suiexcel14.xls
養成ふぐ,1080,1kg,4481.607843137255,1200,,平成27年1月24日（土）,suiexcel14.xls
たこ,294,1Kg,8000,200,,平成27年1月24日（土）,suiexcel14.xls
かに,1509,1kg,2810.7766714082504,1455,,平成27年1月24日（土）,suiexcel14.xls
はまぐり,1074,1kg,1404,503,,平成27年1月24日（土）,suiexcel14.xls
あさり,2761,1kg,959.991902834008,486,,平成27年1月24日（土）,suiexcel14.xls
かき,4150,1kg,2592,993,,平成27年1月24日（土）,suiexcel14.xls
冷凍もんごいか,230,1kg,3045,630,,平成27年1月24日（土）,suiexcel14.xls
冷凍たこ,200,1kg,945,756,,平成27年1月24日（土）,suiexcel14.xls
冷凍えび,901,1kg,3491.691029900332,788,,平成27年1月24日（土）,suiexcel14.xls
塩さば,4270,1kg,737.6673170731707,324,,平成27年1月24日（土）,suiexcel14.xls
塩さけ,112,1kg,1081.544642857143,1081.544642857143,,平成27年1月24日（土）,suiexcel14.xls
塩すけそうこ,163,1kg,3950.044117647059,2011,,平成27年1月24日（土）,suiexcel14.xls
塩いわし,200,1kg,900,540,,平成27年1月24日（土）,suiexcel14.xls
開干あじ,1375,1kg,2009,288,,平成27年1月24日（土）,suiexcel14.xls
若干かれい,82,1kg,3888,780.9230769230769,,平成27年1月24日（土）,suiexcel14.xls
ちりめん,2469,1kg,3510,1512,,平成27年1月24日（土）,suiexcel14.xls
茹かに,206,1kg,3780,2160,,平成27年1月24日（土）,suiexcel14.xls
かますごかまあげ,42,1kg,1324.2857142857142,1324.2857142857142,,平成27年1月24日（土）,suiexcel14.xls
くろまぐろ,182,1kg,3736.5824175824173,2868,,平成27年1月26日（月）,suiexcel15.xls
きわだ,1092,1kg,3476.4242424242425,216,,平成27年1月26日（月）,suiexcel15.xls
あじ,1710,1kg,5000,216,,平成27年1月26日（月）,suiexcel15.xls
さば,3274,1kg,1200,413,,平成27年1月26日（月）,suiexcel15.xls
まいわし,5338,1kg,400,162,,平成27年1月26日（月）,suiexcel15.xls
養成ぶり,8419,1kg,1188,905,,平成27年1月26日（月）,suiexcel15.xls
養成まだい,11895,1kg,1310.828642384106,351,,平成27年1月26日（月）,suiexcel15.xls
さごし,1081,1kg,756,540,,平成27年1月26日（月）,suiexcel15.xls
養成はまち,1676,1kg,1632.9618055555557,216,,平成27年1月26日（月）,suiexcel15.xls
養成かんぱち,3172,1kg,1777.956603773585,644,,平成27年1月26日（月）,suiexcel15.xls
するめいか,9565,1kg,450,324,,平成27年1月26日（月）,suiexcel15.xls
さけ,2045,1kg,2217.1809523809525,756,,平成27年1月26日（月）,suiexcel15.xls
養成ふぐ,579,1kg,4280.890804597701,2000,,平成27年1月26日（月）,suiexcel15.xls
たこ,255,1kg,7700,860,,平成27年1月26日（月）,suiexcel15.xls
かに,450,1kg,4669.264150943396,1620,,平成27年1月26日（月）,suiexcel15.xls
はまぐり,956,1kg,2376,502,,平成27年1月26日（月）,suiexcel15.xls
あさり,2825,1kg,1008.1125,486,,平成27年1月26日（月）,suiexcel15.xls
かき,3398,1kg,3780,1276,,平成27年1月26日（月）,suiexcel15.xls
冷凍もんごいか,208,1kg,3045,630,,平成27年1月26日（月）,suiexcel15.xls
冷凍たこ,200,1kg,945,756,,平成27年1月26日（月）,suiexcel15.xls
冷凍えび,816,1kg,3231.1650485436894,788,,平成27年1月26日（月）,suiexcel15.xls
塩さば,4934,1kg,914.1607044578977,324,,平成27年1月26日（月）,suiexcel15.xls
塩さけ,1352,1kg,2300,809,,平成27年1月26日（月）,suiexcel15.xls
塩すけそうこ,1410,1kg,2894.4044943820227,1350,,平成27年1月26日（月）,suiexcel15.xls
塩いわし,7080,1kg,843.7721393034826,270,,平成27年1月26日（月）,suiexcel15.xls
開干あじ,1285,1kg,1228.0718562874251,314,,平成27年1月26日（月）,suiexcel15.xls
若干かれい,244,1kg,3888,747.3103448275862,,平成27年1月26日（月）,suiexcel15.xls
ちりめん,2084,1kg,3510,1566,,平成27年1月26日（月）,suiexcel15.xls
茹かに,530,1kg,3780,2565,,平成27年1月26日（月）,suiexcel15.xls
かますごかまあげ,76,1kg,1198.657894736842,1198.657894736842,,平成27年1月26日（月）,suiexcel15.xls
くろまぐろ,70,1kg,2907.6714285714284,2907.6714285714284,,平成27年1月27日（火）,suiexcel16.xls
きわだ,1516,1kg,1956.4137931034484,216,,平成27年1月27日（火）,suiexcel16.xls
あじ,2803,1kg,9200,324,,平成27年1月27日（火）,suiexcel16.xls
さば,11392,1kg,1000,162,,平成27年1月27日（火）,suiexcel16.xls
まいわし,5938,1kg,450,162,,平成27年1月27日（火）,suiexcel16.xls
養成ぶり,5651,1kg,1188,897,,平成27年1月27日（火）,suiexcel16.xls
養成まだい,4942,1kg,1404,594,,平成27年1月27日（火）,suiexcel16.xls
さごし,2714,1kg,1800,324,,平成27年1月27日（火）,suiexcel16.xls
養成はまち,754,1kg,1309.55737704918,1048,,平成27年1月27日（火）,suiexcel16.xls
養成かんぱち,3557,1kg,1763.5879828326179,216,,平成27年1月27日（火）,suiexcel16.xls
するめいか,6840,1kg,500,324,,平成27年1月27日（火）,suiexcel16.xls
さけ,2418,1kg,1613.967681498829,972,,平成27年1月27日（火）,suiexcel16.xls
養成ふぐ,377,1kg,4760.833333333333,1800,,平成27年1月27日（火）,suiexcel16.xls
たこ,261,1Kg,9900,600,,平成27年1月27日（火）,suiexcel16.xls
かに,629,1kg,4133.058823529412,648,,平成27年1月27日（火）,suiexcel16.xls
はまぐり,1180,1kg,864,432,,平成27年1月27日（火）,suiexcel16.xls
あさり,2855,1kg,993.2710059171598,486,,平成27年1月27日（火）,suiexcel16.xls
かき,2938,1kg,2623,1470,,平成27年1月27日（火）,suiexcel16.xls
冷凍もんごいか,200,1kg,3045,630,,平成27年1月27日（火）,suiexcel16.xls
冷凍たこ,210,1kg,1822,756,,平成27年1月27日（火）,suiexcel16.xls
冷凍えび,1463,1kg,3808.882506527415,788,,平成27年1月27日（火）,suiexcel16.xls
塩さば,4828,1kg,837.9107611548557,324,,平成27年1月27日（火）,suiexcel16.xls
塩さけ,1306,1kg,2200,910,,平成27年1月27日（火）,suiexcel16.xls
塩すけそうこ,1310,1kg,4320,972,,平成27年1月27日（火）,suiexcel16.xls
塩いわし,380,1kg,806.9538461538461,270,,平成27年1月27日（火）,suiexcel16.xls
開干あじ,924,1kg,2009,306,,平成27年1月27日（火）,suiexcel16.xls
若干かれい,127,1kg,3564,890.3414634146342,,平成27年1月27日（火）,suiexcel16.xls
ちりめん,2492,1kg,2916,1291,,平成27年1月27日（火）,suiexcel16.xls
茹かに,200,1kg,3780,2160,,平成27年1月27日（火）,suiexcel16.xls
かますごかまあげ,56,1kg,1118.5714285714287,1118.5714285714287,,平成27年1月27日（火）,suiexcel16.xls
くろまぐろ,238,1kg,3737.958333333333,2869,,平成27年1月29日（木）,suiexcel17.xls
きわだ,2117,1kg,2540.369546621044,216,,平成27年1月29日（木）,suiexcel17.xls
あじ,218,1kg,2733.4117647058824,216,,平成27年1月29日（木）,suiexcel17.xls
さば,8344,1kg,497.2584269662922,324,,平成27年1月29日（木）,suiexcel17.xls
まいわし,3613,1kg,274.75,108,,平成27年1月29日（木）,suiexcel17.xls
養成ぶり,6110,1kg,1188,906,,平成27年1月29日（木）,suiexcel17.xls
養成まだい,6812,1kg,1484.8258754863814,617,,平成27年1月29日（木）,suiexcel17.xls
さごし,1237,1kg,756,502,,平成27年1月29日（木）,suiexcel17.xls
養成はまち,996,1kg,1446.8870967741937,429,,平成27年1月29日（木）,suiexcel17.xls
養成かんぱち,2672,1kg,1771.621287128713,648,,平成27年1月29日（木）,suiexcel17.xls
するめいか,8420,1kg,800,324,,平成27年1月29日（木）,suiexcel17.xls
さけ,1860,1kg,2167.772122614228,1204,,平成27年1月29日（木）,suiexcel17.xls
養成ふぐ,890,1kg,3980.8733624454153,1600,,平成27年1月29日（木）,suiexcel17.xls
たこ,424,1Kg,7200,918,,平成27年1月29日（木）,suiexcel17.xls
かに,747,1kg,3393.761061946903,1404,,平成27年1月29日（木）,suiexcel17.xls
はまぐり,954,1kg,1728,521,,平成27年1月29日（木）,suiexcel17.xls
あさり,3773,1kg,974.3003412969283,432,,平成27年1月29日（木）,suiexcel17.xls
かき,3239,1kg,2592,1116,,平成27年1月29日（木）,suiexcel17.xls
冷凍もんごいか,372,1kg,3045,630,,平成27年1月29日（木）,suiexcel17.xls
冷凍たこ,275,1kg,945,756,,平成27年1月29日（木）,suiexcel17.xls
冷凍えび,778,1kg,4135.775280898876,788,,平成27年1月29日（木）,suiexcel17.xls
塩さば,2906,1kg,947.5819295558958,324,,平成27年1月29日（木）,suiexcel17.xls
塩さけ,440,1kg,1700,889,,平成27年1月29日（木）,suiexcel17.xls
塩すけそうこ,979,1kg,3167.68039538715,1080,,平成27年1月29日（木）,suiexcel17.xls
塩いわし,2310,1kg,1189.858064516129,270,,平成27年1月29日（木）,suiexcel17.xls
開干あじ,962,1kg,1008,324,,平成27年1月29日（木）,suiexcel17.xls
若干かれい,104,1kg,4752,851.2941176470588,,平成27年1月29日（木）,suiexcel17.xls
ちりめん,3953,1kg,3564,1116,,平成27年1月29日（木）,suiexcel17.xls
茹かに,200,1kg,4752,2314,,平成27年1月29日（木）,suiexcel17.xls
くろまぐろ,137,1kg,3595.299270072993,3048,,平成27年1月30日（金）,suiexcel18.xls
きわだ,1909,1kg,2089.703703703704,216,,平成27年1月30日（金）,suiexcel18.xls
あじ,500,1kg,1124,432,,平成27年1月30日（金）,suiexcel18.xls
さば,6424,1kg,1500,270,,平成27年1月30日（金）,suiexcel18.xls
まいわし,2790,1kg,300,162,,平成27年1月30日（金）,suiexcel18.xls
養成ぶり,4116,1kg,1188,897,,平成27年1月30日（金）,suiexcel18.xls
養成まだい,5333,1kg,1156,659,,平成27年1月30日（金）,suiexcel18.xls
さごし,260,1kg,756,540,,平成27年1月30日（金）,suiexcel18.xls
養成はまち,867,1kg,1337.1986970684038,815,,平成27年1月30日（金）,suiexcel18.xls
養成かんぱち,1717,1kg,1760.1457858769932,815,,平成27年1月30日（金）,suiexcel18.xls
するめいか,2975,1kg,1800,378,,平成27年1月30日（金）,suiexcel18.xls
さけ,1891,1kg,1370,972,,平成27年1月30日（金）,suiexcel18.xls
養成ふぐ,1135,1kg,4574.201030927835,1200,,平成27年1月30日（金）,suiexcel18.xls
たこ,245,1kg,8000,870,,平成27年1月30日（金）,suiexcel18.xls
かに,966,1kg,2767.329411764706,1449,,平成27年1月30日（金）,suiexcel18.xls
はまぐり,925,1kg,1700,623,,平成27年1月30日（金）,suiexcel18.xls
あさり,2648,1kg,987.6645768025078,432,,平成27年1月30日（金）,suiexcel18.xls
かき,3071,1kg,2808,1170,,平成27年1月30日（金）,suiexcel18.xls
冷凍もんごいか,237,1kg,3045,630,,平成27年1月30日（金）,suiexcel18.xls
冷凍たこ,233,1kg,945,648,,平成27年1月30日（金）,suiexcel18.xls
冷凍えび,857,1kg,4559.015228426396,788,,平成27年1月30日（金）,suiexcel18.xls
塩さば,3050,1kg,724.6366863905325,324,,平成27年1月30日（金）,suiexcel18.xls
塩さけ,34,1kg,1271.2352941176468,1186,,平成27年1月30日（金）,suiexcel18.xls
塩すけそうこ,1744,1kg,4320,1134,,平成27年1月30日（金）,suiexcel18.xls
塩いわし,5330,1kg,837.9,270,,平成27年1月30日（金）,suiexcel18.xls
開干あじ,513,1kg,1200,346,,平成27年1月30日（金）,suiexcel18.xls
若干かれい,139,1kg,3564,702,,平成27年1月30日（金）,suiexcel18.xls
ちりめん,1425,1kg,2916,1409.8659898477158,,平成27年1月30日（金）,suiexcel18.xls
茹かに,200,1kg,3672,1890,,平成27年1月30日（金）,suiexcel18.xls
くろまぐろ,137,1kg,3601.7664233576643,3051,,平成27年1月31日（土）,suiexcel19.xls
きわだ,1276,1kg,2121.5801104972375,216,,平成27年1月31日（土）,suiexcel19.xls
あじ,858,1kg,1800,702,,平成27年1月31日（土）,suiexcel19.xls
