品目,数量,単位,高値,中値,安値,主な産地,日付,元ファイル
かき,742,1kg,4000,0,900,宮城  広島  他,令和5年10月27日（金）,suiexcel-3 (67).xls
冷凍もんごいか,48,1Kg,4320,3780,1026,ﾀｲ  他,令和5年10月27日（金）,suiexcel-3 (67).xls
冷凍たこ,88,1Kg,2376,2160,1566,ﾓｰﾘﾀﾆｱ  他,令和5年10月27日（金）,suiexcel-3 (67).xls
冷凍えび,1195,1Kg,2322,1826,972,ｲﾝﾄﾞ  他,令和5年10月27日（金）,suiexcel-3 (67).xls
塩さば,1122,1kg,780,0,590,ﾉﾙｳｪｰ  他,令和5年10月27日（金）,suiexcel-3 (67).xls
塩さけ,262,1kg,1300,0,900,ﾁﾘ  他,令和5年10月27日（金）,suiexcel-3 (67).xls
塩すけそうこ,166,1kg,2780,0,2080,ﾛｼｱ  他,令和5年10月27日（金）,suiexcel-3 (67).xls
塩さんま,225,1kg,1430,0,960,北海道  他,令和5年10月27日（金）,suiexcel-3 (67).xls
開干さんま,200,1Kg,2160,0,1404,北海道  他,令和5年10月27日（金）,suiexcel-3 (67).xls
開干あじ,295,1Kg,1944,0,1080,長崎  他,令和5年10月27日（金）,suiexcel-3 (67).xls
若干かれい,200,1Kg,1620,0,972,島根  他,令和5年10月27日（金）,suiexcel-3 (67).xls
ちりめん,2181,1Kg,3672,0,972,兵庫  大分  他,令和5年10月27日（金）,suiexcel-3 (67).xls
茹たこ,100,1Kg,2376,0,2160,ﾓｰﾘﾀﾆｱ  他,令和5年10月27日（金）,suiexcel-3 (67).xls
くろまぐろ,1630,1kg,4104,3240,2700,長崎  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
きわだ,1770,1kg,2700,1350,648,高知  千葉  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
あじ,789,1kg,4200,0,200,三重  長崎  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
さば,2217,1kg,540,0,432,長崎  鹿児島  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
まいわし,2625,1kg,432,0,324,千葉  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
さんま,1196,1kg,3500,0,1130,北海道  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
養成ぶり,943,1kg,1980,0,1100,愛媛  大分  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
養成まだい,5194,1Kg,1350,0,540,愛媛  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
さわら,505,1kg,1296,0,1080,韓国  ｱﾒﾘｶ  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
かれい,219,1kg,900,0,480,高知  兵庫  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
養成はまち,796,1Kg,1296,0,1080,愛媛  徳島  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
養成かんぱち,1953,1kg,2106,0,1080,鹿児島  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
するめいか,672,1kg,972,0,864,宮城  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
いさぎ,21,1kg,2500,0,1350,長崎  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
さけ,11754,1kg,1404,0,1080,北海道  ﾉﾙｳｪｰ  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
はまぐり,275,1kg,1944,0,756,千葉  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
あさり,588,1kg,1404,0,486,韓国  熊本  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
かき,974,1kg,6000,0,550,宮城  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
冷凍もんごいか,50,1kg,4320,3780,1026,ﾀｲ  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
冷凍たこ,990,1kg,1550,0,1450,ﾓﾛｯｺ  ﾓｰﾘﾀﾆｱ  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
冷凍えび,1941,1kg,3000,0,830,ｲﾝﾄﾞ  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
塩さば,1508,1kg,960,0,500,ﾉﾙｳｪｰ  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
塩さけ,1120,1kg,2100,0,200,ﾁﾘ  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
塩すけそうこ,320,1kg,2780,0,1850,ﾛｼｱ  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
塩さんま,473,1kg,1430,0,960,北海道  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
開干さんま,200,1kg,2160,0,1404,北海道  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
開干あじ,542,1kg,1250,0,570,国産  長崎  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
若干かれい,200,1kg,2052,0,972,島根  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
ちりめん,1940,1kg,1944,0,1296,兵庫  大分  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
茹たこ,100,1kg,2376,0,2160,ﾓｰﾘﾀﾆｱ  他,令和5年10月7日（土）,suiexcel-4 (5).xlsx
くろまぐろ,1218,1kg,3996,3726,3618,三重  長崎  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
きわだ,1265,1kg,2700,1728,324,ｲﾝﾄﾞﾈｼｱ  千葉  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
あじ,1593,1kg,972,0,864,長崎  三重  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
さば,2044,1kg,540,0,432,長崎  鹿児島  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
まいわし,600,1kg,370,0,320,千葉  鳥取  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
さんま,270,1kg,1310,1310,1310,北海道  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
養成ぶり,778,1kg,1620,0,1512,大分  愛媛  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
養成まだい,5762,1kg,1300,0,800,愛媛  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
さわら,1051,1kg,1188,0,972,韓国  ｱﾒﾘｶ  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
かれい,238,1kg,900,900,900,高知  鳥取  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
養成はまち,789,1kg,1470,0,1070,愛媛  徳島  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
養成かんぱち,1847,1kg,1850,0,1550,鹿児島  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
するめいか,1630,1kg,1134,0,1026,鳥取  青森  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
いさぎ,132,1kg,1512,0,1296,福岡  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
さけ,7898,1kg,2600,0,380,ﾉﾙｳｪｰ  北海道  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
はまぐり,390,1kg,1944,0,756,千葉  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
あさり,888,1kg,1404,0,540,韓国  熊本  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
かき,594,1kg,6000,0,970,宮城  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
冷凍もんごいか,101,1kg,950,950,950,ﾓﾛｯｺ  ﾀｲ  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
冷凍たこ,85,1kg,2376,2160,1566,ﾓｰﾘﾀﾆｱ  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
冷凍えび,1650,1kg,2322,1826,972,ｲﾝﾄﾞ  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
塩さば,1152,1kg,980,0,290,ﾉﾙｳｪｰ  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
塩さけ,1370,1kg,1550,0,600,ﾁﾘ  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
塩すけそうこ,199,1kg,2640,0,980,ﾛｼｱ  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
塩さんま,1073,1kg,1430,0,960,北海道  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
開干さんま,223,1kg,2160,0,1404,北海道  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
開干あじ,469,1kg,1250,0,120,国産  長崎  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
若干かれい,200,1kg,2700,0,972,島根  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
ちりめん,1346,1kg,3780,0,3132,兵庫  大分  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
茹たこ,300,1kg,2376,0,2160,ﾓｰﾘﾀﾆｱ  他,令和5年10月10日（火）,suiexcel-5 (9).xlsx
くろまぐろ,430,1kg,3996,3996,3996,長崎  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
きわだ,442,1kg,1350,0,1080,宮崎  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
あじ,520,1kg,2500,0,330,三重  宮崎  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
さば,1626,1kg,540,0,432,富山  鹿児島  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
まいわし,870,1kg,432,0,324,静岡  千葉  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
さんま,2980,1kg,3250,0,750,北海道  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
養成ぶり,189,1kg,1620,0,1512,大分  愛媛  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
養成まだい,2732,1Kg,1350,0,540,愛媛  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
さわら,258,1kg,1620,0,1404,韓国  ｱﾒﾘｶ  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
かれい,705,1kg,1400,0,400,高知  兵庫  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
養成はまち,337,1kg,1296,0,1080,徳島  愛媛  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
養成かんぱち,953,1kg,2106,0,1080,鹿児島  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
するめいか,925,1kg,1134,0,1026,福井  青森  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
いさぎ,143,1kg,1080,0,864,福岡  長崎  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
さけ,3153,1kg,2600,0,400,ﾉﾙｳｪｰ  北海道  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
はまぐり,185,1kg,1944,0,1080,千葉  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
あさり,449,1kg,1404,0,486,韓国  熊本  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
かき,393,1kg,4000,0,1000,宮城  広島  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
冷凍もんごいか,55,1kg,4320,3780,1026,ﾀｲ  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
冷凍たこ,85,1kg,2376,2160,1566,ﾓｰﾘﾀﾆｱ  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
冷凍えび,1590,1kg,2322,1826,972,ｲﾝﾄﾞ  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
塩さば,1772,1kg,800,0,500,ﾉﾙｳｪｰ  国産  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
塩さけ,5793,1kg,1700,0,450,ﾁﾘ  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
塩すけそうこ,127,1kg,2780,0,1050,ﾛｼｱ  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
塩さんま,38,1kg,960,960,960,北海道  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
開干さんま,100,1kg,2160,0,1404,北海道  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
開干あじ,138,1kg,1944,0,1080,長崎  国産  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
若干かれい,100,1kg,1620,0,972,島根  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
ちりめん,1311,1kg,3132,0,2052,兵庫  大分  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
茹たこ,100,1kg,2376,0,2160,ﾓｰﾘﾀﾆｱ  他,令和5年10月11日（水）,suiexcel-6 (14).xlsx
くろまぐろ,805,1kg,3996,3780,3240,三重  長崎  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
きわだ,745,1kg,2160,1566,756,ｲﾝﾄﾞﾈｼｱ  千葉  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
あじ,551,1kg,3000,0,300,三重  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
さば,1290,1kg,594,0,486,青森  鹿児島  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
まいわし,90,1kg,370,0,330,千葉  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
さんま,4724,1kg,3000,0,750,北海道  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
養成ぶり,236,1kg,1512,0,1080,大分  愛媛  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
養成まだい,2807,1Kg,1350,0,540,愛媛  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
さわら,661,1kg,2200,0,860,ｱﾒﾘｶ  韓国  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
かれい,180,1kg,900,900,900,高知  鳥取  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
養成はまち,338,1kg,1420,0,1100,愛媛  徳島  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
養成かんぱち,835,1kg,2106,0,1080,鹿児島  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
するめいか,406,1kg,972,0,864,宮城  青森  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
いさぎ,15,1kg,1512,0,1296,熊本  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
さけ,6258,1kg,2600,0,400,ﾉﾙｳｪｰ  北海道  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
はまぐり,280,1kg,1944,0,756,千葉  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
あさり,406,1kg,1404,0,486,韓国  熊本  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
かき,495,1kg,6000,0,970,宮城  広島  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
冷凍もんごいか,72,1kg,4320,3780,1026,ﾀｲ  ﾓﾛｯｺ  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
冷凍たこ,85,1kg,2376,2160,1566,ﾓｰﾘﾀﾆｱ  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
冷凍えび,1076,1kg,2322,1826,972,ｲﾝﾄﾞ  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
塩さば,584,1kg,1430,0,500,ﾉﾙｳｪｰ  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
塩さけ,1272,1kg,1250,0,620,ﾁﾘ  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
塩すけそうこ,53,1kg,2570,0,2200,ﾛｼｱ  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
塩さんま,30,1kg,960,960,960,北海道  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
開干さんま,210,1kg,2160,0,1404,北海道  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
開干あじ,497,1kg,1300,0,570,国産  長崎  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
若干かれい,100,1kg,2160,0,972,島根  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
ちりめん,840,1kg,3888,0,2916,兵庫  大分  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
茹たこ,100,1kg,2376,0,2160,ﾓｰﾘﾀﾆｱ  他,令和5年10月12日（木）,suiexcel-7 (15).xlsx
くろまぐろ,1057,1Kg,3996,3024,2700,長崎  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
きわだ,1314,1Kg,2700,1512,1458,高知  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
あじ,845,1Kg,972,0,864,鳥取  三重  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
さば,2855,1Kg,648,0,540,富山  鹿児島  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
まいわし,960,1Kg,378,0,270,鳥取  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
さんま,6574,1kg,3250,0,680,北海道  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
養成ぶり,736,1Kg,1350,0,972,大分  愛媛  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
養成まだい,5648,1Kg,1350,0,540,愛媛  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
さわら,598,1Kg,1728,0,1512,愛媛  ｱﾒﾘｶ  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
かれい,249,1Kg,1512,0,1296,鳥取  高知  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
養成はまち,535,1Kg,1350,0,1080,香川  愛媛  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
養成かんぱち,1272,1Kg,2106,0,1080,鹿児島  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
するめいか,2000,1Kg,1080,0,972,宮城  青森  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
いさぎ,8,1kg,1300,1300,1300,長崎  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
さけ,8576,1Kg,1404,0,1188,北海道  ﾉﾙｳｪｰ  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
はまぐり,290,1Kg,2160,0,756,千葉  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
あさり,633,1Kg,1620,0,594,韓国  熊本  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
かき,989,1kg,4000,0,970,宮城  広島  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
冷凍もんごいか,60,1Kg,4320,3780,1026,ﾀｲ  ﾓﾛｯｺ  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
冷凍たこ,85,1Kg,2376,2160,1566,ﾓｰﾘﾀﾆｱ  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
冷凍えび,1515,1Kg,2322,1826,972,ｲﾝﾄﾞ  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
塩さば,1310,1kg,880,0,500,ﾉﾙｳｪｰ  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
塩さけ,4865,1kg,2750,0,300,ﾁﾘ  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
塩すけそうこ,143,1kg,2570,0,1050,ﾛｼｱ  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
塩さんま,90,1kg,1430,0,960,北海道  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
開干さんま,216,1Kg,2160,0,1404,北海道  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
開干あじ,352,1Kg,1944,0,1080,長崎  国産  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
若干かれい,100,1Kg,2052,0,972,島根  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
ちりめん,2483,1Kg,2700,0,1944,兵庫  大分  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
茹たこ,100,1Kg,2376,0,1728,ﾓｰﾘﾀﾆｱ  他,令和5年10月14日（土）,suiexcel-8 (16).xlsx
くろまぐろ,910,1kg,3996,3888,3726,長崎  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
きわだ,940,1kg,2700,1728,1188,高知  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
あじ,688,1kg,1200,0,300,三重  愛知  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
さば,1715,1kg,594,0,486,富山  鹿児島  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
まいわし,675,1kg,432,0,324,鳥取  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
さんま,6938,1kg,2750,0,680,北海道  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
養成ぶり,519,1kg,1650,0,1100,愛媛  大分  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
養成まだい,3474,1Kg,1350,0,540,愛媛  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
さわら,478,1kg,4500,0,800,ｱﾒﾘｶ  韓国  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
かれい,624,1kg,1512,0,1296,福井  高知  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
養成はまち,420,1kg,1350,0,1080,徳島  愛媛  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
養成かんぱち,1047,1kg,2106,0,1080,鹿児島  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
するめいか,786,1kg,1296,0,1188,鳥取  青森  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
いさぎ,32,1kg,1600,0,1200,長崎  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
さけ,7458,1kg,2600,0,680,ﾉﾙｳｪｰ  北海道  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
はまぐり,288,0,1500,1500,1500,千葉  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
あさり,519,1kg,1620,0,594,韓国  熊本  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
かき,597,1kg,4000,0,970,宮城  広島  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
冷凍もんごいか,69,1kg,4320,3780,1026,ﾀｲ  ﾓﾛｯｺ  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
冷凍たこ,88,1kg,2376,2160,1566,ﾓｰﾘﾀﾆｱ  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
冷凍えび,1354,1kg,2322,1826,972,ｲﾝﾄﾞ  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
塩さば,1422,1kg,880,0,500,ﾉﾙｳｪｰ  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
塩さけ,878,1kg,1190,0,350,ﾁﾘ  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
塩すけそうこ,87,1kg,2830,0,1600,ﾛｼｱ  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
塩さんま,98,1kg,1000,1000,1000,北海道  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
開干さんま,204,1kg,2160,0,1404,北海道  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
開干あじ,274,1kg,1944,0,864,長崎  国産  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
若干かれい,284,1kg,1620,0,972,島根  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
ちりめん,4314,1kg,3780,0,1512,兵庫  大分  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
茹たこ,100,1kg,2376,0,2160,ﾓｰﾘﾀﾆｱ  他,令和5年10月13日（金）,suiexcel-9 (18).xlsx
くろまぐろ,859,1kg,3996,0,3726,新潟  他,令和5年10月16日（月）,suiexcel-10 (18).xlsx
きわだ,692,1kg,2700,2160,1566,ｲﾝﾄﾞﾈｼｱ  千葉  他,令和5年10月16日（月）,suiexcel-10 (18).xlsx
あじ,810,1kg,864,0,756,長崎  三重  他,令和5年10月16日（月）,suiexcel-10 (18).xlsx
さば,1882,1kg,486,0,378,鹿児島  他,令和5年10月16日（月）,suiexcel-10 (18).xlsx
まいわし,168,1kg,432,0,324,鳥取  他,令和5年10月16日（月）,suiexcel-10 (18).xlsx
さんま,5986,1kg,1750,0,750,北海道  他,令和5年10月16日（月）,suiexcel-10 (18).xlsx
養成ぶり,377,1kg,1512,0,1080,大分  愛媛  他,令和5年10月16日（月）,suiexcel-10 (18).xlsx
養成まだい,5106,1kg,1250,0,830,愛媛  他,令和5年10月16日（月）,suiexcel-10 (18).xlsx
