品目,数量,単位,高値,安値,主な産地,日付,元ファイル
養成まだい,4007,1kg,1350,550,,令和2年1月21日（火）,suiexcel-11 (12).xls
さごし,80,1kg,864,648,,令和2年1月21日（火）,suiexcel-11 (12).xls
養成はまち,669,1kg,1188,900,,令和2年1月21日（火）,suiexcel-11 (12).xls
養成かんぱち,755,1kg,1944,1300,,令和2年1月21日（火）,suiexcel-11 (12).xls
するめいか,1145,1kg,1100,560,,令和2年1月21日（火）,suiexcel-11 (12).xls
さけ,3392,1kg,2070,300,,令和2年1月21日（火）,suiexcel-11 (12).xls
養成ふぐ,391,1kg,2808,2160,,令和2年1月21日（火）,suiexcel-11 (12).xls
たこ,314,1kg,4330,864,,令和2年1月21日（火）,suiexcel-11 (12).xls
かに,189,1kg,5000,520,,令和2年1月21日（火）,suiexcel-11 (12).xls
はまぐり,245,1kg,2160,300,,令和2年1月21日（火）,suiexcel-11 (12).xls
あさり,2544,1kg,1080,240,,令和2年1月21日（火）,suiexcel-11 (12).xls
かき,5623,1kg,3600,110,,令和2年1月21日（火）,suiexcel-11 (12).xls
冷凍もんごいか,300,1kg,3888,972,,令和2年1月21日（火）,suiexcel-11 (12).xls
冷凍たこ,100,1kg,2484,1188,,令和2年1月21日（火）,suiexcel-11 (12).xls
冷凍えび,1454,1kg,3780,810,,令和2年1月21日（火）,suiexcel-11 (12).xls
塩さば,3394,1kg,930,420,,令和2年1月21日（火）,suiexcel-11 (12).xls
塩さけ,1916,1kg,1650,600,,令和2年1月21日（火）,suiexcel-11 (12).xls
塩すけそうこ,322,1kg,1800,1200,,令和2年1月21日（火）,suiexcel-11 (12).xls
塩いわし,470,1kg,540,432,,令和2年1月21日（火）,suiexcel-11 (12).xls
開干あじ,444,1kg,1296,300,,令和2年1月21日（火）,suiexcel-11 (12).xls
若干かれい,116,1kg,1620,700,,令和2年1月21日（火）,suiexcel-11 (12).xls
ちりめん,538,1kg,2000,600,,令和2年1月21日（火）,suiexcel-11 (12).xls
かますごかまあげ,20,1kg,1620,1620,,令和2年1月21日（火）,suiexcel-11 (12).xls
くろまぐろ,349,1kg,3700,2000,,令和2年1月23日（木）,suiexcel-12 (12).xls
きわだ,865,1kg,2320,1100,,令和2年1月23日（木）,suiexcel-12 (12).xls
あじ,1767,1kg,1000,180,,令和2年1月23日（木）,suiexcel-12 (12).xls
さば,2375,1kg,900,220,,令和2年1月23日（木）,suiexcel-12 (12).xls
まいわし,1818,1kg,400,230,,令和2年1月23日（木）,suiexcel-12 (12).xls
養成ぶり,2729,1kg,2430,240,,令和2年1月23日（木）,suiexcel-12 (12).xls
養成まだい,4741,1kg,1375,100,,令和2年1月23日（木）,suiexcel-12 (12).xls
さごし,825,1kg,660,370,,令和2年1月23日（木）,suiexcel-12 (12).xls
養成はまち,1159,1kg,1210,700,,令和2年1月23日（木）,suiexcel-12 (12).xls
養成かんぱち,1219,1kg,1980,1300,,令和2年1月23日（木）,suiexcel-12 (12).xls
するめいか,560,1kg,1160,660,,令和2年1月23日（木）,suiexcel-12 (12).xls
さけ,3091,1kg,1650,620,,令和2年1月23日（木）,suiexcel-12 (12).xls
養成ふぐ,684,1kg,3080,1600,,令和2年1月23日（木）,suiexcel-12 (12).xls
たこ,420,1kg,4330,600,,令和2年1月23日（木）,suiexcel-12 (12).xls
かに,247,1kg,5000,520,,令和2年1月23日（木）,suiexcel-12 (12).xls
はまぐり,212,1kg,2200,900,,令和2年1月23日（木）,suiexcel-12 (12).xls
あさり,2742,1kg,1100,350,,令和2年1月23日（木）,suiexcel-12 (12).xls
かき,4768,1kg,3600,270,,令和2年1月23日（木）,suiexcel-12 (12).xls
冷凍もんごいか,330,1kg,3888,972,,令和2年1月23日（木）,suiexcel-12 (12).xls
冷凍たこ,100,1kg,2484,1188,,令和2年1月23日（木）,suiexcel-12 (12).xls
冷凍えび,1386,1kg,15000,810,,令和2年1月23日（木）,suiexcel-12 (12).xls
塩さば,4124,1kg,3550,410,,令和2年1月23日（木）,suiexcel-12 (12).xls
塩さけ,1662,1kg,1760,750,,令和2年1月23日（木）,suiexcel-12 (12).xls
塩すけそうこ,436,1kg,2500,1080,,令和2年1月23日（木）,suiexcel-12 (12).xls
塩いわし,1500,1kg,520,520,,令和2年1月23日（木）,suiexcel-12 (12).xls
開干あじ,534,1kg,1320,140,,令和2年1月23日（木）,suiexcel-12 (12).xls
若干かれい,230,1kg,2420,990,,令和2年1月23日（木）,suiexcel-12 (12).xls
ちりめん,371,1kg,2640,600,,令和2年1月23日（木）,suiexcel-12 (12).xls
かますごかまあげ,20,1kg,1650,1650,,令和2年1月23日（木）,suiexcel-12 (12).xls
くろまぐろ,170,1kg,2900,2500,,令和2年1月24日（金）,suiexcel-13 (12).xls
きわだ,757,1kg,2320,600,,令和2年1月24日（金）,suiexcel-13 (12).xls
あじ,1674,1kg,830,230,,令和2年1月24日（金）,suiexcel-13 (12).xls
さば,3275,1kg,2000,240,,令和2年1月24日（金）,suiexcel-13 (12).xls
まいわし,452,1kg,380,280,,令和2年1月24日（金）,suiexcel-13 (12).xls
養成ぶり,2303,1kg,2430,240,,令和2年1月24日（金）,suiexcel-13 (12).xls
養成まだい,4424,1kg,1375,200,,令和2年1月24日（金）,suiexcel-13 (12).xls
さごし,1230,1kg,660,270,,令和2年1月24日（金）,suiexcel-13 (12).xls
養成はまち,825,1kg,1450,700,,令和2年1月24日（金）,suiexcel-13 (12).xls
養成かんぱち,1087,1kg,1980,1400,,令和2年1月24日（金）,suiexcel-13 (12).xls
するめいか,696,1kg,1100,500,,令和2年1月24日（金）,suiexcel-13 (12).xls
さけ,2451,1kg,1850,700,,令和2年1月24日（金）,suiexcel-13 (12).xls
養成ふぐ,576,1kg,17500,2200,,令和2年1月24日（金）,suiexcel-13 (12).xls
たこ,287,1kg,4330,980,,令和2年1月24日（金）,suiexcel-13 (12).xls
かに,132,1kg,5500,2140,,令和2年1月24日（金）,suiexcel-13 (12).xls
はまぐり,255,1kg,2200,500,,令和2年1月24日（金）,suiexcel-13 (12).xls
あさり,2350,1kg,1100,300,,令和2年1月24日（金）,suiexcel-13 (12).xls
かき,3569,1kg,3600,300,,令和2年1月24日（金）,suiexcel-13 (12).xls
冷凍もんごいか,300,1kg,3888,972,,令和2年1月24日（金）,suiexcel-13 (12).xls
冷凍たこ,100,1kg,2484,1188,,令和2年1月24日（金）,suiexcel-13 (12).xls
冷凍えび,1295,1kg,3780,670,,令和2年1月24日（金）,suiexcel-13 (12).xls
塩さば,1612,1kg,680,410,,令和2年1月24日（金）,suiexcel-13 (12).xls
塩さけ,1560,1kg,950,680,,令和2年1月24日（金）,suiexcel-13 (12).xls
塩すけそうこ,1370,1kg,2200,1150,,令和2年1月24日（金）,suiexcel-13 (12).xls
開干あじ,309,1kg,1320,650,,令和2年1月24日（金）,suiexcel-13 (12).xls
若干かれい,232,1kg,2420,450,,令和2年1月24日（金）,suiexcel-13 (12).xls
ちりめん,1689,1kg,2640,500,,令和2年1月24日（金）,suiexcel-13 (12).xls
かますごかまあげ,20,1kg,1650,1650,,令和2年1月24日（金）,suiexcel-13 (12).xls
くろまぐろ,667,1kg,2950,2000,,令和2年1月25日（土）,suiexcel-14 (12).xls
きわだ,1867,1kg,2320,400,,令和2年1月25日（土）,suiexcel-14 (12).xls
あじ,916,1kg,870,250,,令和2年1月25日（土）,suiexcel-14 (12).xls
さば,5319,1kg,2000,120,,令和2年1月25日（土）,suiexcel-14 (12).xls
まいわし,1074,1kg,380,150,,令和2年1月25日（土）,suiexcel-14 (12).xls
養成ぶり,3474,1kg,2430,240,,令和2年1月25日（土）,suiexcel-14 (12).xls
養成まだい,4340,1kg,2980,200,,令和2年1月25日（土）,suiexcel-14 (12).xls
さごし,431,1kg,750,440,,令和2年1月25日（土）,suiexcel-14 (12).xls
養成はまち,1219,1kg,1210,900,,令和2年1月25日（土）,suiexcel-14 (12).xls
養成かんぱち,1325,1kg,2030,1300,,令和2年1月25日（土）,suiexcel-14 (12).xls
するめいか,2840,1kg,1100,80,,令和2年1月25日（土）,suiexcel-14 (12).xls
さけ,3568,1kg,1750,400,,令和2年1月25日（土）,suiexcel-14 (12).xls
養成ふぐ,555,1kg,3600,1600,,令和2年1月25日（土）,suiexcel-14 (12).xls
たこ,500,1kg,4330,390,,令和2年1月25日（土）,suiexcel-14 (12).xls
かに,251,1kg,7690,490,,令和2年1月25日（土）,suiexcel-14 (12).xls
はまぐり,266,1kg,2200,400,,令和2年1月25日（土）,suiexcel-14 (12).xls
あさり,2479,1kg,1100,230,,令和2年1月25日（土）,suiexcel-14 (12).xls
かき,4586,1kg,3400,330,,令和2年1月25日（土）,suiexcel-14 (12).xls
冷凍もんごいか,300,1kg,3888,972,,令和2年1月25日（土）,suiexcel-14 (12).xls
冷凍たこ,100,1kg,2484,1188,,令和2年1月25日（土）,suiexcel-14 (12).xls
冷凍えび,1435,1kg,15000,600,,令和2年1月25日（土）,suiexcel-14 (12).xls
塩さば,3574,1kg,1130,410,,令和2年1月25日（土）,suiexcel-14 (12).xls
塩さけ,964,1kg,1350,660,,令和2年1月25日（土）,suiexcel-14 (12).xls
塩すけそうこ,585,1kg,3900,670,,令和2年1月25日（土）,suiexcel-14 (12).xls
塩いわし,300,1kg,550,440,,令和2年1月25日（土）,suiexcel-14 (12).xls
開干あじ,302,1kg,1320,140,,令和2年1月25日（土）,suiexcel-14 (12).xls
若干かれい,116,1kg,1760,990,,令和2年1月25日（土）,suiexcel-14 (12).xls
ちりめん,1331,1kg,2300,1200,,令和2年1月25日（土）,suiexcel-14 (12).xls
かますごかまあげ,20,1kg,1650,1650,,令和2年1月25日（土）,suiexcel-14 (12).xls
くろまぐろ,116,1kg,2900,2500,,令和2年1月27日（月）,suiexcel-15 (12).xls
きわだ,1035,1kg,2230,400,,令和2年1月27日（月）,suiexcel-15 (12).xls
あじ,1487,1kg,870,170,,令和2年1月27日（月）,suiexcel-15 (12).xls
さば,4007,1kg,2000,220,,令和2年1月27日（月）,suiexcel-15 (12).xls
まいわし,2960,1kg,340,200,,令和2年1月27日（月）,suiexcel-15 (12).xls
養成ぶり,3052,1kg,1580,240,,令和2年1月27日（月）,suiexcel-15 (12).xls
養成まだい,5112,1kg,1375,100,,令和2年1月27日（月）,suiexcel-15 (12).xls
さごし,268,1kg,770,550,,令和2年1月27日（月）,suiexcel-15 (12).xls
養成はまち,1311,1kg,1210,700,,令和2年1月27日（月）,suiexcel-15 (12).xls
養成かんぱち,1264,1kg,1980,1300,,令和2年1月27日（月）,suiexcel-15 (12).xls
するめいか,75,1kg,1320,1210,,令和2年1月27日（月）,suiexcel-15 (12).xls
さけ,2788,1kg,1850,450,,令和2年1月27日（月）,suiexcel-15 (12).xls
養成ふぐ,702,1kg,3000,1600,,令和2年1月27日（月）,suiexcel-15 (12).xls
たこ,354,1kg,4330,900,,令和2年1月27日（月）,suiexcel-15 (12).xls
かに,411,1kg,5000,490,,令和2年1月27日（月）,suiexcel-15 (12).xls
はまぐり,234,1kg,2200,500,,令和2年1月27日（月）,suiexcel-15 (12).xls
あさり,2833,1kg,1100,340,,令和2年1月27日（月）,suiexcel-15 (12).xls
かき,3922,1kg,3400,300,,令和2年1月27日（月）,suiexcel-15 (12).xls
冷凍もんごいか,200,1kg,3888,972,,令和2年1月27日（月）,suiexcel-15 (12).xls
冷凍たこ,100,1kg,2484,1188,,令和2年1月27日（月）,suiexcel-15 (12).xls
冷凍えび,830,1kg,3780,810,,令和2年1月27日（月）,suiexcel-15 (12).xls
塩さば,2223,1kg,3550,400,,令和2年1月27日（月）,suiexcel-15 (12).xls
塩さけ,2000,1kg,1600,660,,令和2年1月27日（月）,suiexcel-15 (12).xls
塩すけそうこ,282,1kg,2000,1250,,令和2年1月27日（月）,suiexcel-15 (12).xls
塩いわし,450,1kg,550,340,,令和2年1月27日（月）,suiexcel-15 (12).xls
開干あじ,311,1kg,1320,140,,令和2年1月27日（月）,suiexcel-15 (12).xls
若干かれい,192,1kg,2000,990,,令和2年1月27日（月）,suiexcel-15 (12).xls
ちりめん,587,1kg,2000,400,,令和2年1月27日（月）,suiexcel-15 (12).xls
かますごかまあげ,20,1kg,1650,1650,,令和2年1月27日（月）,suiexcel-15 (12).xls
きわだ,1229,1kg,2320,660,,令和2年1月28日（火）,suiexcel-16 (12).xls
あじ,1210,1kg,1800,310,,令和2年1月28日（火）,suiexcel-16 (12).xls
さば,4175,1kg,2000,330,,令和2年1月28日（火）,suiexcel-16 (12).xls
まいわし,2160,1kg,380,150,,令和2年1月28日（火）,suiexcel-16 (12).xls
養成ぶり,3158,1kg,2430,240,,令和2年1月28日（火）,suiexcel-16 (12).xls
養成まだい,4250,1kg,1375,100,,令和2年1月28日（火）,suiexcel-16 (12).xls
さごし,40,1kg,600,580,,令和2年1月28日（火）,suiexcel-16 (12).xls
養成はまち,718,1kg,2860,400,,令和2年1月28日（火）,suiexcel-16 (12).xls
養成かんぱち,863,1kg,1980,1300,,令和2年1月28日（火）,suiexcel-16 (12).xls
するめいか,986,1kg,2060,825,,令和2年1月28日（火）,suiexcel-16 (12).xls
さけ,2971,1kg,1750,600,,令和2年1月28日（火）,suiexcel-16 (12).xls
養成ふぐ,913,1kg,3500,2190,,令和2年1月28日（火）,suiexcel-16 (12).xls
たこ,265,1kg,2200,400,,令和2年1月28日（火）,suiexcel-16 (12).xls
かに,212,1kg,5200,2000,,令和2年1月28日（火）,suiexcel-16 (12).xls
はまぐり,230,1kg,2200,300,,令和2年1月28日（火）,suiexcel-16 (12).xls
あさり,2664,1kg,1100,390,,令和2年1月28日（火）,suiexcel-16 (12).xls
かき,5006,1kg,3600,200,,令和2年1月28日（火）,suiexcel-16 (12).xls
冷凍もんごいか,368,1kg,3888,972,,令和2年1月28日（火）,suiexcel-16 (12).xls
冷凍たこ,100,1kg,2484,1188,,令和2年1月28日（火）,suiexcel-16 (12).xls
冷凍えび,1512,1kg,15000,810,,令和2年1月28日（火）,suiexcel-16 (12).xls
塩さば,2102,1kg,660,410,,令和2年1月28日（火）,suiexcel-16 (12).xls
塩さけ,848,1kg,1650,700,,令和2年1月28日（火）,suiexcel-16 (12).xls
塩すけそうこ,385,1kg,2750,850,,令和2年1月28日（火）,suiexcel-16 (12).xls
塩いわし,2780,1kg,600,330,,令和2年1月28日（火）,suiexcel-16 (12).xls
開干あじ,285,1kg,1320,650,,令和2年1月28日（火）,suiexcel-16 (12).xls
若干かれい,170,1kg,6630,1000,,令和2年1月28日（火）,suiexcel-16 (12).xls
ちりめん,256,1kg,2200,500,,令和2年1月28日（火）,suiexcel-16 (12).xls
かますごかまあげ,20,1kg,1650,1650,,令和2年1月28日（火）,suiexcel-16 (12).xls
くろまぐろ,284,1kg,2900,2600,,令和2年1月30日（木）,suiexcel-17 (12).xls
きわだ,876,1kg,2640,600,,令和2年1月30日（木）,suiexcel-17 (12).xls
あじ,2528,1kg,830,250,,令和2年1月30日（木）,suiexcel-17 (12).xls
さば,4411,1kg,1020,260,,令和2年1月30日（木）,suiexcel-17 (12).xls
まいわし,1104,1kg,440,250,,令和2年1月30日（木）,suiexcel-17 (12).xls
養成ぶり,3221,1kg,2430,240,,令和2年1月30日（木）,suiexcel-17 (12).xls
養成まだい,4832,1kg,1375,200,,令和2年1月30日（木）,suiexcel-17 (12).xls
さごし,136,1kg,630,630,,令和2年1月30日（木）,suiexcel-17 (12).xls
養成はまち,1114,1kg,2860,600,,令和2年1月30日（木）,suiexcel-17 (12).xls
養成かんぱち,1254,1kg,1980,1300,,令和2年1月30日（木）,suiexcel-17 (12).xls
するめいか,1495,1kg,1040,880,,令和2年1月30日（木）,suiexcel-17 (12).xls
さけ,2409,1kg,1850,1150,,令和2年1月30日（木）,suiexcel-17 (12).xls
養成ふぐ,899,1kg,17500,1600,,令和2年1月30日（木）,suiexcel-17 (12).xls
たこ,339,1kg,4330,850,,令和2年1月30日（木）,suiexcel-17 (12).xls
かに,399,1kg,4570,650,,令和2年1月30日（木）,suiexcel-17 (12).xls
はまぐり,308,1kg,2200,500,,令和2年1月30日（木）,suiexcel-17 (12).xls
あさり,3239,1kg,1100,250,,令和2年1月30日（木）,suiexcel-17 (12).xls
かき,4044,1kg,3400,300,,令和2年1月30日（木）,suiexcel-17 (12).xls
冷凍もんごいか,328,1kg,3888,972,,令和2年1月30日（木）,suiexcel-17 (12).xls
冷凍たこ,100,1kg,2484,1188,,令和2年1月30日（木）,suiexcel-17 (12).xls
冷凍えび,1230,1kg,3780,810,,令和2年1月30日（木）,suiexcel-17 (12).xls
塩さば,2138,1kg,660,410,,令和2年1月30日（木）,suiexcel-17 (12).xls
塩さけ,656,1kg,1600,660,,令和2年1月30日（木）,suiexcel-17 (12).xls
塩すけそうこ,466,1kg,2750,850,,令和2年1月30日（木）,suiexcel-17 (12).xls
塩いわし,2180,1kg,660,440,,令和2年1月30日（木）,suiexcel-17 (12).xls
開干あじ,194,1kg,1320,100,,令和2年1月30日（木）,suiexcel-17 (12).xls
若干かれい,156,1kg,1320,990,,令和2年1月30日（木）,suiexcel-17 (12).xls
ちりめん,782,1kg,2420,750,,令和2年1月30日（木）,suiexcel-17 (12).xls
くろまぐろ,141,1kg,2900,2200,,令和2年1月31日（金）,suiexcel-18 (12).xls
きわだ,970,1kg,2320,330,,令和2年1月31日（金）,suiexcel-18 (12).xls
あじ,1400,1kg,930,280,,令和2年1月31日（金）,suiexcel-18 (12).xls
さば,4947,1kg,2000,275,,令和2年1月31日（金）,suiexcel-18 (12).xls
まいわし,1570,1kg,330,170,,令和2年1月31日（金）,suiexcel-18 (12).xls
養成ぶり,2392,1kg,2430,240,,令和2年1月31日（金）,suiexcel-18 (12).xls
養成まだい,4251,1kg,1375,750,,令和2年1月31日（金）,suiexcel-18 (12).xls
さごし,80,1kg,1100,880,,令和2年1月31日（金）,suiexcel-18 (12).xls
養成はまち,777,1kg,2860,700,,令和2年1月31日（金）,suiexcel-18 (12).xls
養成かんぱち,1095,1kg,1980,1300,,令和2年1月31日（金）,suiexcel-18 (12).xls
するめいか,900,1kg,770,660,,令和2年1月31日（金）,suiexcel-18 (12).xls
さけ,2809,1kg,1850,670,,令和2年1月31日（金）,suiexcel-18 (12).xls
養成ふぐ,545,1kg,17500,1800,,令和2年1月31日（金）,suiexcel-18 (12).xls
たこ,277,1kg,4330,380,,令和2年1月31日（金）,suiexcel-18 (12).xls
かに,253,1kg,7620,620,,令和2年1月31日（金）,suiexcel-18 (12).xls
はまぐり,322,1kg,2400,400,,令和2年1月31日（金）,suiexcel-18 (12).xls
あさり,2393,1kg,1100,160,,令和2年1月31日（金）,suiexcel-18 (12).xls
かき,4366,1kg,3600,330,,令和2年1月31日（金）,suiexcel-18 (12).xls
冷凍もんごいか,300,1kg,3888,972,,令和2年1月31日（金）,suiexcel-18 (12).xls
冷凍たこ,100,1kg,2484,1188,,令和2年1月31日（金）,suiexcel-18 (12).xls
冷凍えび,1323,1kg,15000,810,,令和2年1月31日（金）,suiexcel-18 (12).xls
塩さば,1628,1kg,3550,330,,令和2年1月31日（金）,suiexcel-18 (12).xls
塩さけ,288,1kg,1350,730,,令和2年1月31日（金）,suiexcel-18 (12).xls
塩すけそうこ,220,1kg,1850,850,,令和2年1月31日（金）,suiexcel-18 (12).xls
塩いわし,1835,1kg,660,500,,令和2年1月31日（金）,suiexcel-18 (12).xls
開干あじ,181,1kg,1320,140,,令和2年1月31日（金）,suiexcel-18 (12).xls
若干かれい,50,1kg,1650,990,,令和2年1月31日（金）,suiexcel-18 (12).xls
ちりめん,189,1kg,1980,1045,,令和2年1月31日（金）,suiexcel-18 (12).xls
くろまぐろ,182,1kg,2950,2900,,令和2年2月1日（土）,suiexcel (63).xls
きわだ,771,1kg,2320,330,,令和2年2月1日（土）,suiexcel (63).xls
あじ,1637,1Kg,870,280,,令和2年2月1日（土）,suiexcel (63).xls
さば,1026,1Kg,2000,330,,令和2年2月1日（土）,suiexcel (63).xls
まいわし,2150,1Kg,385,275,,令和2年2月1日（土）,suiexcel (63).xls
養成ぶり,4384,1kg,1550,240,,令和2年2月1日（土）,suiexcel (63).xls
養成まだい,5011,1Kg,2980,100,,令和2年2月1日（土）,suiexcel (63).xls
かれい,445,1Kg,2430,730,,令和2年2月1日（土）,suiexcel (63).xls
養成はまち,1131,1Kg,1210,990,,令和2年2月1日（土）,suiexcel (63).xls
養成かんぱち,1164,1Kg,1980,1200,,令和2年2月1日（土）,suiexcel (63).xls
するめいか,250,1Kg,990,880,,令和2年2月1日（土）,suiexcel (63).xls
さけ,4526,1kg,1850,300,,令和2年2月1日（土）,suiexcel (63).xls
たこ,264,1Kg,4330,1090,,令和2年2月1日（土）,suiexcel (63).xls
かに,385,1kg,5200,380,,令和2年2月1日（土）,suiexcel (63).xls
はまぐり,306,1Kg,2400,630,,令和2年2月1日（土）,suiexcel (63).xls
あさり,3665,1Kg,990,310,,令和2年2月1日（土）,suiexcel (63).xls
かき,5394,1kg,3600,270,,令和2年2月1日（土）,suiexcel (63).xls
冷凍もんごいか,310,1Kg,3888,540,,令和2年2月1日（土）,suiexcel (63).xls
冷凍たこ,100,1Kg,2808,486,,令和2年2月1日（土）,suiexcel (63).xls
冷凍えび,987,1Kg,4320,800,,令和2年2月1日（土）,suiexcel (63).xls
塩さば,4314,1Kg,680,330,,令和2年2月1日（土）,suiexcel (63).xls
塩さけ,2748,1kg,1350,660,,令和2年2月1日（土）,suiexcel (63).xls
